FIPS_CODE,FIRE_YEAR,FIRE_FREQUENCY,TOTAL_FIRE_SIZE,FIRE_RISK
51800,2010,6,108.7,652.2
51800,2011,6,27.0,162.0
51800,2013,2,2.0,4.0
51800,2014,2,36.0,72.0
51800,2017,4,19.1,76.4
51800,2018,3,35.1,105.30000000000001
51800,2019,3,7.1,21.299999999999997
51800,2020,5,7.2,36.0
51810,2004,1,5.0,5.0
51810,2007,7,25.5,178.5
51810,2008,1,25.5,25.5
51810,2010,1,3.6,3.6
51810,2011,1,1.5,1.5
51810,2012,1,181.0,181.0
51810,2013,1,1.0,1.0
51810,2014,2,0.7,1.4
51810,2015,2,20.0,40.0
51810,2017,1,8.0,8.0
51810,2020,1,0.1,0.1
51830,2016,1,3.0,3.0
53001,2014,1,0.1,0.1
53001,2015,5,2.0,10.0
53001,2016,1,80.0,80.0
53001,2017,1,3000.0,3000.0
53001,2018,3,1858.9,5576.700000000001
53001,2019,2,0.2,0.4
53001,2020,2,303.0,606.0
53003,2000,3,5.3,15.899999999999999
53003,2001,5,60.400000000000006,302.0
53003,2002,14,8.0,112.0
53003,2003,12,1336.3,16035.599999999999
53003,2004,4,30.3,121.2
53003,2005,3,150.5,451.5
53003,2006,7,3.0,21.0
53003,2007,7,20839.95,145879.65
53003,2008,7,1.6,11.200000000000001
53003,2009,7,1.4600000000000002,10.22
53003,2010,1,1.0,1.0
53003,2012,7,2552.7,17868.899999999998
53003,2013,11,3619.77,39817.47
53003,2014,6,199.05,1194.3000000000002
53003,2015,16,91158.35,1458533.6
53003,2016,6,56.15,336.9
53003,2017,4,503.3,2013.2
53003,2018,5,471.6,2358.0
53003,2019,10,21.95,219.5
53003,2020,4,57.300000000000004,229.20000000000002
53005,2000,1,600.0,600.0
53005,2001,4,1870.0,7480.0
53005,2002,2,2441.0,4882.0
53005,2003,1,5.0,5.0
53005,2005,1,2200.0,2200.0
53005,2007,2,8389.0,16778.0
53005,2008,4,1100.0,4400.0
53005,2009,1,3.0,3.0
53005,2010,1,1265.0,1265.0
53005,2011,1,113.0,113.0
53005,2012,1,201.0,201.0
53005,2013,5,874.5,4372.5
53005,2014,5,1.5999999999999999,7.999999999999999
53005,2015,4,2283.8,9135.2
53005,2016,8,6286.0,50288.0
53005,2017,3,934.2,2802.6000000000004
53005,2018,12,15841.6,190099.2
53005,2019,8,41823.8,334590.4
53005,2020,11,2684.0,29524.0
53007,2000,60,840.3,50418.0
53007,2001,51,68850.3,3511365.3000000003
53007,2002,67,45885.9,3074355.3000000003
53007,2003,59,5281.0,311579.0
53007,2004,99,65097.9,6444692.100000001
53007,2005,53,1333.66,70683.98000000001
53007,2006,58,9434.36,547192.88
53007,2007,41,18216.7,746884.7000000001
53007,2008,65,1968.2600000000002,127936.90000000001
53007,2009,88,3592.51,316140.88
53007,2010,90,21854.329999999998,1966889.6999999997
53007,2011,19,294.19,5589.61
53007,2012,95,60033.85,5703215.75
53007,2013,88,91181.45999999999,8023968.4799999995
53007,2014,78,58433.46,4557809.88
53007,2015,50,165134.91,8256745.5
53007,2016,30,5266.860000000001,158005.80000000002
53007,2017,38,34424.18,1308118.84
53007,2018,46,46328.95,2131131.6999999997
53007,2019,70,924.8399999999999,64738.799999999996
53007,2020,65,10940.5,711132.5
53009,2000,17,10.8,183.60000000000002
53009,2001,18,4.9,88.2
53009,2002,18,479.8,8636.4
53009,2003,20,42.9,858.0
53009,2004,13,7.3,94.89999999999999
53009,2005,25,4.24,106.0
53009,2006,28,20.029999999999998,560.8399999999999
53009,2007,7,4.15,29.050000000000004
53009,2008,11,4.29,47.19
53009,2009,33,16.39,540.87
53009,2010,16,4.56,72.96
53009,2011,19,5.11,97.09
53009,2012,18,9.55,171.9
53009,2013,5,8.110000000000001,40.550000000000004
53009,2014,13,3.59,46.67
53009,2015,11,12.25,134.75
53009,2016,12,1.81,21.72
53009,2017,18,15.84,285.12
53009,2018,17,6.28,106.76
53009,2019,12,32.0,384.0
53009,2020,15,100.5,1507.5
53011,2000,25,11.4,285.0
53011,2001,17,12.6,214.2
53011,2002,23,5.3,121.89999999999999
53011,2003,32,7.7,246.4
53011,2004,21,8.1,170.1
53011,2005,21,2.54,53.34
53011,2006,18,16.84,303.12
53011,2007,30,10.41,312.3
53011,2008,24,27.650000000000002,663.6
53011,2009,23,68.21,1568.83
53011,2010,10,118.15,1181.5
53011,2011,10,3.11,31.099999999999998
53011,2012,25,3.95,98.75
53011,2013,41,15.9,651.9
53011,2014,28,5.13,143.64
53011,2015,32,52.760000000000005,1688.3200000000002
53011,2016,26,15.51,403.26
53011,2017,30,12.26,367.8
53011,2018,31,11.47,355.57
53011,2019,40,17.900000000000002,716.0000000000001
53011,2020,40,201.47,8058.8
53013,2000,2,0.2,0.4
53013,2001,12,318.2,3818.3999999999996
53013,2002,18,7.5,135.0
53013,2003,8,122.5,980.0
53013,2004,11,6.3999999999999995,70.39999999999999
53013,2005,4,52050.2,208200.8
53013,2006,19,110081.75,2091553.25
53013,2007,15,11.85,177.75
53013,2008,8,0.8,6.4
53013,2009,5,1.55,7.75
53013,2010,2,11500.5,23001.0
53013,2011,2,0.51,1.02
53013,2012,8,2.15,17.2
53013,2013,2,12.01,24.02
53013,2014,12,342.55,4110.6
53013,2015,33,5551.27,183191.91
53013,2016,4,12084.1,48336.4
53013,2017,5,1352.8,6764.0
53013,2018,4,4.7,18.8
53013,2019,12,31.900000000000002,382.8
53013,2020,9,501.7,4515.3
53015,2000,35,25.099999999999998,878.4999999999999
53015,2001,21,21.700000000000003,455.70000000000005
53015,2002,25,72.3,1807.5
53015,2003,58,25.3,1467.4
53015,2004,25,29.5,737.5
53015,2005,24,43.9,1053.6
53015,2006,45,134.56,6055.2
53015,2007,15,12.03,180.45
53015,2008,24,58.910000000000004,1413.8400000000001
53015,2009,52,82.87,4309.24
53015,2010,13,111.44999999999999,1448.85
53015,2011,36,11.85,426.59999999999997
53015,2012,26,13.049999999999999,339.29999999999995
53015,2013,22,2.41,53.02
53015,2014,42,23.41,983.22
53015,2015,39,128.5,5011.5
53015,2016,39,8.73,340.47
53015,2017,22,9.76,214.72
53015,2018,41,37.65,1543.6499999999999
53015,2019,27,65.67,1773.0900000000001
53015,2020,25,84.95,2123.75
53017,2000,3,1024.0,3072.0
53017,2001,2,3.5,7.0
53017,2002,4,63.0,252.0
53017,2003,1,4.0,4.0
53017,2004,2,4210.0,8420.0
53017,2005,1,2000.0,2000.0
53017,2006,1,5506.0,5506.0
53017,2007,2,5656.0,11312.0
53017,2008,6,30864.0,185184.0
53017,2009,2,16.0,32.0
53017,2010,2,2115.0,4230.0
53017,2011,2,1102.0,2204.0
53017,2012,3,14755.0,44265.0
53017,2014,19,8489.1,161292.9
53017,2015,14,27321.3,382498.2
53017,2016,5,567.6,2838.0
53017,2017,7,8262.6,57838.200000000004
53017,2018,17,84217.31,1431694.27
53017,2019,10,2741.7599999999998,27417.6
53017,2020,18,234127.94,4214302.92
53019,2000,15,118.5,1777.5
53019,2001,13,22.0,286.0
53019,2002,21,728.6,15300.6
53019,2003,9,2313.6,20822.399999999998
53019,2004,76,36.87,2802.12
53019,2005,30,16.29,488.7
53019,2006,31,677.2,20993.2
53019,2007,32,151.54,4849.28
53019,2008,49,151.51,7423.99
53019,2009,69,43.8,3022.2
53019,2010,23,704.35,16200.050000000001
53019,2011,10,5.67,56.7
53019,2012,20,317.75,6355.0
53019,2013,34,67.76,2303.84
53019,2014,47,31.81,1495.07
53019,2015,73,76391.49,5576578.7700000005
53019,2016,13,0.9600000000000001,12.48
53019,2017,38,136.14000000000001,5173.320000000001
53019,2018,53,4874.4800000000005,258347.44000000003
53019,2019,39,8.520000000000001,332.28000000000003
53019,2020,50,33572.17,1678608.5
53021,2002,2,61.0,122.0
53021,2003,1,5200.0,5200.0
53021,2004,1,888.0,888.0
53021,2006,1,2340.0,2340.0
53021,2008,3,1536.0,4608.0
53021,2010,2,285.0,570.0
53021,2011,1,4.0,4.0
53021,2012,1,172.0,172.0
53021,2013,1,8.0,8.0
53021,2015,1,0.1,0.1
53021,2016,5,10310.5,51552.5
53021,2017,4,1066.4,4265.6
53021,2018,1,2078.9,2078.9
53021,2019,9,10630.800000000001,95677.20000000001
53021,2020,13,22210.86,288741.18
53023,2000,3,40.2,120.60000000000001
53023,2001,2,1.3,2.6
53023,2002,20,27.5,550.0
53023,2003,6,0.6000000000000001,3.6000000000000005
53023,2004,13,1.4500000000000002,18.85
53023,2006,5,0.65,3.25
53023,2007,12,6.7,80.4
53023,2008,3,1.6,4.800000000000001
53023,2009,1,0.1,0.1
53023,2010,3,6.5,19.5
53023,2011,2,4002.6,8005.2
53023,2012,2,0.35,0.7
53023,2013,11,13.8,151.8
53023,2014,14,35.55,497.69999999999993
53023,2015,2,0.35,0.7
53023,2016,3,11453.2,34359.600000000006
53023,2017,8,3280.6,26244.8
53023,2018,3,0.33,0.99
53023,2019,2,0.2,0.4
53023,2020,2,0.4,0.8
53025,2000,2,2310.0,4620.0
53025,2002,1,40.0,40.0
53025,2004,1,20.0,20.0
53025,2006,1,5000.0,5000.0
53025,2007,3,4876.0,14628.0
53025,2008,1,3600.0,3600.0
53025,2010,2,10163.0,20326.0
53025,2011,2,3551.0,7102.0
53025,2012,2,1.5,3.0
53025,2013,7,842.4,5896.8
53025,2014,7,773.7,5415.900000000001
53025,2015,13,20393.9,265120.7
53025,2016,16,11763.9,188222.4
53025,2017,14,46450.100000000006,650301.4000000001
53025,2018,27,41909.4,1131553.8
53025,2019,30,31109.6,933288.0
53025,2020,38,9171.62,348521.56000000006
53027,2000,19,51.099999999999994,970.8999999999999
53027,2001,11,16.7,183.7
53027,2002,23,30.2,694.6
53027,2003,20,69.9,1398.0
53027,2004,22,21.5,473.0
53027,2005,22,21.92,482.24
53027,2006,46,80.97,3724.62
53027,2007,9,5.0,45.0
53027,2008,12,14.1,169.2
53027,2009,15,12.17,182.55
53027,2010,16,7.41,118.56
53027,2011,10,6.31,63.099999999999994
53027,2012,19,38.34,728.46
53027,2013,12,57.65,691.8
53027,2014,22,46.07,1013.54
53027,2015,17,20.06,341.02
53027,2016,14,19.21,268.94
53027,2017,16,6.4399999999999995,103.03999999999999
53027,2018,21,4.22,88.61999999999999
53027,2019,29,39.07,1133.03
53027,2020,17,18.37,312.29
53029,2000,16,13.4,214.4
53029,2001,12,7.0,84.0
53029,2002,3,0.5,1.5
53029,2003,13,23.700000000000003,308.1
53029,2004,4,0.6,2.4
53029,2005,2,1.0,2.0
53029,2006,5,5.5,27.5
53029,2007,2,1.01,2.02
53029,2008,2,0.35,0.7
53029,2009,6,1.65,9.899999999999999
53029,2010,2,1.1,2.2
53029,2012,6,0.75,4.5
53029,2013,7,1.9300000000000002,13.510000000000002
53029,2014,6,2.49,14.940000000000001
53029,2015,5,27.099999999999998,135.5
53029,2016,5,0.45,2.25
53029,2017,4,2.1,8.4
53029,2018,3,0.30000000000000004,0.9000000000000001
53029,2019,1,0.1,0.1
53029,2020,4,0.6,2.4
53031,2000,17,6.8,115.6
53031,2001,12,5.3,63.599999999999994
53031,2002,15,13.6,204.0
53031,2003,16,17.2,275.2
53031,2004,11,4.85,53.349999999999994
53031,2005,15,3.1,46.5
53031,2006,24,52.800000000000004,1267.2
53031,2007,5,1.55,7.75
53031,2008,6,1.51,9.06
53031,2009,23,9.19,211.36999999999998
53031,2010,7,8.32,58.24
53031,2011,8,23.9,191.2
53031,2012,10,5.45,54.5
53031,2013,1,0.1,0.1
53031,2014,7,1.4300000000000002,10.010000000000002
53031,2015,9,16.71,150.39000000000001
53031,2016,1,0.5,0.5
53031,2017,6,80.88,485.28
53031,2018,9,14.85,133.65
53031,2019,6,2.0,12.0
53031,2020,11,28.400000000000002,312.40000000000003
53033,2000,8,1.9000000000000001,15.200000000000001
53033,2001,9,1.0,9.0
53033,2002,4,0.8,3.2
53033,2003,16,19.25,308.0
53033,2004,18,4.7,84.60000000000001
53033,2005,15,5.11,76.65
53033,2006,39,199.53,7781.67
53033,2007,10,3.9,39.0
53033,2008,26,11.379999999999999,295.88
53033,2009,33,34.0,1122.0
53033,2010,22,3.14,69.08
53033,2011,4,1.03,4.12
53033,2012,15,5.84,87.6
53033,2013,27,27.24,735.4799999999999
53033,2014,16,0.9,14.4
53033,2015,33,62.0,2046.0
53033,2016,12,1.19,14.28
53033,2017,29,409.55,11876.95
53033,2018,21,3.2800000000000002,68.88000000000001
53033,2019,14,1.1700000000000002,16.380000000000003
53033,2020,24,135.20000000000002,3244.8
53035,2000,4,2.8,11.2
53035,2001,3,3.6,10.8
53035,2002,4,5.7,22.8
53035,2003,7,8.4,58.800000000000004
53035,2004,3,2.3000000000000003,6.9
53035,2005,2,0.35,0.7
53035,2006,2,1.45,2.9
53035,2007,1,0.15,0.15
53035,2008,1,0.01,0.01
53035,2009,1,1.0,1.0
53035,2013,1,0.2,0.2
53035,2014,4,2.91,11.64
53035,2015,1,0.5,0.5
53035,2018,2,4.55,9.1
53035,2019,2,25.51,51.02
53035,2020,4,3.5,14.0
53037,2000,56,9.200000000000001,515.2
53037,2001,42,82.10000000000001,3448.2000000000003
53037,2002,67,200.4,13426.800000000001
53037,2003,56,2673.5,149716.0
53037,2004,54,1468.05,79274.7
53037,2005,32,880.8,28185.6
53037,2006,67,1191.77,79848.59
53037,2007,44,358.72,15783.68
53037,2008,54,52.57,2838.78
53037,2009,64,893.6,57190.4
53037,2010,44,16.19,712.36
53037,2011,27,31.72,856.4399999999999
53037,2012,96,68871.06999999999,6611622.719999999
53037,2013,59,2391.1,141074.9
53037,2014,49,40998.92,2008947.0799999998
53037,2015,48,40.31,1934.88
53037,2016,43,1380.8400000000001,59376.12000000001
53037,2017,56,38002.41,2128134.96
53037,2018,60,81190.36,4871421.6
53037,2019,48,10082.75,483972.0
53037,2020,85,1166.58,99159.29999999999
53039,2000,55,2101.5,115582.5
53039,2001,55,11813.900000000001,649764.5000000001
53039,2002,54,154.66,8351.64
53039,2003,58,390.5,22649.0
53039,2004,72,911.7,65642.40000000001
53039,2005,49,5610.349999999999,274907.14999999997
53039,2006,68,873.57,59402.76
53039,2007,40,29926.72,1197068.8
53039,2008,64,262.26,16784.64
53039,2009,50,177.9,8895.0
53039,2010,39,2009.88,78385.32
53039,2011,28,3669.6800000000003,102751.04000000001
53039,2012,39,2343.84,91409.76000000001
53039,2013,57,310.59,17703.629999999997
53039,2014,80,2466.85,197348.0
53039,2015,64,89414.88,5722552.32
53039,2016,47,2911.8100000000004,136855.07
53039,2017,47,1597.96,75104.12
53039,2018,51,10685.259999999998,544948.2599999999
53039,2019,48,1208.65,58015.200000000004
53039,2020,42,410.09,17223.78
53041,2000,20,21.9,438.0
53041,2001,17,16.6,282.20000000000005
53041,2002,24,43.4,1041.6
53041,2003,36,371.2,13363.199999999999
53041,2004,27,19.41,524.07
53041,2005,30,82.25,2467.5
53041,2006,50,89.03999999999999,4452.0
53041,2007,23,5.22,120.05999999999999
53041,2008,27,36.94,997.3799999999999
53041,2009,51,69.45,3541.9500000000003
53041,2010,14,7.85,109.89999999999999
53041,2011,12,5.2,62.400000000000006
53041,2012,41,571.25,23421.25
53041,2013,23,113.75,2616.25
53041,2014,36,115.07,4142.5199999999995
53041,2015,46,681.46,31347.160000000003
53041,2016,33,75.69,2497.77
53041,2017,34,32.01,1088.34
53041,2018,50,174.43,8721.5
53041,2019,51,161.32,8227.32
53041,2020,37,37.14,1374.18
53043,2000,6,47.7,286.20000000000005
53043,2001,2,471.1,942.2
53043,2002,5,1880.0,9400.0
53043,2003,8,7227.7,57821.6
53043,2004,3,159.0,477.0
53043,2005,9,7288.2,65593.8
53043,2006,10,2800.6,28006.0
53043,2007,11,3140.12,34541.32
53043,2008,7,19145.3,134017.1
53043,2009,11,36.61,402.71
53043,2010,11,3008.8,33096.8
53043,2011,8,23.92,191.36
53043,2012,19,41248.0,783712.0
53043,2013,11,101.23,1113.53
53043,2014,14,10651.02,149114.28
53043,2015,25,3562.63,89065.75
53043,2016,17,23146.86,393496.62
53043,2017,67,2670.2599999999998,178907.41999999998
53043,2018,18,5240.81,94334.58
53043,2019,7,84.02,588.14
53043,2020,19,127769.54,2427621.26
53045,2000,18,13.5,243.0
53045,2001,18,7.0,126.0
53045,2002,21,35.8,751.8
53045,2003,55,50.7,2788.5
53045,2004,22,28.0,616.0
53045,2005,24,11.41,273.84000000000003
53045,2006,33,1209.05,39898.65
53045,2007,24,65.26,1566.2400000000002
53045,2008,35,25.14,879.9
53045,2009,33,41.870000000000005,1381.71
53045,2010,18,91.4,1645.2
53045,2011,26,57.78,1502.28
53045,2012,43,263.43,11327.49
53045,2013,19,4.72,89.67999999999999
53045,2014,34,263.76,8967.84
53045,2015,57,185.25,10559.25
53045,2016,58,26.3,1525.4
53045,2017,4,0.4,1.6
53045,2018,78,3479.63,271411.14
53045,2019,50,33.46,1673.0
53045,2020,57,20.43,1164.51
53047,2000,140,15238.3,2133362.0
53047,2001,134,25264.0,3385376.0
53047,2002,135,15056.8,2032668.0
53047,2003,90,109952.66,9895739.4
53047,2004,166,3353.73,556719.18
53047,2005,95,3333.25,316658.75
53047,2006,101,230715.01,23302216.01
53047,2007,107,18083.18,1934900.26
53047,2008,166,6159.01,1022395.66
53047,2009,286,814.62,232981.32
53047,2010,107,221.53,23703.71
53047,2011,58,3133.7,181754.59999999998
53047,2012,143,16272.939999999999,2327030.42
53047,2013,161,3339.4700000000003,537654.67
53047,2014,113,268784.33,30372629.290000003
53047,2015,141,345623.60000000003,48732927.6
53047,2016,74,832.92,61636.079999999994
53047,2017,45,128951.93000000001,5802836.850000001
53047,2018,139,77807.38,10815225.82
53047,2019,102,714.17,72845.34
53047,2020,142,220538.6673,31316490.7566
53049,2000,8,6.800000000000001,54.400000000000006
53049,2001,3,0.8999999999999999,2.6999999999999997
53049,2002,8,6.6,52.8
53049,2003,12,10.6,127.19999999999999
53049,2004,6,36.0,216.0
53049,2005,16,43.22,691.52
53049,2006,15,10.58,158.7
53049,2007,6,1.57,9.42
53049,2008,9,19.810000000000002,178.29000000000002
53049,2009,14,11.76,164.64
53049,2010,7,4.25,29.75
53049,2011,4,1.07,4.28
53049,2012,8,9.0,72.0
53049,2013,6,230.2,1381.1999999999998
53049,2014,10,288.2,2882.0
53049,2015,15,107.01,1605.15
53049,2016,5,12.7,63.5
53049,2017,6,7.05,42.3
53049,2018,7,7.96,55.72
53049,2019,17,21.560000000000002,366.52000000000004
53049,2020,9,4.95,44.550000000000004
53051,2000,24,17.6,422.40000000000003
53051,2001,46,57.6,2649.6
53051,2002,27,14.700000000000001,396.90000000000003
53051,2003,30,17.8,534.0
53051,2004,47,10.74,504.78000000000003
53051,2005,41,17.12,701.9200000000001
53051,2006,71,48.23,3424.33
53051,2007,40,16.63,665.1999999999999
53051,2008,59,27.330000000000002,1612.47
53051,2009,68,59.73,4061.64
53051,2010,36,5.22,187.92
53051,2011,18,11.99,215.82
53051,2012,29,24.41,707.89
53051,2013,21,8.91,187.11
53051,2014,44,50.75,2233.0
53051,2015,71,14697.16,1043498.36
53051,2016,28,263.39,7374.92
53051,2017,49,10859.91,532135.59
53051,2018,66,135.58,8948.28
53051,2019,54,16.4,885.5999999999999
53051,2020,52,162.71,8460.92
53053,2000,22,19.9,437.79999999999995
53053,2001,23,27.700000000000003,637.1
53053,2002,24,37.7,904.8000000000001
53053,2003,34,41.85,1422.9
53053,2004,27,69.4,1873.8000000000002
53053,2005,22,25.240000000000002,555.2800000000001
53053,2006,33,583.31,19249.23
53053,2007,10,3.91,39.1
53053,2008,17,43.6,741.2
53053,2009,29,19.77,573.33
53053,2010,24,3.7199999999999998,89.28
53053,2011,14,5.44,76.16000000000001
53053,2012,27,24.11,650.97
53053,2013,16,3.54,56.64
53053,2014,23,98.19,2258.37
53053,2015,31,26.32,815.92
53053,2016,11,2.05,22.549999999999997
53053,2017,31,18561.96,575420.76
53053,2018,34,475.49,16166.66
53053,2019,21,88.1,1850.1
53053,2020,40,818.65,32746.0
53055,2000,10,3.3,33.0
53055,2001,7,3.3000000000000003,23.1
53055,2002,9,5.7,51.300000000000004
53055,2003,15,6.0,90.0
53055,2004,8,2.8,22.4
53055,2005,5,0.65,3.25
53055,2006,4,5.75,23.0
53055,2007,1,0.01,0.01
53055,2008,7,2.7,18.900000000000002
53055,2009,5,4.05,20.25
53055,2010,10,7.87,78.7
53055,2011,3,1.7000000000000002,5.1000000000000005
53055,2012,5,0.8,4.0
53055,2013,3,1.85,5.550000000000001
53055,2014,5,1.56,7.800000000000001
53055,2015,3,1.05,3.1500000000000004
53055,2016,5,1.2,6.0
53055,2017,10,5.05,50.5
53055,2018,7,4.17,29.189999999999998
53055,2019,7,1.45,10.15
53055,2020,5,2.7,13.5
53057,2000,7,2.2,15.400000000000002
53057,2001,12,1.5,18.0
53057,2002,8,6.6000000000000005,52.800000000000004
53057,2003,39,4120.2,160687.8
53057,2004,13,457.3,5944.900000000001
53057,2005,8,2.0,16.0
53057,2006,21,54.75,1149.75
53057,2007,14,3.36,47.04
53057,2008,9,3.75,33.75
53057,2009,46,65.66,3020.3599999999997
53057,2010,5,0.56,2.8000000000000003
53057,2011,14,13.11,183.54
53057,2012,16,26.87,429.92
53057,2013,22,36.4,800.8
53057,2014,14,42.86,600.04
53057,2015,26,20.73,538.98
53057,2016,12,20.22,242.64
53057,2017,25,231.21,5780.25
53057,2018,29,236.5,6858.5
53057,2019,26,29.540000000000003,768.0400000000001
53057,2020,22,16.84,370.48
53059,2000,30,6.5,195.0
53059,2001,23,342.90000000000003,7886.700000000001
53059,2002,40,104.61,4184.4
53059,2003,32,10.6,339.2
53059,2004,37,93.6,3463.2
53059,2005,36,16.71,601.5600000000001
53059,2006,50,13.360000000000001,668.0000000000001
53059,2007,24,23.86,572.64
53059,2008,28,4749.070000000001,132973.96000000002
53059,2009,38,497.77,18915.26
53059,2010,31,20.81,645.11
53059,2011,10,1.43,14.299999999999999
53059,2012,43,20304.109999999997,873076.7299999999
53059,2013,39,5.9,230.10000000000002
53059,2014,33,20.55,678.15
53059,2015,35,81.15,2840.25
53059,2016,20,11.45,229.0
53059,2017,36,809.9100000000001,29156.760000000002
53059,2018,33,23.16,764.28
53059,2019,23,37.699999999999996,867.0999999999999
53059,2020,39,25039.260000000002,976531.1400000001
53061,2000,16,12.8,204.8
53061,2001,12,22.9,274.79999999999995
53061,2002,13,4.8,62.4
53061,2003,51,496.7,25331.7
53061,2004,35,54.3,1900.5
53061,2005,15,3.4000000000000004,51.00000000000001
53061,2006,33,24.740000000000002,816.4200000000001
53061,2007,16,1.24,19.84
53061,2008,21,5.9,123.9
53061,2009,66,434.11,28651.260000000002
53061,2010,12,10.030000000000001,120.36000000000001
53061,2011,11,3.22,35.42
53061,2012,35,7.37,257.95
53061,2013,31,12.16,376.96
53061,2014,14,60.05,840.6999999999999
53061,2015,37,557.6,20631.2
53061,2016,13,351.1,4564.3
53061,2017,48,17.560000000000002,842.8800000000001
53061,2018,26,193.51000000000002,5031.26
53061,2019,28,14.75,413.0
53061,2020,24,3265.4,78369.6
53063,2000,82,261.7,21459.399999999998
53063,2001,109,579.3,63143.7
53063,2002,91,512.8,46664.799999999996
53063,2003,102,1381.7,140933.4
53063,2004,75,860.6,64545.0
53063,2005,92,1239.5,114034.0
53063,2006,96,344.2,33043.2
53063,2007,150,542.9399999999999,81440.99999999999
53063,2008,99,1101.99,109097.01
53063,2009,121,108.89999999999999,13176.9
53063,2010,52,329.41,17129.32
53063,2011,83,222.63,18478.29
53063,2012,113,189.79,21446.27
53063,2013,111,209.08,23207.88
53063,2014,159,195.34,31059.06
53063,2015,173,1588.51,274812.23
53063,2016,171,6598.05,1128266.55
53063,2017,164,483.24,79251.36
53063,2018,190,797.48,151521.2
53063,2019,172,253.92,43674.24
53063,2020,251,16570.11,4159097.6100000003
53065,2000,45,116.8,5256.0
53065,2001,65,358.8,23322.0
53065,2002,98,168.8,16542.4
53065,2003,83,1707.1,141689.3
53065,2004,116,120.7,14001.2
53065,2005,60,979.6,58776.0
53065,2006,103,942.25,97051.75
53065,2007,146,1046.22,152748.12
53065,2008,168,464.27,77997.36
53065,2009,163,360.16,58706.08
53065,2010,97,166.54999999999998,16155.349999999999
53065,2011,55,57.78,3177.9
53065,2012,87,344.85999999999996,30002.819999999996
53065,2013,91,114.24,10395.84
53065,2014,158,1210.32,191230.56
53065,2015,135,69234.98,9346722.299999999
53065,2016,110,733.92,80731.2
53065,2017,121,638.26,77229.45999999999
53065,2018,167,6540.179999999999,1092210.0599999998
53065,2019,143,649.76,92915.68
53065,2020,194,482.13,93533.22
53067,2000,77,114.5,8816.5
53067,2001,35,46.6,1631.0
53067,2002,65,70.7,4595.5
53067,2003,36,24.3,874.8000000000001
53067,2004,48,101.2,4857.6
53067,2005,36,96.54,3475.44
53067,2006,90,57.63,5186.7
53067,2007,26,11.75,305.5
53067,2008,31,18.51,573.8100000000001
53067,2009,49,47.42,2323.58
53067,2010,18,3.7600000000000002,67.68
53067,2011,14,11.67,163.38
53067,2012,21,12.6,264.59999999999997
53067,2013,24,92.61,2222.64
53067,2014,31,40.4,1252.3999999999999
53067,2015,50,31.14,1557.0
53067,2016,54,48.62,2625.48
53067,2017,48,467.45,22437.6
53067,2018,65,39.72,2581.7999999999997
53067,2019,60,46.84,2810.4
53067,2020,58,297.79999999999995,17272.399999999998
53069,2000,3,2.3,6.8999999999999995
53069,2001,1,2.0,2.0
53069,2002,4,3.8,15.2
53069,2004,1,0.2,0.2
53069,2005,4,30.45,121.8
53069,2006,5,1.1400000000000001,5.700000000000001
53069,2008,3,0.95,2.8499999999999996
53069,2009,2,3.4,6.8
53069,2010,3,7.26,21.78
53069,2012,1,0.1,0.1
53069,2013,2,1.1,2.2
53069,2014,1,5.0,5.0
53069,2015,1,0.5,0.5
53069,2016,2,0.11,0.22
53069,2018,3,0.61,1.83
53069,2019,11,88.96000000000001,978.5600000000001
53069,2020,4,1.8,7.2
53071,2001,4,4810.3,19241.2
53071,2002,2,0.30000000000000004,0.6000000000000001
53071,2003,2,3.1,6.2
53071,2005,4,25260.1,101040.4
53071,2006,5,8.55,42.75
53071,2007,2,52.0,104.0
53071,2008,2,2.1,4.2
53071,2009,3,3.02,9.06
53071,2010,2,21620.1,43240.2
53071,2012,1,0.1,0.1
53071,2013,6,19.8,118.80000000000001
53071,2014,12,11601.4,139216.8
53071,2015,8,6983.85,55870.8
53071,2016,6,772.9,4637.4
53071,2017,6,533.36,3200.16
53071,2018,5,213.9,1069.5
53071,2019,3,16.5,49.5
53071,2020,12,128.4,1540.8000000000002
53073,2000,9,3.8000000000000003,34.2
53073,2001,8,2.8,22.4
53073,2002,17,2.5,42.5
53073,2003,12,3.6,43.2
53073,2004,42,356.09999999999997,14956.199999999999
53073,2005,11,22.6,248.60000000000002
53073,2006,18,3.69,66.42
53073,2007,15,2.3200000000000003,34.800000000000004
53073,2008,11,15.299999999999999,168.29999999999998
53073,2009,34,270.67,9202.78
53073,2010,10,1.45,14.5
53073,2011,5,1.2,6.0
53073,2012,23,1.67,38.41
53073,2013,22,2.62,57.64
53073,2014,12,1.1400000000000001,13.680000000000001
53073,2015,34,46.51,1581.34
53073,2016,25,55.7,1392.5
53073,2017,25,56.660000000000004,1416.5
53073,2018,26,361.45,9397.699999999999
53073,2019,28,32.7,915.6000000000001
53073,2020,29,78.9,2288.1000000000004
53075,2006,1,2500.0,2500.0
53075,2007,1,142.0,142.0
53075,2008,1,2172.0,2172.0
53075,2009,1,1185.0,1185.0
53075,2017,1,246.0,246.0
53075,2020,3,4388.0,13164.0
53077,2000,52,3840.7999999999997,199721.59999999998
53077,2001,49,3325.7,162959.3
53077,2002,53,7436.1,394113.30000000005
53077,2003,36,2131.5,76734.0
