ZIP_CODE,CITY_NAME,COUNTY_NAME,COUNTY_FIPS_CODE,STATE_CODE,EXPECTED_ANNUAL_LOSS,RESILIENCE_SCORE,SOCIAL_VULNERABILITY_SCORE,AVG_CURRENT_COST_INSURANCE,AVG_COST_RISK_BASED_INSURANCE,AVG_LISTING_PRICE_REALTOR,CLIMATE_INVESTMENT_RISK_INDEX,UPDATED_AT
93901,Salinas,Monterey County,06053,CA,3081582.562927909,21.170000055,78.366189667,767,1705,907510,22.90987246,2025-07-31
95039,Moss Landing,Monterey County,06053,CA,2241837.746187276,21.170000055,81.476862206,752,1750,2406000,2.484243035,2025-07-31
93930,King City,Monterey County,06053,CA,1347033.397492287,21.170000076,78.384543429,1873,3626,647406,26.087567047,2025-07-31
93953,Pebble Beach,Monterey County,06053,CA,702993.893955914,21.170000076,6.61411632,561,578,5822363,33.133692198,2025-07-31
93962,Spreckels,Monterey County,06053,CA,8823748.561629433,21.170000076,82.209457131,1028,2229,899900,,2025-07-31
93908,Salinas,Monterey County,06053,CA,2268818.630830606,21.170000076,18.139022113,943,2391,1544208,40.462232764,2025-07-31
93924,Carmel Valley,Monterey County,06053,CA,1080437.416285739,21.170000076,17.853689985,1398,7032,2390375,35.564194684,2025-07-31
93921,Carmel By The Sea,Monterey County,06053,CA,1000425.70237966,21.170000076,20.469999313,848,897,3164212,22.927886335,2025-07-31
93920,Big Sur,Monterey County,06053,CA,702581.03272974,21.170000076,51.144770498,2108,3484,15526000,20.735168358,2025-07-31
93450,San Ardo,Monterey County,06053,CA,4481320.623815207,21.170000076,57.990001678,1028,2229,404000,16.236612648,2025-07-31
93933,Marina,Monterey County,06053,CA,827141.719139131,21.170000076,74.134760937,1111,1507,1078554,23.367344566,2025-07-31
93926,Gonzales,Monterey County,06053,CA,2322828.656834882,21.170000076,84.421843594,1028,2229,659000,34.521864139,2025-07-31
93932,Lockwood,Monterey County,06053,CA,4481320.623815207,21.170000076,57.990001678,1028,2229,1288567,11.525066118,2025-07-31
93905,Salinas,Monterey County,06053,CA,1133094.339638251,21.170000076,88.673107636,1167,2755,577138,27.69456332,2025-07-31
95012,Castroville,Monterey County,06053,CA,1567804.677407603,21.170000076,84.378947107,1010,1447,930983,27.645683804,2025-07-31
94597,Walnut Creek,Contra Costa County,06013,CA,2240959.453820281,66.419998169,42.976143232,953,1148,936512,50.079695115,2025-07-31
94528,Diablo,Contra Costa County,06013,CA,1468875.908600131,66.419998169,1.5,813,1099,3396187,54.2831224,2025-07-31
94519,Concord,Contra Costa County,06013,CA,1848266.150262782,66.419998169,60.575283913,1239,2248,769174,52.406334994,2025-07-31
94805,Richmond,Contra Costa County,06013,CA,1243758.851166835,66.419998169,40.500605565,1028,2229,752681,54.661671192,2025-07-31
94511,Bethel Island,Contra Costa County,06013,CA,1528334.418030074,66.419998169,43.520000458,1224,1316,1240957,43.757884257,2025-07-31
94523,Pleasant Hill,Contra Costa County,06013,CA,2680953.207323899,66.419998169,42.573056896,1285,2167,996620,50.640074819,2025-07-31
94506,Danville,Contra Costa County,06013,CA,1579907.863874059,66.419998169,15.376286477,950,1443,2881752,63.189653277,2025-07-31
94548,Knightsen,Contra Costa County,06013,CA,943512.090422525,66.419998169,36.003596402,1028,2229,1799900,,2025-07-31
94525,Crockett,Contra Costa County,06013,CA,1617295.504248941,66.419998169,44.569448154,1028,2229,671034,48.662850749,2025-07-31
94598,Walnut Creek,Contra Costa County,06013,CA,3032415.034929016,66.419998169,28.514988151,952,1701,1514951,52.608726219,2025-07-31
94595,Walnut Creek,Contra Costa County,06013,CA,1608016.040970677,66.419998169,27.4664674,1383,4199,917769,58.423139247,2025-07-31
94561,Oakley,Contra Costa County,06013,CA,994719.181617824,66.419998169,50.751044207,1619,2210,755739,58.62985498,2025-07-31
94803,El Sobrante,Contra Costa County,06013,CA,1690102.501928338,66.419998169,57.555768296,1201,3726,770325,49.100059576,2025-07-31
91739,Rancho Cucamonga,San Bernardino County,06071,CA,1881979.543431383,31.35000035,27.231164171,688,2859,1215446,39.89666319,2025-07-31
91737,Rancho Cucamonga,San Bernardino County,06071,CA,1639795.630913057,31.35000035,37.299140702,1027,2878,1154944,39.152310651,2025-07-31
92359,Mentone,San Bernardino County,06071,CA,3910530.993525488,31.35000035,78.448108013,1502,3161,684883,31.61370628,2025-07-31
92337,Fontana,San Bernardino County,06071,CA,3092731.535303609,31.35000035,64.804169357,1028,2229,752362,40.125351463,2025-07-31
92405,San Bernardino,San Bernardino County,06071,CA,1559726.411765891,31.35000035,94.648945936,792,792,477263,24.190362211,2025-07-31
92392,Victorville,San Bernardino County,06071,CA,826841.303332384,31.35000035,69.426214286,1028,2229,470780,36.812179911,2025-07-31
92345,Hesperia,San Bernardino County,06071,CA,853790.13988576,31.35000035,78.9043363,1214,1626,508446,37.960775107,2025-07-31
92314,Big Bear City,San Bernardino County,06071,CA,1949196.732659997,31.35000035,59.736132776,1593,2051,556689,25.056653293,2025-07-31
92411,San Bernardino,San Bernardino County,06071,CA,1328690.055167486,31.35000035,95.783507188,1028,2229,470922,29.10046013,2025-07-31
92395,Victorville,San Bernardino County,06071,CA,944007.057854739,31.35000035,77.22448333,778,2057,457061,30.462090594,2025-07-31
92308,Apple Valley,San Bernardino County,06071,CA,896157.836778961,31.35000035,68.278569111,729,4097,451675,33.776841836,2025-07-31
95222,Angels Camp,Calaveras County,06009,CA,1945755.787166456,34.11000061,44.396032637,901,1896,650736,29.687483296,2025-07-31
95252,Valley Springs,Calaveras County,06009,CA,2570368.531580496,34.11000061,44.903426059,1337,3350,752330,42.084131747,2025-07-31
95245,Mokelumne Hill,Calaveras County,06009,CA,1769900.67094383,34.11000061,65.903477346,1028,2229,564437,29.054490479,2025-07-31
95254,Wallace,Calaveras County,06009,CA,2613249.723565207,34.11000061,46.841926896,1028,2229,615150,,2025-07-31
95249,San Andreas,Calaveras County,06009,CA,2023291.94438534,34.11000061,64.099735791,1028,2229,659542,31.367803075,2025-07-31
95255,West Point,Calaveras County,06009,CA,1313565.609412832,34.11000061,68.970001221,1028,2229,353080,29.966444842,2025-07-31
95247,Murphys,Calaveras County,06009,CA,1774499.767994116,34.11000061,45.921775568,1028,2229,780946,37.077333471,2025-07-31
94601,Oakland,Alameda County,06001,CA,1831793.767887353,77.61000061,91.324049483,1043,1230,657874,32.560166417,2025-07-31
94586,Sunol,Alameda County,06001,CA,3786689.15426078,77.61000061,9.430510121,1028,2229,1211250,44.607934563,2025-07-31
94536,Fremont,Alameda County,06001,CA,2583224.291119776,77.61000061,44.553640563,708,1040,1204988,48.875811154,2025-07-31
94542,Hayward,Alameda County,06001,CA,3247082.185995237,77.61000061,39.330023355,1028,2229,1494415,51.981822537,2025-07-31
94579,San Leandro,Alameda County,06001,CA,3135533.034807179,77.61000061,63.761396221,1042,1289,778946,54.50013883,2025-07-31
94545,Hayward,Alameda County,06001,CA,9611369.2249717,77.61000061,71.889264776,792,1965,924670,40.835480405,2025-07-31
94618,Oakland,Alameda County,06001,CA,1790455.717221573,77.61000061,30.317077547,935,1932,1937513,52.113491453,2025-07-31
94577,San Leandro,Alameda County,06001,CA,3595593.06927763,77.61000061,65.263563019,1026,2411,846965,47.353581695,2025-07-31
94607,Oakland,Alameda County,06001,CA,2055617.565014518,77.61000061,67.133561498,1028,2229,604654,36.032547975,2025-07-31
94619,Oakland,Alameda County,06001,CA,1157590.611928519,77.61000061,53.058328371,796,996,957593,50.981138898,2025-07-31
94502,Alameda,Alameda County,06001,CA,3105651.506951987,77.61000061,30.495205579,825,2782,1145472,54.962442321,2025-07-31
94610,Oakland,Alameda County,06001,CA,1332705.454017727,77.61000061,38.714132031,1011,1913,952398,47.788157341,2025-07-31
94702,Berkeley,Alameda County,06001,CA,1141949.974626218,77.61000061,56.395520641,702,957,1042449,44.446784035,2025-07-31
94703,Berkeley,Alameda County,06001,CA,1160891.848304644,77.61000061,52.137024782,1028,2229,976841,47.775704612,2025-07-31
94710,Berkeley,Alameda County,06001,CA,5420307.595018337,77.61000061,51.543111726,1028,2229,1037147,33.990345675,2025-07-31
95703,Applegate,Placer County,06061,CA,162040.626252602,81.61000061,21.62216778,1028,2229,619400,66.090233792,2025-07-31
95677,Rocklin,Placer County,06061,CA,174925.326358312,81.61000061,46.389993544,829,2869,875051,62.839145005,2025-07-31
95650,Loomis,Placer County,06061,CA,501103.860196251,81.61000061,21.024527979,1104,1553,2074281,63.813973094,2025-07-31
96143,Kings Beach,Placer County,06061,CA,482972.579964035,81.61000061,49.417748461,1028,2229,2060699,44.031670281,2025-07-31
96148,Tahoe Vista,Placer County,06061,CA,580191.363860126,81.61000061,28.959954107,1028,2229,1103348,49.553655616,2025-07-31
95648,Lincoln,Placer County,06061,CA,257541.547832327,81.61000061,22.916678598,738,1155,856770,67.782192599,2025-07-31
95715,Emigrant Gap,Placer County,06061,CA,1466080.888413044,81.61000061,46.040000916,1028,2229,600000,45.641287373,2025-07-31
95722,Meadow Vista,Placer County,06061,CA,277008.030701239,81.61000061,29.210801312,1028,2229,1331615,64.731890568,2025-07-31
96145,Tahoe City,Placer County,06061,CA,785818.467201348,81.61000061,4.192175213,617,3279,3123590,48.585117457,2025-07-31
96140,Carnelian Bay,Placer County,06061,CA,605669.147631817,81.61000061,8.399999619,1028,2229,1974276,50.39131726,2025-07-31
95765,Rocklin,Placer County,06061,CA,229949.895653017,81.61000061,22.534739016,525,687,806042,62.202346407,2025-07-31
95603,Auburn,Placer County,06061,CA,392821.588082062,81.61000061,56.687317317,636,848,836711,51.458053103,2025-07-31
95660,North Highlands,Sacramento County,06067,CA,292579.044722578,53.580001777,86.651427034,596,611,396280,42.551133132,2025-07-31
95826,Sacramento,Sacramento County,06067,CA,367455.381668317,53.580001777,57.277757739,648,793,410224,50.086228816,2025-07-31
95819,Sacramento,Sacramento County,06067,CA,277459.728165136,53.580001777,16.663725121,633,714,1035277,55.759585036,2025-07-31
95817,Sacramento,Sacramento County,06067,CA,272637.227902001,53.580001777,62.530925162,623,677,547052,44.234188415,2025-07-31
95815,Sacramento,Sacramento County,06067,CA,422585.512697322,53.580001777,86.657150548,652,865,420779,38.285115006,2025-07-31
95673,Rio Linda,Sacramento County,06067,CA,153211.958938587,53.580001777,63.001940371,661,701,628857,54.576420245,2025-07-31
95864,Sacramento,Sacramento County,06067,CA,242089.613726202,53.580001777,40.837871471,675,791,1146499,54.80402068,2025-07-31
95814,Sacramento,Sacramento County,06067,CA,669418.41959691,53.580001777,65.674835204,573,626,1041097,31.739852189,2025-07-31
95662,Orangevale,Sacramento County,06067,CA,152557.191846026,53.580001777,56.770641045,605,767,662888,53.742184329,2025-07-31
95827,Sacramento,Sacramento County,06067,CA,240040.887448803,53.580001777,77.98499853,559,569,703524,48.708131222,2025-07-31
95437,Fort Bragg,Mendocino County,06045,CA,1661061.176003874,32.200000763,85.466240425,691,2331,798619,21.66795798,2025-07-31
95410,Albion,Mendocino County,06045,CA,1178831.186558743,32.200000763,35.770000458,1028,2229,1012452,29.894047638,2025-07-31
95449,Hopland,Mendocino County,06045,CA,1848944.365675271,32.200000763,73.859849951,2073,5214,2410122,20.138234635,2025-07-31
95470,Redwood Valley,Mendocino County,06045,CA,2040335.781212898,32.200000763,72.184774196,885,7465,992826,29.722066946,2025-07-31
95454,Laytonville,Mendocino County,06045,CA,2781036.722904388,32.200000763,75.800358249,1028,2229,464422,24.042712597,2025-07-31
95460,Mendocino,Mendocino County,06045,CA,1308901.647532562,32.200000763,20.11656798,1028,2229,1463656,32.050608534,2025-07-31
95468,Point Arena,Mendocino County,06045,CA,1793134.026708313,32.200000763,65.480003357,1028,2229,2582190,24.297040133,2025-07-31
95415,Boonville,Mendocino County,06045,CA,2191247.572046275,32.200000763,75.51113023,1028,2229,1299611,12.924608275,2025-07-31
95456,Little River,Mendocino County,06045,CA,1185739.428117574,32.200000763,34.922860944,1028,2229,1195000,33.672192483,2025-07-31
95428,Covelo,Mendocino County,06045,CA,916149.259293991,32.200000763,95.080001831,1028,2229,429441,16.526286696,2025-07-31
95466,Philo,Mendocino County,06045,CA,2179559.005031219,32.200000763,75.109998206,1028,2229,2318074,10.007623886,2025-07-31
95488,Westport,Mendocino County,06045,CA,2783086.20473729,32.200000763,75.819999695,1028,2229,917944,20.660458143,2025-07-31
92336,Fontana,San Bernardino County,06071,CA,2370542.630880764,31.350000381,42.376478346,1028,2229,761474,48.621632864,2025-07-31
92256,Morongo Valley,San Bernardino County,06071,CA,1213130.247300873,31.350000381,73.350279226,1561,1652,503714,29.66985735,2025-07-31
92372,Pinon Hills,San Bernardino County,06071,CA,1487027.36628417,31.350000381,31.197412082,998,1743,589441,40.379689753,2025-07-31
92341,Green Valley Lake,San Bernardino County,06071,CA,1399212.032549066,31.350000381,27.219999313,788,830,403862,35.415486463,2025-07-31
92277,Twentynine Palms,San Bernardino County,06071,CA,866390.093839945,31.350000381,66.819289137,1062,1810,338479,25.120095558,2025-07-31
92363,Needles,San Bernardino County,06071,CA,312008.003878276,31.350000381,79.646553369,1093,2414,506115,22.105391806,2025-07-31
92339,Forest Falls,San Bernardino County,06071,CA,8500351.07516681,31.350000381,64.620002747,1020,2625,485895,19.344101619,2025-07-31
92305,Angelus Oaks,San Bernardino County,06071,CA,8500351.07516681,31.350000381,64.620002747,1028,2229,573724,21.461253977,2025-07-31
93562,Trona,San Bernardino County,06071,CA,1013770.609678108,31.350000381,71.240013123,1028,2229,99502,27.038890192,2025-07-31
92284,Yucca Valley,San Bernardino County,06071,CA,1434544.386455788,31.350000381,70.844388074,1231,1888,588150,30.091958695,2025-07-31
92317,Blue Jay,San Bernardino County,06071,CA,4772698.062777851,31.350000381,30.180000305,950,1115,2780108,26.207611527,2025-07-31
92325,Crestline,San Bernardino County,06071,CA,3482688.322748127,31.350000381,47.010281134,849,891,473027,27.39810102,2025-07-31
92315,Big Bear Lake,San Bernardino County,06071,CA,1972284.991347858,31.350000381,75.094145972,604,945,803376,13.542623697,2025-07-31
92377,Rialto,San Bernardino County,06071,CA,4744904.662956801,31.350000381,62.21898799,1028,2229,670930,37.146385701,2025-07-31
92354,Loma Linda,San Bernardino County,06071,CA,3528433.865236675,31.350000381,75.087580035,829,2407,677470,22.524068805,2025-07-31
92410,San Bernardino,San Bernardino County,06071,CA,1845129.313008318,31.350000381,94.552059957,2654,3572,480012,22.745169333,2025-07-31
92358,Lytle Creek,San Bernardino County,06071,CA,5690168.448013166,31.350000381,56.540000916,1580,2950,550086,28.884230576,2025-07-31
92382,Running Springs,San Bernardino County,06071,CA,2935660.399464923,31.350000381,38.915928853,1028,2229,482404,30.101487396,2025-07-31
92352,Lake Arrowhead,San Bernardino County,06071,CA,1927065.215355131,31.350000381,53.980974391,1029,1124,1101407,24.7862629,2025-07-31
91759,Mt Baldy,San Bernardino County,06071,CA,5690168.448013166,31.350000381,56.540000916,1761,2980,380715,26.561187295,2025-07-31
92333,Fawnskin,San Bernardino County,06071,CA,4329547.444114758,31.350000381,24.489999771,1028,2229,942619,27.319188154,2025-07-31
92374,Redlands,San Bernardino County,06071,CA,5890628.509201844,31.350000381,61.372260157,984,1250,708348,28.489659367,2025-07-31
92327,Daggett,San Bernardino County,06071,CA,690637.910991503,31.350000381,88.421502474,1028,2229,176175,26.251448447,2025-07-31
92115,San Diego,San Diego County,06073,CA,434207.618642937,11.720000255,69.646551343,498,637,838560,28.271128678,2025-07-31
92019,El Cajon,San Diego County,06073,CA,448296.633107963,11.720000255,53.85876113,991,2441,947107,38.630998174,2025-07-31
92107,San Diego,San Diego County,06073,CA,343729.738227407,11.720000255,17.574705646,833,1077,2013446,41.510665255,2025-07-31
92025,Escondido,San Diego County,06073,CA,492044.198928029,11.720000255,80.429719128,724,1244,1134875,29.922247835,2025-07-31
92109,San Diego,San Diego County,06073,CA,449494.774083873,11.720000255,20.966185918,755,2748,1976881,35.441815881,2025-07-31
91910,Chula Vista,San Diego County,06073,CA,408839.244016616,11.720000255,76.343930122,961,1865,946945,30.77447345,2025-07-31
92003,Bonsall,San Diego County,06073,CA,5107534.286921591,11.720000255,40.619413579,1028,2229,2395463,30.949281615,2025-07-31
92061,Pauma Valley,San Diego County,06073,CA,11477602.61795653,11.720000255,75.394223257,1132,3669,1761215,17.947209809,2025-07-31
92007,Cardiff By The Sea,San Diego County,06073,CA,275189.082656058,11.720000255,37.259408897,584,673,2704194,34.232449747,2025-07-31
92105,San Diego,San Diego County,06073,CA,277589.766163561,11.720000255,92.53939248,957,1148,647610,30.373100551,2025-07-31
92108,San Diego,San Diego County,06073,CA,1030696.951579727,11.720000255,36.492094234,974,2426,695292,37.564481225,2025-07-31
91902,Bonita,San Diego County,06073,CA,340090.148163335,11.720000255,40.07924397,1721,4141,1331038,47.251496061,2025-07-31
92154,San Diego,San Diego County,06073,CA,635480.779345185,11.720000255,77.020576317,939,1308,724480,36.655741967,2025-07-31
91935,Jamul,San Diego County,06073,CA,7618434.51876828,11.720000255,34.602946897,1028,2229,1329337,37.760847505,2025-07-31
92129,San Diego,San Diego County,06073,CA,297928.587834468,11.720000255,34.103811234,567,825,1246112,50.205085491,2025-07-31
