yr,ZIP Code,Earned Prem,Earned Exp,county_fips5,hpi_change,hpi,state,flood_frequency,flood_property_damage,flood_duration_hours,heat_stress_index,drought_annual_mean_index,fire_frequency,fire_size,deaths_hurricane,injuries_hurricane,damage_hurricane,real_gdp,unemployment_rate,prop_rate,county_fips,total_home_purchase,total_amt_purchase,total_population,prem_per_unit
2019,92845,3360418,4310,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,779.6793503480278
2020,92845,3669416,4311,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,851.1751333797263
2021,92845,3898132,4293,06059,,,,,,,,,,,,,,,,,,,,,908.0204984859073
2018,92846,1349,2,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,674.5
2019,92846,1199,2,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,599.5
2020,92846,1116,1,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,1116.0
2021,92846,1457,1,06059,,,,,,,,,,,,,,,,,,,,,1457.0
2021,92860,8166581,5605,06065,,,,,,,,,,,,,,,,,,,,,1457.0171275646744
2018,92860,6411254,5517,06065,7.12,946.62,CALIFORNIA,17.0,439000.0,58.42,0.641651351349333,-2.59,1118.0,16571.55,0.0,0.0,0.0,87407109,4.4,1.172,6065.0,27849.0,8998715000.0,2443221.0,1162.0906289650172
2019,92860,6814458,5550,06065,3.96,984.13,CALIFORNIA,26.0,103685000.0,141.25,0.6953420043752419,2.0,724.0,11171.63,0.0,0.0,0.0,90816468,4.2,1.171,6065.0,29477.0,9848825000.0,2465569.0,1227.8302702702704
2020,92860,7498957,5578,06065,4.06,1024.07,CALIFORNIA,10.0,0.0,29.33,0.679082849306029,-0.52,1446.0,62549.7,0.0,0.0,0.0,89428650,10.1,1.175,6065.0,32367.0,12142435000.0,2424663.0,1344.3809609178918
2018,92861,3379426,1867,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,1810.0835565077664
2019,92861,3676453,1885,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,1950.3729442970823
2020,92861,4180562,1880,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,2223.703191489362
2021,92861,4518481,1882,06059,,,,,,,,,,,,,,,,,,,,,2400.893198724761
2018,92862,2564,2,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,1282.0
2019,92862,2545,2,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,1272.5
2020,92862,2876,2,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,1438.0
2021,92862,1809,1,06059,,,,,,,,,,,,,,,,,,,,,1809.0
2018,92865,2874935,3390,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,848.0634218289085
2019,92865,3060054,3410,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,897.3765395894428
2020,92865,3358507,3400,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,987.7961764705882
2021,92865,3610148,3396,06059,,,,,,,,,,,,,,,,,,,,,1063.0588928150767
2018,92866,1402139,1707,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,821.4053895723491
2019,92866,1491807,1720,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,867.3296511627907
2020,92866,1630900,1704,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,957.1009389671361
2021,92866,1776911,1704,06059,,,,,,,,,,,,,,,,,,,,,1042.788145539906
2018,92867,9058755,8049,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,1125.4509877003354
2019,92867,9741920,8085,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,1204.9375386518243
2020,92867,10699115,8104,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,1320.2264313919052
2021,92867,11582956,8128,06059,,,,,,,,,,,,,,,,,,,,,1425.068405511811
2018,92868,1178368,1639,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,718.9554606467358
2019,92868,1257279,1649,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,762.4493632504548
2020,92868,1384113,1648,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,839.8743932038835
2021,92868,1503111,1666,06059,,,,,,,,,,,,,,,,,,,,,902.2274909963986
2018,92869,8880809,6955,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,1276.895614665708
2019,92869,9520000,7001,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,1359.8057420368518
2020,92869,10483009,6967,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,1504.6661403760586
2021,92869,11335789,6983,06059,,,,,,,,,,,,,,,,,,,,,1623.3408277244737
2018,92870,8535775,8763,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,974.0699532123701
2019,92870,9160740,8859,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,1034.0602776837115
2020,92870,10041511,8867,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,1132.4586669674072
2021,92870,10842991,8876,06059,,,,,,,,,,,,,,,,,,,,,1221.6078188373142
2021,92878,884095,787,06065,,,,,,,,,,,,,,,,,,,,,1123.3735705209656
2020,92878,287344,268,06065,4.06,1024.07,CALIFORNIA,10.0,0.0,29.33,0.679082849306029,-0.52,1446.0,62549.7,0.0,0.0,0.0,89428650,10.1,1.175,6065.0,32367.0,12142435000.0,2424663.0,1072.1791044776119
2021,92879,8129528,6524,06065,,,,,,,,,,,,,,,,,,,,,1246.0956468424279
2018,92879,6312778,6386,06065,7.12,946.62,CALIFORNIA,17.0,439000.0,58.42,0.641651351349333,-2.59,1118.0,16571.55,0.0,0.0,0.0,87407109,4.4,1.172,6065.0,27849.0,8998715000.0,2443221.0,988.5339805825242
2019,92879,6818990,6465,06065,3.96,984.13,CALIFORNIA,26.0,103685000.0,141.25,0.6953420043752419,2.0,724.0,11171.63,0.0,0.0,0.0,90816468,4.2,1.171,6065.0,29477.0,9848825000.0,2465569.0,1054.754833720031
2020,92879,7524482,6480,06065,4.06,1024.07,CALIFORNIA,10.0,0.0,29.33,0.679082849306029,-0.52,1446.0,62549.7,0.0,0.0,0.0,89428650,10.1,1.175,6065.0,32367.0,12142435000.0,2424663.0,1161.1854938271606
2018,92880,14545696,13952,06065,7.12,946.62,CALIFORNIA,17.0,439000.0,58.42,0.641651351349333,-2.59,1118.0,16571.55,0.0,0.0,0.0,87407109,4.4,1.172,6065.0,27849.0,8998715000.0,2443221.0,1042.552752293578
2019,92880,15846896,14120,06065,3.96,984.13,CALIFORNIA,26.0,103685000.0,141.25,0.6953420043752419,2.0,724.0,11171.63,0.0,0.0,0.0,90816468,4.2,1.171,6065.0,29477.0,9848825000.0,2465569.0,1122.3014164305948
2020,92880,17638940,14081,06065,4.06,1024.07,CALIFORNIA,10.0,0.0,29.33,0.679082849306029,-0.52,1446.0,62549.7,0.0,0.0,0.0,89428650,10.1,1.175,6065.0,32367.0,12142435000.0,2424663.0,1252.6766564874654
2021,92880,18706069,13500,06065,,,,,,,,,,,,,,,,,,,,,1385.6347407407407
2018,92881,8366387,6513,06065,7.12,946.62,CALIFORNIA,17.0,439000.0,58.42,0.641651351349333,-2.59,1118.0,16571.55,0.0,0.0,0.0,87407109,4.4,1.172,6065.0,27849.0,8998715000.0,2443221.0,1284.5673268846922
2019,92881,9086102,6622,06065,3.96,984.13,CALIFORNIA,26.0,103685000.0,141.25,0.6953420043752419,2.0,724.0,11171.63,0.0,0.0,0.0,90816468,4.2,1.171,6065.0,29477.0,9848825000.0,2465569.0,1372.1084264572637
2020,92881,10074943,6674,06065,4.06,1024.07,CALIFORNIA,10.0,0.0,29.33,0.679082849306029,-0.52,1446.0,62549.7,0.0,0.0,0.0,89428650,10.1,1.175,6065.0,32367.0,12142435000.0,2424663.0,1509.5809109979023
2021,92881,10892342,6622,06065,,,,,,,,,,,,,,,,,,,,,1644.871942011477
2018,92882,12177245,11132,06065,7.12,946.62,CALIFORNIA,17.0,439000.0,58.42,0.641651351349333,-2.59,1118.0,16571.55,0.0,0.0,0.0,87407109,4.4,1.172,6065.0,27849.0,8998715000.0,2443221.0,1093.8955264103486
2019,92882,13141323,11244,06065,3.96,984.13,CALIFORNIA,26.0,103685000.0,141.25,0.6953420043752419,2.0,724.0,11171.63,0.0,0.0,0.0,90816468,4.2,1.171,6065.0,29477.0,9848825000.0,2465569.0,1168.7409284951975
2020,92882,14619451,11363,06065,4.06,1024.07,CALIFORNIA,10.0,0.0,29.33,0.679082849306029,-0.52,1446.0,62549.7,0.0,0.0,0.0,89428650,10.1,1.175,6065.0,32367.0,12142435000.0,2424663.0,1286.5837366892547
2021,92882,15949048,11392,06065,,,,,,,,,,,,,,,,,,,,,1400.0217696629213
2018,92883,8961449,7795,06065,7.12,946.62,CALIFORNIA,17.0,439000.0,58.42,0.641651351349333,-2.59,1118.0,16571.55,0.0,0.0,0.0,87407109,4.4,1.172,6065.0,27849.0,8998715000.0,2443221.0,1149.6406670942913
2019,92883,9706500,7914,06065,3.96,984.13,CALIFORNIA,26.0,103685000.0,141.25,0.6953420043752419,2.0,724.0,11171.63,0.0,0.0,0.0,90816468,4.2,1.171,6065.0,29477.0,9848825000.0,2465569.0,1226.497346474602
2020,92883,11018741,8367,06065,4.06,1024.07,CALIFORNIA,10.0,0.0,29.33,0.679082849306029,-0.52,1446.0,62549.7,0.0,0.0,0.0,89428650,10.1,1.175,6065.0,32367.0,12142435000.0,2424663.0,1316.9285287438747
2021,92883,12455041,8666,06065,,,,,,,,,,,,,,,,,,,,,1437.2306715901223
2018,92885,1072,1,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,1072.0
2019,92885,1136,1,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,1136.0
2020,92885,1156,1,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,1156.0
2021,92885,1182,1,06059,,,,,,,,,,,,,,,,,,,,,1182.0
2018,92886,15332805,11875,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,1291.1835789473685
2019,92886,16525198,12071,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,1368.9999171568222
2020,92886,18171522,12123,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,1498.9294729027467
2021,92886,19777280,12139,06059,,,,,,,,,,,,,,,,,,,,,1629.2346980805667
2018,92887,7608981,4958,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,1534.6875756353368
2019,92887,8113497,4976,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,1630.525924437299
2020,92887,9027766,5048,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,1788.38470681458
2021,92887,9615576,4980,06059,,,,,,,,,,,,,,,,,,,,,1930.8385542168676
2018,93001,4449811,4611,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,965.0425070483626
2019,93001,4953720,4739,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,1045.3091369487233
2020,93001,5617984,4770,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,1177.774423480084
2021,93001,6185206,4796,06111,,,,,,,,,,,,,,,,,,,,,1289.6592994161801
2018,93003,7261808,8592,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,845.1824953445065
2019,93003,7895222,8604,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,917.6222687122269
2020,93003,8737614,8590,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,1017.1844004656577
2021,93003,9508229,8620,06111,,,,,,,,,,,,,,,,,,,,,1103.042807424594
2018,93004,4986077,6215,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,802.2650040225261
2019,93004,5477943,6324,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,866.2148956356737
2020,93004,6045850,6323,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,956.1679582476672
2021,93004,6530577,6325,06111,,,,,,,,,,,,,,,,,,,,,1032.5022924901186
2018,93010,9729219,9562,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,1017.4878686467266
2019,93010,10576288,9656,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,1095.307373653687
2020,93010,11721260,9681,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,1210.748889577523
2021,93010,12781021,9720,06111,,,,,,,,,,,,,,,,,,,,,1314.919855967078
2018,93011,957,1,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,957.0
2019,93011,3531,3,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,1177.0
2020,93011,2963,2,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,1481.5
2021,93011,1483,1,06111,,,,,,,,,,,,,,,,,,,,,1483.0
2018,93012,8347401,6916,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,1206.9694910352805
2019,93012,9217755,7033,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,1310.643395421584
2020,93012,10306417,7062,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,1459.4190031152648
2021,93012,11335225,7148,06111,,,,,,,,,,,,,,,,,,,,,1585.7897313933968
2018,93013,2910495,2128,06083,3.95,1589.58,CALIFORNIA,1.0,0.0,2.17,0.3639587631477795,-4.5,56.0,705.15,0.0,0.0,0.0,28505410,4.0,1.075,6083.0,2956.0,1497110000.0,445137.0,1367.7138157894738
2019,93013,3203470,2181,06083,2.81,1634.23,CALIFORNIA,0.0,0.0,0.0,0.33685197318758,0.58,47.0,3709.09,0.0,0.0,0.0,28989266,3.6,1.078,6083.0,3169.0,1690685000.0,445464.0,1468.8078862906923
2020,93013,3761940,2195,06083,1.77,1663.19,CALIFORNIA,0.0,0.0,0.0,0.2944086781339147,-0.32,89.0,2793.2200000000003,0.0,0.0,0.0,29567144,8.1,1.074,6083.0,3276.0,1993900000.0,448083.0,1713.867881548975
2021,93013,4458352,2202,06083,,,,,,,,,,,,,,,,,,,,,2024.6830154405086
2018,93015,2142728,2726,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,786.0337490829054
2019,93015,2355124,2786,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,845.3424264178033
2020,93015,2652811,2810,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,944.0608540925267
2021,93015,2982559,2948,06111,,,,,,,,,,,,,,,,,,,,,1011.7228629579375
2018,93016,499,1,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,499.0
2018,93021,8893114,7928,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,1121.7348637739658
2019,93021,9808607,8022,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,1222.7134131139367
2020,93021,10893160,8076,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,1348.8311045071819
2021,93021,12045251,8035,06111,,,,,,,,,,,,,,,,,,,,,1499.0978220286247
2018,93022,1391727,1482,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,939.0870445344129
2019,93022,1537462,1499,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,1025.6584389593063
2020,93022,1712217,1504,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,1138.442154255319
2021,93022,1916726,1518,06111,,,,,,,,,,,,,,,,,,,,,1262.66534914361
2018,93023,5557604,4463,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,1245.2619314362537
2019,93023,6129467,4533,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,1352.1877343922347
2020,93023,6754068,4567,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,1478.8850448872345
2021,93023,7467697,4576,06111,,,,,,,,,,,,,,,,,,,,,1631.926791958042
2018,93030,5758723,7073,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,814.1839389226636
2019,93030,6212020,7099,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,875.0556416396676
2020,93030,6917968,7043,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,982.2473377821951
2021,93030,7398140,7024,06111,,,,,,,,,,,,,,,,,,,,,1053.265945330296
2018,93033,5518291,7777,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,709.5655136942265
2019,93033,5916586,7871,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,751.6943209249142
2020,93033,6475342,7841,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,825.8311439867364
2021,93033,6875146,7826,06111,,,,,,,,,,,,,,,,,,,,,878.5006388959878
2018,93035,5581275,5730,06111,4.36,1466.19,CALIFORNIA,2.0,0.0,4.12,0.3617499336805334,-4.59,26.0,4539.97,0.0,0.0,0.0,50754467,3.8,1.095,6111.0,6987.0,3598545000.0,847222.0,974.0445026178011
2019,93035,6132129,5794,06111,2.96,1509.64,CALIFORNIA,2.0,0.0,3.95,0.3101871417663034,1.37,41.0,12148.01,0.0,0.0,0.0,51708632,3.6,1.105,6111.0,7393.0,3912955000.0,844203.0,1058.3584742837418
2020,93035,7093565,5866,06111,2.24,1543.42,CALIFORNIA,0.0,0.0,0.0,0.2644464293358305,-0.28,110.0,3405.39,0.0,0.0,0.0,51241052,8.7,1.103,6111.0,7880.0,4481700000.0,843808.0,1209.2678145243779
2021,93035,7707957,5903,06111,,,,,,,,,,,,,,,,,,,,,1305.7694392681688
