county_fips5,yr,index_nsa
46057,2022,437.35
46057,2023,542.7
46057,2024,566.7
46059,2021,230.31
46059,2022,231.52
46059,2023,
46059,2024,
46061,2021,278.34
46061,2022,310.61
46061,2023,
46061,2024,390.17
46065,2021,344.81
46065,2022,399.4
46065,2023,407.78
46065,2024,434.92
46067,2021,219.48
46067,2022,276.85
46067,2023,310.13
46067,2024,315.19
46077,2021,225.86
46077,2022,270.51
46077,2023,305.22
46077,2024,335.37
46079,2021,307.08
46079,2022,352.77
46079,2023,398.53
46079,2024,427.39
46081,2021,393.35
46081,2022,489.88
46081,2023,522.76
46081,2024,550.37
46083,2021,333.9
46083,2022,394.31
46083,2023,421.96
46083,2024,424.66
46087,2021,220.15
46087,2022,251.29
46087,2023,271.01
46087,2024,259.68
46091,2021,195.22
46091,2022,205.77
46091,2023,241.97
46091,2024,
46093,2021,387.28
46093,2022,483.72
46093,2023,513.72
46093,2024,508.45
46097,2021,180.37
46097,2022,
46097,2023,
46097,2024,
46099,2021,655.54
46099,2022,764.3
46099,2023,810.85
46099,2024,836.38
46101,2021,199.18
46101,2022,264.77
46101,2023,292.17
46101,2024,264.78
46103,2021,493.45
46103,2022,592.93
46103,2023,639.21
46103,2024,660.46
46109,2021,189.75
46109,2022,241.2
46109,2023,282.39
46109,2024,298.44
46115,2021,212.98
46115,2022,236.24
46115,2023,
46115,2024,258.23
46117,2021,206.65
46117,2022,224.23
46117,2023,
46117,2024,278.28
46123,2021,239.11
46123,2022,303.19
46123,2023,334.52
46123,2024,
46125,2021,327.49
46125,2022,384.72
46125,2023,455.83
46125,2024,451.6
46127,2021,287.64
46127,2022,323.31
46127,2023,347.47
46127,2024,364.21
46129,2021,199.89
46129,2022,236.02
46129,2023,212.07
46129,2024,227.95
46135,2021,322.31
46135,2022,369.23
46135,2023,398.7
46135,2024,423.8
47001,2021,469.9
47001,2022,566.43
47001,2023,645.75
47001,2024,694.15
47003,2021,375.7
47003,2022,459.83
47003,2023,505.28
47003,2024,521.43
47005,2021,198.17
47005,2022,222.64
47005,2023,310.34
47005,2024,273.79
47007,2021,141.42
47007,2022,174.04
47007,2023,186.88
47007,2024,200.25
47009,2021,512.96
47009,2022,637.66
47009,2023,705.69
47009,2024,780.6
47011,2021,522.22
47011,2022,631.32
47011,2023,692.77
47011,2024,740.09
47013,2021,239.15
47013,2022,301.53
47013,2023,327.43
47013,2024,363.77
47015,2021,270.56
47015,2022,334.86
47015,2023,360.53
47015,2024,375.66
47017,2021,232.1
47017,2022,279.43
47017,2023,288.84
47017,2024,319.53
47019,2021,288.04
47019,2022,345.52
47019,2023,414.58
47019,2024,419.54
47021,2021,360.2
47021,2022,429.76
47021,2023,462.61
47021,2024,486.97
47023,2021,225.78
47023,2022,280.13
47023,2023,293.5
47023,2024,324.29
47025,2021,186.29
47025,2022,230.11
47025,2023,258.36
47025,2024,275.21
47027,2021,148.93
47027,2022,167.58
47027,2023,203.55
47027,2024,
47029,2021,255.53
47029,2022,309.79
47029,2023,343.59
47029,2024,354.39
47031,2021,335.4
47031,2022,396.7
47031,2023,452.03
47031,2024,472.41
47033,2021,164.96
47033,2022,213.99
47033,2023,224.73
47033,2024,252.46
47035,2021,240.73
47035,2022,294.15
47035,2023,327.35
47035,2024,347.13
47037,2021,1088.96
47037,2022,1318.97
47037,2023,1378.18
47037,2024,1423.21
47039,2021,155.66
47039,2022,195.28
47039,2023,222.42
47039,2024,190.63
47041,2021,261.12
47041,2022,326.19
47041,2023,341.47
47041,2024,374.19
47043,2021,352.14
47043,2022,430.62
47043,2023,460
47043,2024,479.86
47045,2021,230.02
47045,2022,261.98
47045,2023,289.37
47045,2024,295.39
47047,2021,236.24
47047,2022,282.69
47047,2023,303.71
47047,2024,304.96
47049,2021,210.33
47049,2022,259.8
47049,2023,295.95
47049,2024,301.11
47051,2021,324.17
47051,2022,394.68
47051,2023,426.23
47051,2024,452.5
47053,2021,222.89
47053,2022,274.76
47053,2023,311.95
47053,2024,334.5
47055,2021,290.4
47055,2022,371.18
47055,2023,387.14
47055,2024,404.66
47057,2021,177.95
47057,2022,216.94
47057,2023,244.8
47057,2024,256.7
47059,2021,254.5
47059,2022,317.36
47059,2023,355.07
47059,2024,379.53
47061,2021,137.67
47061,2022,157.06
47061,2023,182.5
47061,2024,195.38
47063,2021,289.43
47063,2022,351.55
47063,2023,388.35
47063,2024,423.49
47065,2021,670.76
47065,2022,807.72
47065,2023,886.44
47065,2024,943.55
47069,2021,210.04
47069,2022,288.59
47069,2023,317.77
47069,2024,293.78
47071,2021,187.65
47071,2022,228.15
47071,2023,246.91
47071,2024,265.91
47073,2021,248.86
47073,2022,310.44
47073,2023,339.35
47073,2024,368.51
47075,2021,207.21
47075,2022,247.69
47075,2023,262.43
47075,2024,326.96
47077,2021,239.67
47077,2022,293.97
47077,2023,332.16
47077,2024,353.64
47079,2021,229.99
47079,2022,272.24
47079,2023,292.96
47079,2024,316.74
47081,2021,299.62
47081,2022,393.99
47081,2023,397.43
47081,2024,442.63
47083,2021,165.74
47083,2022,207.98
47083,2023,231.44
47083,2024,243.17
47085,2021,315.45
47085,2022,407.14
47085,2023,455.8
47085,2024,455.7
47087,2021,223.75
47087,2022,296.48
47087,2023,297.62
47087,2024,308.26
47089,2021,303.78
47089,2022,372.46
47089,2023,421.33
47089,2024,452.07
47091,2021,190.19
47091,2022,250.5
47091,2023,251.93
47091,2024,285.66
47093,2021,672.25
47093,2022,827.14
47093,2023,934.86
47093,2024,995.18
47097,2021,177.52
47097,2022,208.89
47097,2023,225.01
47097,2024,232.11
47099,2021,317.2
47099,2022,382.01
47099,2023,399.1
47099,2024,442.08
47101,2021,280.18
47101,2022,345.27
47101,2023,409.23
47101,2024,430.4
47103,2021,274.13
47103,2022,326.06
47103,2023,363.82
47103,2024,385.98
47105,2021,309.31
47105,2022,395.2
47105,2023,444.76
47105,2024,471.74
47107,2021,368.18
47107,2022,443.11
47107,2023,500.05
47107,2024,545.6
47109,2021,180.99
47109,2022,226.89
47109,2023,246.99
47109,2024,261.68
47111,2021,261.43
47111,2022,321.43
47111,2023,344.82
47111,2024,362.55
47113,2021,371.6
47113,2022,462.19
47113,2023,491.78
47113,2024,525.02
47115,2021,285.18
47115,2022,345.23
47115,2023,403.97
47115,2024,417.26
47117,2021,346.41
47117,2022,425.71
47117,2023,452
47117,2024,467.86
47119,2021,381.24
47119,2022,483
47119,2023,515.61
47119,2024,528.71
47121,2021,180.78
47121,2022,218.99
47121,2023,276.54
47121,2024,260.69
47123,2021,239.27
47123,2022,304.92
47123,2023,333.72
47123,2024,361.89
47125,2021,320.64
47125,2022,393
47125,2023,411.55
47125,2024,426.98
47127,2021,197.99
47127,2022,271.16
47127,2023,288.55
47127,2024,304.23
47129,2021,248.57
47129,2022,296.35
47129,2023,350.31
47129,2024,339.97
47131,2021,229.08
47131,2022,253.33
47131,2023,284.44
47131,2024,296.18
47133,2021,250.41
47133,2022,301.26
47133,2023,364.55
47133,2024,359.74
47135,2021,148.6
47135,2022,197.61
47135,2023,209.75
47135,2024,
47137,2021,177.62
47137,2022,210.7
47137,2023,225.07
47137,2024,246.21
47139,2021,167.53
47139,2022,214.31
47139,2023,213.95
47139,2024,263.04
47141,2021,335.41
47141,2022,409.01
47141,2023,433.94
47141,2024,460.38
47143,2021,287.81
47143,2022,353.31
47143,2023,395.72
47143,2024,415.67
47145,2021,324.7
47145,2022,402.18
47145,2023,442.99
47145,2024,467.35
47147,2021,383.01
47147,2022,470.3
47147,2023,495.25
47147,2024,516.64
47149,2021,528.26
47149,2022,654.5
47149,2023,690.66
47149,2024,726.25
47151,2021,149.84
47151,2022,192.57
47151,2023,215.64
47151,2024,233.04
47153,2021,194.28
47153,2022,243.25
47153,2023,266.05
47153,2024,283
47155,2021,401.93
47155,2022,515.64
47155,2023,546.07
47155,2024,555.53
47157,2021,486.83
47157,2022,570.02
47157,2023,592.93
47157,2024,597.66
47159,2021,293.92
47159,2022,350.04
47159,2023,381.23
47159,2024,388.18
47161,2021,197.34
47161,2022,253.07
47161,2023,255.32
47161,2024,300.98
47163,2021,550.01
47163,2022,668.85
47163,2023,742.26
47163,2024,808.28
47165,2021,574.23
47165,2022,708.41
47165,2023,738.47
47165,2024,783.46
47167,2021,231.19
47167,2022,274.1
47167,2023,298.14
47167,2024,307.46
47169,2021,253.71
47169,2022,309.12
47169,2023,329.87
47169,2024,347.36
47171,2021,201.56
47171,2022,246.08
47171,2023,288.84
47171,2024,300.68
47173,2021,300.59
47173,2022,377.59
47173,2023,443.63
47173,2024,464.47
47175,2021,144.66
47175,2022,194.86
47175,2023,217.8
47175,2024,227.86
47177,2021,287.28
47177,2022,357.43
47177,2023,378.93
47177,2024,389.51
47179,2021,341.33
47179,2022,413.61
47179,2023,470.22
47179,2024,494.42
47181,2021,206.1
47181,2022,245.61
47181,2023,259.05
47181,2024,292.05
47183,2021,232.1
47183,2022,275.56
47183,2023,314.04
47183,2024,334
47185,2021,246.79
47185,2022,296.73
47185,2023,316.06
47185,2024,351.5
47187,2021,688.4
47187,2022,861.59
47187,2023,929.91
47187,2024,980.37
47189,2021,546.58
47189,2022,677.98
47189,2023,711.18
47189,2024,744.68
48001,2021,260.21
48001,2022,300.3
48001,2023,338.71
48001,2024,335.81
48003,2021,248.84
48003,2022,265
48003,2023,268.81
48003,2024,291.63
48005,2021,314.25
48005,2022,370.11
48005,2023,389.99
48005,2024,396.39
48007,2021,435.89
48007,2022,525.58
48007,2023,587.6
48007,2024,625.33
48009,2021,273.51
48009,2022,310.43
48009,2023,329.7
48009,2024,374.55
48013,2021,300.24
48013,2022,363.84
48013,2023,385.65
48013,2024,403.84
48015,2021,314.51
48015,2022,366.57
48015,2023,411.01
48015,2024,421.45
48019,2021,262.35
48019,2022,321.3
48019,2023,341.87
48019,2024,349.06
48021,2021,410.24
48021,2022,511.04
48021,2023,514.86
48021,2024,514.96
48025,2021,237.84
48025,2022,259.3
48025,2023,295.3
48025,2024,282.99
48027,2021,501.81
48027,2022,616.52
48027,2023,641.67
48027,2024,652.53
48029,2021,672.32
48029,2022,790.71
48029,2023,817.01
48029,2024,816.49
48031,2021,333.5
48031,2022,392.76
48031,2023,416.04
48031,2024,442.34
48035,2021,240.52
48035,2022,291.23
48035,2023,315.09
48035,2024,311.57
48037,2021,439.4
48037,2022,519.44
48037,2023,558.48
48037,2024,581.32
48039,2021,418.93
48039,2022,480.91
48039,2023,505.6
48039,2024,517.47
48041,2021,465.86
48041,2022,546
48041,2023,592.58
48041,2024,619.02
48043,2021,337.09
48043,2022,385.95
48043,2023,414.02
48043,2024,399.47
48049,2021,308.58
48049,2022,356.89
48049,2023,390.18
48049,2024,398.38
48051,2021,208.68
48051,2022,254.46
48051,2023,272.15
48051,2024,274.82
48053,2021,352.05
48053,2022,458.6
48053,2023,481.18
48053,2024,496.36
48055,2021,333.82
48055,2022,413.08
48055,2023,431.45
48055,2024,434.84
48057,2021,270.5
48057,2022,296.89
48057,2023,299.37
48057,2024,325.65
48059,2021,242.15
48059,2022,301.99
48059,2023,304.54
48059,2024,339.28
48061,2021,379.39
48061,2022,449.94
48061,2023,505.88
48061,2024,528.4
48063,2021,210.96
48063,2022,252.01
48063,2023,263.21
48063,2024,285.61
48065,2021,229.39
48065,2022,259.37
48065,2023,292.97
48065,2024,301.82
48067,2021,249.55
48067,2022,303.1
48067,2023,303.64
48067,2024,311.53
48069,2021,177.52
48069,2022,203.05
48069,2023,
48069,2024,
48071,2021,380.44
48071,2022,437.65
48071,2023,464.23
48071,2024,479.4
48073,2021,232.81
48073,2022,274.38
48073,2023,302.49
48073,2024,305.06
48077,2021,197.2
48077,2022,239.76
48077,2023,257.18
48077,2024,265.5
48085,2021,646.37
48085,2022,803.54
48085,2023,842.9
48085,2024,861.44
48089,2021,259.14
48089,2022,286.23
48089,2023,318.46
48089,2024,297.57
48091,2021,627.69
48091,2022,785.64
48091,2023,805.95
48091,2024,813.48
48093,2021,216.61
48093,2022,229.62
48093,2023,259.02
48093,2024,273.48
48097,2021,468.29
48097,2022,576.39
48097,2023,626.38
48097,2024,645.92
48099,2021,237.69
48099,2022,289.86
48099,2023,310.33
48099,2024,295
48111,2021,160.02
48111,2022,176.24
48111,2023,187.32
48111,2024,196.24
48113,2021,761.4
48113,2022,911.6
48113,2023,957.91
48113,2024,986.68
48115,2021,237.89
48115,2022,264.34
48115,2023,238.76
48115,2024,305.04
48117,2021,232.42
48117,2022,258.45
48117,2023,279.47
48117,2024,300.83
48119,2021,251.36
48119,2022,329.34
48119,2023,374.24
48119,2024,
48121,2021,651.97
48121,2022,790.56
48121,2023,827.36
48121,2024,842.89
48123,2021,231.07
48123,2022,261.77
48123,2023,257.99
48123,2024,339.21
48133,2021,232.03
48133,2022,268.17
48133,2023,290.83
48133,2024,326.31
48135,2021,623.41
48135,2022,642.87
48135,2023,666.88
48135,2024,728.23
48139,2021,636.89
48139,2022,779.09
48139,2023,816.08
48139,2024,827.54
48141,2021,499.1
48141,2022,582.71
48141,2023,647.22
48141,2024,682.69
48143,2021,340.6
48143,2022,421.57
48143,2023,455.72
48143,2024,487.06
48145,2021,197.36
48145,2022,247.59
48145,2023,274.51
48145,2024,235.5
48147,2021,299.55
48147,2022,371.44
48147,2023,390.73
48147,2024,412.45
48149,2021,300
48149,2022,381.11
48149,2023,403.56
48149,2024,404.52
48157,2021,493.44
48157,2022,596.11
48157,2023,637.29
48157,2024,656.16
48159,2021,241.07
48159,2022,272.93
48159,2023,330.49
48159,2024,347.21
48161,2021,265.28
48161,2022,351.24
48161,2023,347.21
48161,2024,372.36
48165,2021,264.94
48165,2022,294.69
48165,2023,326.76
48165,2024,354.37
48167,2021,538.89
48167,2022,636.67
48167,2023,663.61
48167,2024,680.47
48171,2021,516.04
48171,2022,651.47
48171,2023,632.84
48171,2024,632.64
48175,2021,198.53
48175,2022,258.74
48175,2023,277.56
48175,2024,361.66
48177,2021,218.45
48177,2022,239.73
48177,2023,371.86
48177,2024,304.53
48179,2021,230.01
48179,2022,256.65
48179,2023,281.73
48179,2024,295.98
48181,2021,629.95
48181,2022,774.6
48181,2023,822.63
48181,2024,851.5
48183,2021,474.45
48183,2022,564.04
48183,2023,600.35
48183,2024,631.73
48185,2021,221.78
48185,2022,269.05
48185,2023,291.23
48185,2024,317.25
48187,2021,418.76
48187,2022,499.84
48187,2023,537.31
48187,2024,548.13
48189,2021,302.53
48189,2022,335.14
48189,2023,365.46
48189,2024,360.24
48193,2021,199.11
48193,2022,236.61
48193,2023,281.79
48193,2024,294.12
48195,2021,240.17
48195,2022,277.41
48195,2023,299.88
48195,2024,358.3
48199,2021,412.1
48199,2022,457.08
48199,2023,467.81
48199,2024,489.69
48201,2021,627.23
48201,2022,704.77
48201,2023,745.52
48201,2024,768.74
48203,2021,416.82
48203,2022,473.59
48203,2023,522.14
48203,2024,528.77
48205,2021,202.18
48205,2022,216.7
48205,2023,236.69
48205,2024,247.38
48209,2021,675.93
48209,2022,851.46
48209,2023,842.37
48209,2024,815.43
48211,2021,263.34
48211,2022,238.63
48211,2023,
48211,2024,
48213,2021,635.98
48213,2022,739.41
48213,2023,818.94
48213,2024,847.79
48215,2021,400.26
48215,2022,471.76
48215,2023,526.91
48215,2024,548.21
48217,2021,326.93
48217,2022,386.96
48217,2023,452.21
48217,2024,459.45
48219,2021,385.37
48219,2022,456.21
48219,2023,470.68
48219,2024,477.75
48221,2021,318.03
48221,2022,388.78
48221,2023,418.98
48221,2024,411.41
48223,2021,285.2
48223,2022,358.42
48223,2023,375.31
48223,2024,374.09
48225,2021,204.04
48225,2022,264.34
48225,2023,261.46
48225,2024,272.56
48227,2021,459.54
48227,2022,497.04
48227,2023,519.38
48227,2024,530.88
48231,2021,411.61
48231,2022,510.78
48231,2023,528.02
48231,2024,558.32
48233,2021,212.74
48233,2022,230.79
48233,2023,251.38
48233,2024,273.83
48237,2021,193.53
48237,2022,228.5
48237,2023,296.38
48237,2024,260.87
48239,2021,252.54
48239,2022,263.85
48239,2023,282.38
48239,2024,306.86
48241,2021,218.64
48241,2022,237.36
48241,2023,255.42
48241,2024,256.51
48245,2021,479.77
48245,2022,530.95
48245,2023,552.14
48245,2024,574.98
48249,2021,241.47
48249,2022,272.05
48249,2023,290.32
48249,2024,280.48
48251,2021,630.67
48251,2022,771.48
48251,2023,803.5
48251,2024,828.66
48253,2021,218.95
48253,2022,233.75
48253,2023,257.67
48253,2024,282.5
48257,2021,311.37
48257,2022,383.05
48257,2023,397.55
48257,2024,400.23
48259,2021,341.44
48259,2022,418.44
48259,2023,448.49
48259,2024,465.98
48265,2021,580.02
48265,2022,702.14
48265,2023,739.88
48265,2024,770.99
48273,2021,249.62
48273,2022,272.12
48273,2023,291.78
48273,2024,279.73
48277,2021,362.12
48277,2022,431.02
48277,2023,492.58
48277,2024,493.69
48279,2021,166.78
48279,2022,216.79
48279,2023,190.15
48279,2024,206.72
48281,2021,262.66
48281,2022,314.69
48281,2023,349.7
48281,2024,338.21
48285,2021,232.63
48285,2022,259.39
48285,2023,299.16
48285,2024,299.01
48287,2021,253.74
48287,2022,298.02
48287,2023,318.56
48287,2024,334.02
48289,2021,193.02
48289,2022,245.65
48289,2023,257.39
48289,2024,250.66
48291,2021,300.39
48291,2022,339.83
48291,2023,366.5
48291,2024,377.35
48293,2021,195.53
48293,2022,235.98
48293,2023,240.54
48293,2024,263.19
48297,2021,211.29
48297,2022,231.7
48297,2023,243.67
48297,2024,273.74
48299,2021,476.26
48299,2022,642.56
48299,2023,612.58
48299,2024,657.05
48303,2021,486.34
48303,2022,559.5
48303,2023,581
48303,2024,586.18
48305,2021,156.94
48305,2022,173.81
48305,2023,177.14
48305,2024,
48307,2021,127.39
48307,2022,145.13
48307,2023,173.07
48307,2024,161.19
48309,2021,452.14
48309,2022,546.29
48309,2023,578.82
48309,2024,586.75
48313,2021,213.07
48313,2022,275.67
48313,2023,262.73
48313,2024,290.73
48315,2021,143.44
48315,2022,152.04
48315,2023,
48315,2024,209.99
48321,2021,199.01
48321,2022,226.16
48321,2023,241.38
48321,2024,256.87
48323,2021,213.78
48323,2022,247.62
48323,2023,272.75
48323,2024,287.39
48325,2021,316.63
48325,2022,367.47
48325,2023,388.88
48325,2024,414.14
48329,2021,735.47
48329,2022,777.5
48329,2023,818.58
48329,2024,858.75
48331,2021,247.6
48331,2022,317.32
48331,2023,324.73
48331,2024,332.35
48337,2021,231.96
48337,2022,280.84
48337,2023,319.31
48337,2024,338.27
48339,2021,468.11
48339,2022,566.42
48339,2023,600.88
48339,2024,633.14
48341,2021,523.69
48341,2022,579.24
48341,2023,612
48341,2024,631.53
48343,2021,192.36
48343,2022,231.18
48343,2023,280.93
48343,2024,286.89
48347,2021,402.26
48347,2022,466.2
48347,2023,515.71
48347,2024,519.23
48349,2021,614.37
48349,2022,730.5
48349,2023,797.36
48349,2024,871.41
48353,2021,303.18
48353,2022,310.47
48353,2023,351.01
48353,2024,347.34
48355,2021,576.07
48355,2022,658.16
48355,2023,682.25
48355,2024,705.03
48357,2021,257.48
48357,2022,298.31
48357,2023,274.75
48357,2024,286.31
48361,2021,499.32
48361,2022,563.14
48361,2023,588.42
48361,2024,615.87
48363,2021,397.99
48363,2022,498.32
48363,2023,519.73
48363,2024,524.26
48365,2021,196.61
48365,2022,229.42
48365,2023,249.11
48365,2024,277.14
48367,2021,647.51
48367,2022,791.79
48367,2023,821.72
48367,2024,858.24
48369,2021,202.62
48369,2022,213.86
48369,2023,
48369,2024,237.72
48371,2021,300.5
48371,2022,374.05
48371,2023,350.02
48371,2024,306.78
48373,2021,227.33
48373,2022,266.8
48373,2023,265.62
48373,2024,266.57
48375,2021,529.14
48375,2022,613.01
48375,2023,648.25
48375,2024,655.96
48379,2021,218.84
48379,2022,266.64
48379,2023,281.12
48379,2024,302.28
48381,2021,499.99
48381,2022,573.03
48381,2023,606.27
48381,2024,620.06
48395,2021,215.93
48395,2022,257.15
48395,2023,306.14
48395,2024,265.06
48397,2021,456.45
48397,2022,564.49
48397,2023,581.62
48397,2024,586.12
48399,2021,161.29
48399,2022,187.87
48399,2023,196.31
48399,2024,223.8
48401,2021,280.37
48401,2022,319.7
48401,2023,372.83
48401,2024,386.94
48403,2021,211.18
48403,2022,259.32
48403,2023,274.22
48403,2024,283.03
48407,2021,348.63
48407,2022,406.95
48407,2023,474.43
48407,2024,477.6
48409,2021,526.07
48409,2022,583.57
48409,2023,616.72
48409,2024,642.9
48415,2021,272.04
48415,2022,279.34
48415,2023,311.39
48415,2024,331.3
48419,2021,215.89
48419,2022,265.01
48419,2023,276.36
48419,2024,268.4
48423,2021,524.8
48423,2022,630.09
48423,2023,679.85
48423,2024,681.44
48425,2021,239.61
48425,2022,296.83
48425,2023,320.04
48425,2024,341.7
48427,2021,142.09
48427,2022,162.92
48427,2023,171.47
48427,2024,171.29
48429,2021,120.48
48429,2022,135.03
48429,2023,145.35
48429,2024,175.97
48437,2021,178.04
48437,2022,184.28
48437,2023,193.81
48437,2024,235.99
48439,2021,690.01
48439,2022,835.72
48439,2023,864.28
48439,2024,878.2
48441,2021,422.26
48441,2022,486.63
48441,2023,523.61
48441,2024,528.42
48445,2021,198.06
48445,2022,222.13
48445,2023,276.93
48445,2024,
48449,2021,271.35
48449,2022,306.73
48449,2023,339.05
48449,2024,367.16
48451,2021,678.97
48451,2022,771.36
48451,2023,797.01
48451,2024,847.43
48453,2021,1351.41
48453,2022,1645.29
48453,2023,1548.28
48453,2024,1512.77
48455,2021,193.95
48455,2022,236.82
48455,2023,249.09
48455,2024,243.6
48457,2021,184.22
48457,2022,204.74
48457,2023,234.67
48457,2024,247.18
48459,2021,269.16
48459,2022,314.42
48459,2023,357.77
48459,2024,370.95
48463,2021,290.69
48463,2022,346.7
48463,2023,347.7
48463,2024,367.77
48465,2021,262.46
48465,2022,308.99
48465,2023,326.95
48465,2024,335.23
48467,2021,359.22
48467,2022,438.2
48467,2023,453.88
48467,2024,479.39
48469,2021,340.11
48469,2022,395.96
48469,2023,427.41
48469,2024,440.78
48471,2021,276.01
48471,2022,310.87
48471,2023,312.72
48471,2024,330.1
48473,2021,309.72
48473,2022,356.52
48473,2023,422.19
48473,2024,413.51
48475,2021,416.19
48475,2022,420.09
48475,2023,450.41
48475,2024,463.17
48477,2021,311.58
48477,2022,372.45
48477,2023,388.93
48477,2024,420.14
48479,2021,370.21
48479,2022,424.77
48479,2023,465.94
48479,2024,478.98
48481,2021,270.89
48481,2022,305.06
48481,2023,328.5
48481,2024,336.25
48485,2021,395.3
48485,2022,458.93
48485,2023,476.15
48485,2024,499.76
48487,2021,236.78
48487,2022,263.24
48487,2023,311.85
48487,2024,324.73
48491,2021,1019.96
48491,2022,1273.91
48491,2023,1204.78
48491,2024,1187.28
48493,2021,329.12
48493,2022,389.37
48493,2023,402.25
48493,2024,388.73
48497,2021,337.52
48497,2022,405.74
48497,2023,430.36
48497,2024,437.23
48499,2021,273.91
48499,2022,330.9
48499,2023,346.26
48499,2024,362.41
48501,2021,268.3
48501,2022,
48501,2023,309.76
48501,2024,
48503,2021,216.29
48503,2022,268.82
48503,2023,295.9
48503,2024,314.49
49001,2021,328.59
49001,2022,370.52
49001,2023,377.08
49001,2024,431.67
49003,2021,593.38
49003,2022,724.13
49003,2023,717.65
49003,2024,761.15
49005,2021,923.53
49005,2022,1146.54
49005,2023,1155.99
49005,2024,1184.69
49007,2021,319.78
49007,2022,392.78
49007,2023,426.26
49007,2024,443.61
49011,2021,932.84
49011,2022,1118.25
49011,2023,1115.45
49011,2024,1157.49
49013,2021,320.17
49013,2022,388.01
49013,2023,422.7
49013,2024,453.12
49015,2021,220.61
49015,2022,275.65
49015,2023,288.25
49015,2024,287.1
49017,2021,237.45
49017,2022,267.75
49017,2023,290.73
49017,2024,
49019,2021,595.7
49019,2022,733.28
49019,2023,797.5
49019,2024,759.63
49021,2021,421.16
49021,2022,515.33
49021,2023,524.84
49021,2024,524.72
49023,2021,497.9
49023,2022,614.37
49023,2023,626.45
49023,2024,632.34
49025,2021,431.48
49025,2022,531.54
49025,2023,532.92
49025,2024,546.09
49027,2021,361.03
49027,2022,448.3
49027,2023,525.73
49027,2024,505.69
49029,2021,483.25
49029,2022,613.48
49029,2023,648.72
49029,2024,675.59
49033,2021,278.45
49033,2022,393.48
49033,2023,
49033,2024,
49035,2021,1177.56
49035,2022,1406.16
49035,2023,1414.5
49035,2024,1473.19
49037,2021,265.29
49037,2022,320.19
49037,2023,361.05
49037,2024,333.82
49039,2021,410.65
49039,2022,515.01
49039,2023,536.26
49039,2024,542.61
49041,2021,364.65
49041,2022,462.48
49041,2023,463.7
49041,2024,470.56
49043,2021,631.51
49043,2022,775.49
49043,2023,812.31
49043,2024,851.84
49045,2021,470.58
49045,2022,562.02
49045,2023,559.49
49045,2024,586.21
49047,2021,528.61
49047,2022,647.62
49047,2023,736.22
49047,2024,812.53
49049,2021,995.22
49049,2022,1201.23
49049,2023,1201.73
49049,2024,1251.43
49051,2021,627.27
49051,2022,753.04
49051,2023,802.36
49051,2024,821.41
49053,2021,772.2
49053,2022,937.96
49053,2023,948.38
49053,2024,975.96
49055,2021,240.5
49055,2022,318.6
49055,2023,
49055,2024,318.23
49057,2021,954.72
49057,2022,1146.82
49057,2023,1142.58
49057,2024,1180.35
50001,2021,436.22
50001,2022,506.33
50001,2023,591.28
50001,2024,623.93
50003,2021,290.24
50003,2022,337.27
50003,2023,370.44
50003,2024,395.33
50005,2021,191.8
50005,2022,233.11
50005,2023,259.95
50005,2024,282.18
50007,2021,846.67
50007,2022,973.74
50007,2023,1103.27
50007,2024,1167.83
50009,2021,181.39
50009,2022,234.78
50009,2023,259.76
50009,2024,
50011,2021,414.07
50011,2022,480.14
50011,2023,528.08
50011,2024,577.3
50013,2021,289.17
50013,2022,340.5
50013,2023,374.62
50013,2024,394.76
50015,2021,276.42
50015,2022,342.46
50015,2023,375.01
50015,2024,394.88
50017,2021,231.57
50017,2022,273.06
50017,2023,297.67
50017,2024,303.2
50019,2021,195.29
50019,2022,236.98
50019,2023,264.54
50019,2024,285.74
50021,2021,315.15
50021,2022,368.87
50021,2023,410.92
50021,2024,465.31
50023,2021,483.54
50023,2022,566.11
50023,2023,639.21
50023,2024,680.95
50025,2021,274.14
50025,2022,316.17
50025,2023,382.45
50025,2024,399.31
50027,2021,330.77
50027,2022,380.07
50027,2023,425.07
50027,2024,484.17
51001,2021,283.99
51001,2022,326.31
51001,2023,367
51001,2024,413.62
51003,2021,650.71
51003,2022,757.64
51003,2023,798.81
51003,2024,847.98
51005,2021,187.22
51005,2022,206.79
51005,2023,215.53
51005,2024,243.62
51007,2021,241.61
51007,2022,265.51
51007,2023,306.82
51007,2024,337.53
51009,2021,219.34
51009,2022,254.23
51009,2023,275.09
51009,2024,294.82
51011,2021,133.83
51011,2022,167.19
51011,2023,172.02
51011,2024,184.62
51013,2021,1512.66
51013,2022,1632.54
51013,2023,1666.04
51013,2024,1782.05
51015,2021,300.75
51015,2022,342.44
51015,2023,372.88
51015,2024,393.75
51017,2021,93.66
51017,2022,101.14
51017,2023,
51017,2024,123.98
51019,2021,400.84
51019,2022,461.21
51019,2023,507.95
51019,2024,538.65
51021,2021,106.17
51021,2022,118.33
51021,2023,
51021,2024,
51023,2021,242.4
51023,2022,281.35
51023,2023,309.45
51023,2024,327.22
51025,2021,211.88
51025,2022,227.56
51025,2023,263.27
51025,2024,277.89
51027,2021,104.3
51027,2022,
51027,2023,
51027,2024,
51029,2021,101.01
51029,2022,124.73
51029,2023,136.44
51029,2024,147.62
51031,2021,313.73
51031,2022,363.08
51031,2023,401.72
51031,2024,423.46
51033,2021,242.99
51033,2022,284.51
51033,2023,297.36
51033,2024,328.65
