ID,State,County,Year,Annual_Mean_Index
WA-007,Washington,Chelan County,2011,3.07
WA-007,Washington,Chelan County,2012,2.07
WA-007,Washington,Chelan County,2013,0.01
WA-007,Washington,Chelan County,2014,0.13
WA-007,Washington,Chelan County,2015,-1.42
WA-007,Washington,Chelan County,2016,-0.08
WA-007,Washington,Chelan County,2017,0.24
WA-007,Washington,Chelan County,2018,-0.92
WA-007,Washington,Chelan County,2019,-0.52
WA-007,Washington,Chelan County,2020,-0.13
WA-009,Washington,Clallam County,2000,-0.42
WA-009,Washington,Clallam County,2001,-0.07
WA-009,Washington,Clallam County,2002,-0.13
WA-009,Washington,Clallam County,2003,-0.51
WA-009,Washington,Clallam County,2004,-1.57
WA-009,Washington,Clallam County,2005,-0.25
WA-009,Washington,Clallam County,2006,-0.58
WA-009,Washington,Clallam County,2007,0.93
WA-009,Washington,Clallam County,2008,-1.31
WA-009,Washington,Clallam County,2009,-1.9
WA-009,Washington,Clallam County,2010,0.52
WA-009,Washington,Clallam County,2011,0.56
WA-009,Washington,Clallam County,2012,0.62
WA-009,Washington,Clallam County,2013,-0.3
WA-009,Washington,Clallam County,2014,-0.58
WA-009,Washington,Clallam County,2015,-1.34
WA-009,Washington,Clallam County,2016,0.11
WA-009,Washington,Clallam County,2017,0.42
WA-009,Washington,Clallam County,2018,-1.04
WA-009,Washington,Clallam County,2019,-2.23
WA-009,Washington,Clallam County,2020,-0.25
WA-011,Washington,Clark County,2000,-1.15
WA-011,Washington,Clark County,2001,-0.69
WA-011,Washington,Clark County,2002,-0.65
WA-011,Washington,Clark County,2003,-1.07
WA-011,Washington,Clark County,2004,-1.26
WA-011,Washington,Clark County,2005,0.13
WA-011,Washington,Clark County,2006,-0.44
WA-011,Washington,Clark County,2007,-0.87
WA-011,Washington,Clark County,2008,-0.35
WA-011,Washington,Clark County,2009,-1.8
WA-011,Washington,Clark County,2010,0.88
WA-011,Washington,Clark County,2011,0.64
WA-011,Washington,Clark County,2012,0.98
WA-011,Washington,Clark County,2013,-0.45
WA-011,Washington,Clark County,2014,0.4
WA-011,Washington,Clark County,2015,-1.95
WA-011,Washington,Clark County,2016,0.26
WA-011,Washington,Clark County,2017,0.49
WA-011,Washington,Clark County,2018,-2.35
WA-011,Washington,Clark County,2019,-3.08
WA-011,Washington,Clark County,2020,-1.84
WA-013,Washington,Columbia County,2000,0.54
WA-013,Washington,Columbia County,2001,-1.39
WA-013,Washington,Columbia County,2002,-1.29
WA-013,Washington,Columbia County,2003,-1.11
WA-013,Washington,Columbia County,2004,-0.72
WA-013,Washington,Columbia County,2005,-2.7
WA-013,Washington,Columbia County,2006,-0.73
WA-013,Washington,Columbia County,2007,-0.97
WA-013,Washington,Columbia County,2008,0.03
WA-013,Washington,Columbia County,2009,0.57
WA-013,Washington,Columbia County,2010,1.29
WA-013,Washington,Columbia County,2011,1.45
WA-013,Washington,Columbia County,2012,2.17
WA-013,Washington,Columbia County,2013,-1.12
WA-013,Washington,Columbia County,2014,-1.98
WA-013,Washington,Columbia County,2015,-3.82
WA-013,Washington,Columbia County,2016,-2.08
WA-013,Washington,Columbia County,2017,0.67
WA-013,Washington,Columbia County,2018,-0.83
WA-013,Washington,Columbia County,2019,-0.44
WA-013,Washington,Columbia County,2020,-0.66
WA-015,Washington,Cowlitz County,2000,-0.71
WA-015,Washington,Cowlitz County,2001,-0.53
WA-015,Washington,Cowlitz County,2002,-0.86
WA-015,Washington,Cowlitz County,2003,-1.4
WA-015,Washington,Cowlitz County,2004,-1.2
WA-015,Washington,Cowlitz County,2005,-0.24
WA-015,Washington,Cowlitz County,2006,-0.46
WA-015,Washington,Cowlitz County,2007,-0.65
WA-015,Washington,Cowlitz County,2008,0.0
WA-015,Washington,Cowlitz County,2009,-1.59
WA-015,Washington,Cowlitz County,2010,0.95
WA-015,Washington,Cowlitz County,2011,0.68
WA-015,Washington,Cowlitz County,2012,0.77
WA-015,Washington,Cowlitz County,2013,-0.4
WA-015,Washington,Cowlitz County,2014,0.55
WA-015,Washington,Cowlitz County,2015,-1.93
WA-015,Washington,Cowlitz County,2016,0.34
WA-015,Washington,Cowlitz County,2017,0.83
WA-015,Washington,Cowlitz County,2018,-1.84
WA-015,Washington,Cowlitz County,2019,-3.12
WA-015,Washington,Cowlitz County,2020,-0.32
WA-017,Washington,Douglas County,2000,-1.61
WA-017,Washington,Douglas County,2001,-3.25
WA-017,Washington,Douglas County,2002,-2.02
WA-017,Washington,Douglas County,2003,-0.09
WA-017,Washington,Douglas County,2004,-2.74
WA-017,Washington,Douglas County,2005,-2.78
WA-017,Washington,Douglas County,2006,2.59
WA-017,Washington,Douglas County,2007,-0.37
WA-017,Washington,Douglas County,2008,-1.85
WA-017,Washington,Douglas County,2009,-2.78
WA-017,Washington,Douglas County,2010,0.72
WA-017,Washington,Douglas County,2011,1.71
WA-017,Washington,Douglas County,2012,0.13
WA-017,Washington,Douglas County,2013,-0.62
WA-017,Washington,Douglas County,2014,-2.96
WA-017,Washington,Douglas County,2015,-2.85
WA-017,Washington,Douglas County,2016,2.41
WA-017,Washington,Douglas County,2017,2.95
WA-017,Washington,Douglas County,2018,0.21
WA-017,Washington,Douglas County,2019,-1.03
WA-017,Washington,Douglas County,2020,-3.2
WA-019,Washington,Ferry County,2000,-0.5
WA-019,Washington,Ferry County,2001,-3.14
WA-019,Washington,Ferry County,2002,-1.65
WA-019,Washington,Ferry County,2003,-0.77
WA-019,Washington,Ferry County,2004,-2.38
WA-019,Washington,Ferry County,2005,0.14
WA-019,Washington,Ferry County,2006,1.15
WA-019,Washington,Ferry County,2007,-1.33
WA-019,Washington,Ferry County,2008,-1.6
WA-019,Washington,Ferry County,2009,-0.64
WA-019,Washington,Ferry County,2010,1.84
WA-019,Washington,Ferry County,2011,1.54
WA-019,Washington,Ferry County,2012,2.79
WA-019,Washington,Ferry County,2013,2.06
WA-019,Washington,Ferry County,2014,0.3
WA-019,Washington,Ferry County,2015,-1.31
WA-019,Washington,Ferry County,2016,1.05
WA-019,Washington,Ferry County,2017,1.14
WA-019,Washington,Ferry County,2018,-0.48
WA-019,Washington,Ferry County,2019,-0.97
WA-019,Washington,Ferry County,2020,0.56
WA-021,Washington,Franklin County,2000,0.21
WA-021,Washington,Franklin County,2001,-0.29
WA-021,Washington,Franklin County,2002,-1.27
WA-021,Washington,Franklin County,2003,-0.53
WA-021,Washington,Franklin County,2004,0.0
WA-021,Washington,Franklin County,2005,-2.09
WA-021,Washington,Franklin County,2006,1.95
WA-021,Washington,Franklin County,2007,0.17
WA-021,Washington,Franklin County,2008,-0.86
WA-021,Washington,Franklin County,2009,0.68
WA-021,Washington,Franklin County,2010,0.35
WA-021,Washington,Franklin County,2011,1.18
WA-021,Washington,Franklin County,2012,0.28
WA-021,Washington,Franklin County,2013,-0.94
WA-021,Washington,Franklin County,2014,-3.2
WA-021,Washington,Franklin County,2015,-3.96
WA-021,Washington,Franklin County,2016,1.24
WA-021,Washington,Franklin County,2017,3.36
WA-021,Washington,Franklin County,2018,-0.09
WA-021,Washington,Franklin County,2019,1.28
WA-021,Washington,Franklin County,2020,-2.64
WA-023,Washington,Garfield County,2000,-0.78
WA-023,Washington,Garfield County,2001,-0.85
WA-023,Washington,Garfield County,2002,-0.56
WA-023,Washington,Garfield County,2003,-0.88
WA-023,Washington,Garfield County,2004,-0.58
WA-023,Washington,Garfield County,2005,-4.1
WA-023,Washington,Garfield County,2006,-1.56
WA-023,Washington,Garfield County,2007,-0.52
WA-023,Washington,Garfield County,2008,-0.3
WA-023,Washington,Garfield County,2009,0.99
WA-023,Washington,Garfield County,2010,1.41
WA-023,Washington,Garfield County,2011,2.05
WA-023,Washington,Garfield County,2012,1.01
WA-023,Washington,Garfield County,2013,-0.55
WA-023,Washington,Garfield County,2014,-2.12
WA-023,Washington,Garfield County,2015,-3.35
WA-023,Washington,Garfield County,2016,-1.96
WA-023,Washington,Garfield County,2017,0.43
WA-023,Washington,Garfield County,2018,-0.18
WA-023,Washington,Garfield County,2019,-0.71
WA-023,Washington,Garfield County,2020,-0.58
WA-025,Washington,Grant County,2000,-1.47
WA-025,Washington,Grant County,2001,-2.14
WA-025,Washington,Grant County,2002,-2.02
WA-025,Washington,Grant County,2003,-0.05
WA-025,Washington,Grant County,2004,-2.2
WA-025,Washington,Grant County,2005,-2.88
WA-025,Washington,Grant County,2006,1.71
WA-025,Washington,Grant County,2007,-1.24
WA-025,Washington,Grant County,2008,-2.86
WA-025,Washington,Grant County,2009,-3.1
WA-025,Washington,Grant County,2010,-0.45
WA-025,Washington,Grant County,2011,0.6
WA-025,Washington,Grant County,2012,-1.16
WA-025,Washington,Grant County,2013,-0.54
WA-025,Washington,Grant County,2014,-2.62
WA-025,Washington,Grant County,2015,-3.39
WA-025,Washington,Grant County,2016,1.55
WA-025,Washington,Grant County,2017,1.33
WA-025,Washington,Grant County,2018,-0.53
WA-025,Washington,Grant County,2019,-1.36
WA-025,Washington,Grant County,2020,-3.41
WA-027,Washington,Grays Harbor County,2000,-0.6
WA-027,Washington,Grays Harbor County,2001,-0.06
WA-027,Washington,Grays Harbor County,2002,-0.56
WA-027,Washington,Grays Harbor County,2003,-1.18
WA-027,Washington,Grays Harbor County,2004,-1.85
WA-027,Washington,Grays Harbor County,2005,-0.34
WA-027,Washington,Grays Harbor County,2006,-0.72
WA-027,Washington,Grays Harbor County,2007,0.31
WA-027,Washington,Grays Harbor County,2008,-0.78
WA-027,Washington,Grays Harbor County,2009,-1.01
WA-027,Washington,Grays Harbor County,2010,0.74
WA-027,Washington,Grays Harbor County,2011,0.63
WA-027,Washington,Grays Harbor County,2012,0.44
WA-027,Washington,Grays Harbor County,2013,-0.24
WA-027,Washington,Grays Harbor County,2014,0.0
WA-027,Washington,Grays Harbor County,2015,-1.43
WA-027,Washington,Grays Harbor County,2016,0.01
WA-027,Washington,Grays Harbor County,2017,1.06
WA-027,Washington,Grays Harbor County,2018,-1.49
WA-027,Washington,Grays Harbor County,2019,-3.5
WA-027,Washington,Grays Harbor County,2020,-1.87
WA-029,Washington,Island County,2000,0.01
WA-029,Washington,Island County,2001,0.0
WA-029,Washington,Island County,2002,-0.58
WA-029,Washington,Island County,2003,-3.72
WA-029,Washington,Island County,2004,-2.3
WA-029,Washington,Island County,2005,-0.46
WA-029,Washington,Island County,2006,-0.01
WA-029,Washington,Island County,2007,-0.5
WA-029,Washington,Island County,2008,0.2
WA-029,Washington,Island County,2009,-0.03
WA-029,Washington,Island County,2010,1.28
WA-029,Washington,Island County,2011,1.56
WA-029,Washington,Island County,2012,2.5
WA-029,Washington,Island County,2013,1.14
WA-029,Washington,Island County,2014,1.01
WA-029,Washington,Island County,2015,-0.39
WA-029,Washington,Island County,2016,0.47
WA-029,Washington,Island County,2017,0.54
WA-029,Washington,Island County,2018,-0.66
WA-029,Washington,Island County,2019,-3.49
WA-029,Washington,Island County,2020,1.11
WA-031,Washington,Jefferson County,2000,-0.53
WA-031,Washington,Jefferson County,2001,-0.03
WA-031,Washington,Jefferson County,2002,-0.21
WA-031,Washington,Jefferson County,2003,-0.64
WA-031,Washington,Jefferson County,2004,-0.94
WA-031,Washington,Jefferson County,2005,-0.11
WA-031,Washington,Jefferson County,2006,-0.41
WA-031,Washington,Jefferson County,2007,0.42
WA-031,Washington,Jefferson County,2008,-0.82
WA-031,Washington,Jefferson County,2009,-1.3
WA-031,Washington,Jefferson County,2010,1.17
WA-031,Washington,Jefferson County,2011,1.58
WA-031,Washington,Jefferson County,2012,0.74
WA-031,Washington,Jefferson County,2013,-0.16
WA-031,Washington,Jefferson County,2014,-0.06
WA-031,Washington,Jefferson County,2015,-0.66
WA-031,Washington,Jefferson County,2016,0.27
WA-031,Washington,Jefferson County,2017,0.39
WA-031,Washington,Jefferson County,2018,-1.21
WA-031,Washington,Jefferson County,2019,-2.36
WA-031,Washington,Jefferson County,2020,-0.32
WA-033,Washington,King County,2000,-0.53
WA-033,Washington,King County,2001,-0.27
WA-033,Washington,King County,2002,-0.15
WA-033,Washington,King County,2003,-1.96
WA-033,Washington,King County,2004,-1.35
WA-033,Washington,King County,2005,-0.49
WA-033,Washington,King County,2006,-0.49
WA-033,Washington,King County,2007,0.04
WA-033,Washington,King County,2008,0.39
WA-033,Washington,King County,2009,-0.19
WA-033,Washington,King County,2010,0.85
WA-033,Washington,King County,2011,2.93
WA-033,Washington,King County,2012,0.82
WA-033,Washington,King County,2013,-0.16
WA-033,Washington,King County,2014,1.65
WA-033,Washington,King County,2015,-1.47
WA-033,Washington,King County,2016,0.36
WA-033,Washington,King County,2017,0.37
WA-033,Washington,King County,2018,-1.07
WA-033,Washington,King County,2019,-2.54
WA-033,Washington,King County,2020,0.13
WA-035,Washington,Kitsap County,2000,1.0
WA-035,Washington,Kitsap County,2001,0.53
WA-035,Washington,Kitsap County,2002,0.49
WA-035,Washington,Kitsap County,2003,-0.3
WA-035,Washington,Kitsap County,2004,-0.78
WA-035,Washington,Kitsap County,2005,0.76
WA-035,Washington,Kitsap County,2006,0.08
WA-035,Washington,Kitsap County,2007,-0.1
WA-035,Washington,Kitsap County,2008,-0.67
WA-035,Washington,Kitsap County,2009,-0.14
WA-035,Washington,Kitsap County,2010,2.38
WA-035,Washington,Kitsap County,2011,3.67
WA-035,Washington,Kitsap County,2012,2.63
WA-035,Washington,Kitsap County,2013,1.18
WA-035,Washington,Kitsap County,2014,1.31
WA-035,Washington,Kitsap County,2015,-0.64
WA-035,Washington,Kitsap County,2016,0.61
WA-035,Washington,Kitsap County,2017,1.38
WA-035,Washington,Kitsap County,2018,-0.94
WA-035,Washington,Kitsap County,2019,-2.44
WA-035,Washington,Kitsap County,2020,0.52
WA-037,Washington,Kittitas County,2000,-1.18
WA-037,Washington,Kittitas County,2001,-2.1
WA-037,Washington,Kittitas County,2002,-0.46
WA-037,Washington,Kittitas County,2003,-2.04
WA-037,Washington,Kittitas County,2004,-2.2
WA-037,Washington,Kittitas County,2005,-0.62
WA-037,Washington,Kittitas County,2006,-0.02
WA-037,Washington,Kittitas County,2007,-1.25
WA-037,Washington,Kittitas County,2008,-1.33
WA-037,Washington,Kittitas County,2009,-0.33
WA-037,Washington,Kittitas County,2010,1.36
WA-037,Washington,Kittitas County,2011,2.84
WA-037,Washington,Kittitas County,2012,1.76
WA-037,Washington,Kittitas County,2013,0.05
WA-037,Washington,Kittitas County,2014,-0.08
WA-037,Washington,Kittitas County,2015,-1.67
WA-037,Washington,Kittitas County,2016,-0.15
WA-037,Washington,Kittitas County,2017,0.08
WA-037,Washington,Kittitas County,2018,-1.08
WA-037,Washington,Kittitas County,2019,-1.92
WA-037,Washington,Kittitas County,2020,-1.61
WA-039,Washington,Klickitat County,2000,-1.98
WA-039,Washington,Klickitat County,2001,-3.71
WA-039,Washington,Klickitat County,2002,-1.6
WA-039,Washington,Klickitat County,2003,-0.73
WA-039,Washington,Klickitat County,2004,-0.84
WA-039,Washington,Klickitat County,2005,-2.38
WA-039,Washington,Klickitat County,2006,0.4
WA-039,Washington,Klickitat County,2007,-0.91
WA-039,Washington,Klickitat County,2008,-0.71
WA-039,Washington,Klickitat County,2009,-0.51
WA-039,Washington,Klickitat County,2010,1.78
WA-039,Washington,Klickitat County,2011,2.0
WA-039,Washington,Klickitat County,2012,1.0
WA-039,Washington,Klickitat County,2013,-0.1
WA-039,Washington,Klickitat County,2014,0.01
WA-039,Washington,Klickitat County,2015,-2.53
WA-039,Washington,Klickitat County,2016,-1.3
WA-039,Washington,Klickitat County,2017,0.65
WA-039,Washington,Klickitat County,2018,-1.89
WA-039,Washington,Klickitat County,2019,0.0
WA-039,Washington,Klickitat County,2020,-2.28
WA-041,Washington,Lewis County,2000,-0.49
WA-041,Washington,Lewis County,2001,-0.32
WA-041,Washington,Lewis County,2002,-0.55
WA-041,Washington,Lewis County,2003,-1.46
WA-041,Washington,Lewis County,2004,-1.25
WA-041,Washington,Lewis County,2005,-0.28
WA-041,Washington,Lewis County,2006,-0.6
WA-041,Washington,Lewis County,2007,-0.73
WA-041,Washington,Lewis County,2008,0.09
WA-041,Washington,Lewis County,2009,-0.57
WA-041,Washington,Lewis County,2010,1.03
WA-041,Washington,Lewis County,2011,0.62
WA-041,Washington,Lewis County,2012,0.92
WA-041,Washington,Lewis County,2013,-0.29
WA-041,Washington,Lewis County,2014,1.05
WA-041,Washington,Lewis County,2015,-1.41
WA-041,Washington,Lewis County,2016,0.01
WA-041,Washington,Lewis County,2017,0.28
WA-041,Washington,Lewis County,2018,-1.54
WA-041,Washington,Lewis County,2019,-2.95
WA-041,Washington,Lewis County,2020,-0.47
WA-043,Washington,Lincoln County,2000,0.34
WA-043,Washington,Lincoln County,2001,-2.66
WA-043,Washington,Lincoln County,2002,-2.1
WA-043,Washington,Lincoln County,2003,-0.49
WA-043,Washington,Lincoln County,2004,-2.77
WA-043,Washington,Lincoln County,2005,-3.1
WA-043,Washington,Lincoln County,2006,1.37
WA-043,Washington,Lincoln County,2007,-1.47
WA-043,Washington,Lincoln County,2008,-2.72
WA-043,Washington,Lincoln County,2009,-2.18
WA-043,Washington,Lincoln County,2010,0.63
WA-043,Washington,Lincoln County,2011,1.2
WA-043,Washington,Lincoln County,2012,1.04
WA-043,Washington,Lincoln County,2013,0.7
WA-043,Washington,Lincoln County,2014,-2.72
WA-043,Washington,Lincoln County,2015,-3.21
WA-043,Washington,Lincoln County,2016,0.57
WA-043,Washington,Lincoln County,2017,3.21
WA-043,Washington,Lincoln County,2018,0.46
WA-043,Washington,Lincoln County,2019,-1.02
WA-043,Washington,Lincoln County,2020,-2.31
WA-045,Washington,Mason County,2000,-0.36
WA-045,Washington,Mason County,2001,-0.07
WA-045,Washington,Mason County,2002,-0.08
WA-045,Washington,Mason County,2003,-0.65
WA-045,Washington,Mason County,2004,-1.41
WA-045,Washington,Mason County,2005,-0.12
WA-045,Washington,Mason County,2006,-0.53
WA-045,Washington,Mason County,2007,0.24
WA-045,Washington,Mason County,2008,-0.88
WA-045,Washington,Mason County,2009,-0.71
WA-045,Washington,Mason County,2010,1.18
WA-045,Washington,Mason County,2011,0.81
WA-045,Washington,Mason County,2012,0.71
WA-045,Washington,Mason County,2013,-0.17
WA-045,Washington,Mason County,2014,0.28
WA-045,Washington,Mason County,2015,-0.6
WA-045,Washington,Mason County,2016,0.33
WA-045,Washington,Mason County,2017,1.23
WA-045,Washington,Mason County,2018,-1.39
WA-045,Washington,Mason County,2019,-2.97
WA-045,Washington,Mason County,2020,-0.28
WA-047,Washington,Okanogan County,2000,-1.64
WA-047,Washington,Okanogan County,2001,-3.77
WA-047,Washington,Okanogan County,2002,-2.19
WA-047,Washington,Okanogan County,2003,-2.28
WA-047,Washington,Okanogan County,2004,-1.7
WA-047,Washington,Okanogan County,2005,-0.58
WA-047,Washington,Okanogan County,2006,1.11
WA-047,Washington,Okanogan County,2007,-1.37
WA-047,Washington,Okanogan County,2008,-1.35
WA-047,Washington,Okanogan County,2009,-1.23
WA-047,Washington,Okanogan County,2010,1.34
WA-047,Washington,Okanogan County,2011,2.53
WA-047,Washington,Okanogan County,2012,2.2
WA-047,Washington,Okanogan County,2013,1.24
WA-047,Washington,Okanogan County,2014,0.41
WA-047,Washington,Okanogan County,2015,-1.64
WA-047,Washington,Okanogan County,2016,0.42
WA-047,Washington,Okanogan County,2017,0.98
WA-047,Washington,Okanogan County,2018,-0.67
WA-047,Washington,Okanogan County,2019,-0.95
WA-047,Washington,Okanogan County,2020,-0.2
WA-049,Washington,Pacific County,2000,-0.54
WA-049,Washington,Pacific County,2001,-0.31
WA-049,Washington,Pacific County,2002,-1.05
WA-049,Washington,Pacific County,2003,-1.35
WA-049,Washington,Pacific County,2004,-1.99
WA-049,Washington,Pacific County,2005,-0.21
WA-049,Washington,Pacific County,2006,-0.95
WA-049,Washington,Pacific County,2007,-0.42
WA-049,Washington,Pacific County,2008,-0.7
WA-049,Washington,Pacific County,2009,-1.27
WA-049,Washington,Pacific County,2010,0.91
WA-049,Washington,Pacific County,2011,0.33
WA-049,Washington,Pacific County,2012,0.44
WA-049,Washington,Pacific County,2013,-0.23
WA-049,Washington,Pacific County,2014,-0.1
WA-049,Washington,Pacific County,2015,-1.78
WA-049,Washington,Pacific County,2016,-0.2
WA-049,Washington,Pacific County,2017,0.46
WA-049,Washington,Pacific County,2018,-1.69
WA-049,Washington,Pacific County,2019,-3.79
WA-049,Washington,Pacific County,2020,-2.48
WA-051,Washington,Pend Oreille County,2000,0.43
WA-051,Washington,Pend Oreille County,2001,-1.85
WA-051,Washington,Pend Oreille County,2002,-0.54
WA-051,Washington,Pend Oreille County,2003,-0.66
WA-051,Washington,Pend Oreille County,2004,-0.46
WA-051,Washington,Pend Oreille County,2005,-0.33
WA-051,Washington,Pend Oreille County,2006,0.6
WA-051,Washington,Pend Oreille County,2007,-1.62
WA-051,Washington,Pend Oreille County,2008,-1.55
WA-051,Washington,Pend Oreille County,2009,-1.83
WA-051,Washington,Pend Oreille County,2010,0.88
WA-051,Washington,Pend Oreille County,2011,0.97
WA-051,Washington,Pend Oreille County,2012,2.45
WA-051,Washington,Pend Oreille County,2013,-0.09
WA-051,Washington,Pend Oreille County,2014,0.3
WA-051,Washington,Pend Oreille County,2015,-2.13
WA-051,Washington,Pend Oreille County,2016,0.3
WA-051,Washington,Pend Oreille County,2017,0.3
