FIPS_CODE,FIRE_YEAR,FIRE_FREQUENCY,TOTAL_FIRE_SIZE,STATE
01101,2007,19,276.6,AL
01101,2008,14,56.2,AL
01101,2009,2,24.0,AL
01101,2010,21,109.4,AL
01101,2011,12,186.75,AL
01101,2012,18,93.5,AL
01101,2013,23,295.7,AL
01101,2014,25,63.9,AL
01101,2015,22,51.2,AL
01101,2016,31,370.5,AL
01101,2017,14,92.4,AL
01101,2018,8,42.6,AL
01101,2019,10,17.8,AL
01101,2020,3,9.1,AL
01103,2003,3,11.0,AL
01103,2004,5,46.2,AL
01103,2005,13,130.76,AL
01103,2006,18,181.0,AL
01103,2007,21,197.4,AL
01103,2008,9,56.5,AL
01103,2009,7,54.5,AL
01103,2010,14,77.85,AL
01103,2011,9,61.0,AL
01103,2012,13,204.5,AL
01103,2013,5,19.45,AL
01103,2014,18,422.0,AL
01103,2015,23,172.45,AL
01103,2016,51,340.55,AL
01103,2017,12,79.55,AL
01103,2018,17,61.0,AL
01103,2019,10,63.5,AL
01103,2020,3,7.2,AL
01105,2003,20,201.79999999999998,AL
01105,2004,39,342.4,AL
01105,2005,40,441.55,AL
01105,2006,76,942.8,AL
01105,2007,80,1428.75,AL
01105,2008,68,673.9,AL
01105,2009,36,923.16,AL
01105,2010,33,156.62,AL
01105,2011,32,378.12,AL
01105,2012,19,66.6,AL
01105,2013,15,314.59999999999997,AL
01105,2014,26,95.5,AL
01105,2015,41,198.35,AL
01105,2016,25,131.14,AL
01105,2017,16,122.7,AL
01105,2018,15,153.6,AL
01105,2019,36,67.1,AL
01105,2020,18,665.65,AL
01107,2003,6,48.0,AL
01107,2004,11,73.35,AL
01107,2005,9,95.5,AL
01107,2006,42,661.6,AL
01107,2007,24,215.0,AL
01107,2008,12,46.0,AL
01107,2009,10,117.0,AL
01107,2010,7,49.1,AL
01107,2011,13,223.3,AL
01107,2012,15,182.0,AL
01107,2013,14,170.5,AL
01107,2014,25,296.1,AL
01107,2015,17,493.3,AL
01107,2016,41,302.75,AL
01107,2017,11,129.2,AL
01107,2018,4,1.3,AL
01107,2019,9,98.0,AL
01107,2020,6,58.1,AL
01109,2003,15,71.9,AL
01109,2004,16,384.7,AL
01109,2005,16,223.45,AL
01109,2006,11,260.0,AL
01109,2007,18,263.15,AL
01109,2008,8,34.2,AL
01109,2009,6,31.3,AL
01109,2010,6,68.6,AL
01109,2011,24,351.35,AL
01109,2012,13,398.0,AL
01109,2013,8,25.479999999999997,AL
01109,2014,15,55.559999999999995,AL
01109,2015,18,169.91,AL
01109,2016,36,110.2,AL
01109,2017,15,240.2,AL
01109,2018,8,42.1,AL
01109,2019,15,72.45,AL
01109,2020,8,33.5,AL
01111,2003,27,122.25,AL
01111,2004,33,179.3,AL
01111,2005,26,102.1,AL
01111,2006,27,155.05,AL
01111,2007,51,344.4,AL
01111,2008,33,212.9,AL
01111,2009,10,78.5,AL
01111,2010,23,282.4,AL
01111,2011,22,447.15000000000003,AL
01111,2012,22,153.0,AL
01111,2013,20,129.65,AL
01111,2014,22,209.9,AL
01111,2015,14,159.9,AL
01111,2016,66,440.35,AL
01111,2017,23,163.26,AL
01111,2018,9,84.3,AL
01111,2019,33,175.8,AL
01111,2020,6,34.75,AL
01113,2003,22,122.2,AL
01113,2004,75,1311.8,AL
01113,2005,29,484.5,AL
01113,2006,42,757.5,AL
01113,2007,60,749.3,AL
01113,2008,34,831.85,AL
01113,2009,11,203.5,AL
01113,2010,27,626.75,AL
01113,2011,43,1048.2,AL
01113,2012,23,226.5,AL
01113,2013,37,1027.0,AL
01113,2014,34,576.8,AL
01113,2015,27,497.2,AL
01113,2016,65,1191.35,AL
01113,2017,40,1321.05,AL
01113,2018,27,569.25,AL
01113,2019,33,637.6,AL
01113,2020,10,414.1,AL
01115,2007,82,1434.5,AL
01115,2008,18,276.0,AL
01115,2009,16,300.2,AL
01115,2010,30,787.5,AL
01115,2011,24,309.75,AL
01115,2012,17,229.5,AL
01115,2013,21,424.0,AL
01115,2014,48,600.46,AL
01115,2015,25,246.25,AL
01115,2016,55,1388.5,AL
01115,2017,13,258.1,AL
01115,2018,6,41.5,AL
01115,2019,25,219.75,AL
01115,2020,9,106.0,AL
01117,2003,48,502.2,AL
01117,2004,54,774.8,AL
01117,2005,64,1194.9,AL
01117,2006,68,730.0,AL
01117,2007,72,601.3,AL
01117,2008,38,431.65,AL
01117,2009,17,142.3,AL
01117,2010,25,198.2,AL
01117,2011,20,129.51,AL
01117,2012,26,399.0,AL
01117,2013,23,209.8,AL
01117,2014,34,361.35,AL
01117,2015,28,235.4,AL
01117,2016,74,724.3,AL
01117,2017,13,131.5,AL
01117,2018,8,90.0,AL
01117,2019,25,654.1,AL
01117,2020,16,116.35,AL
01119,2003,3,42.1,AL
01119,2004,11,66.85,AL
01119,2005,11,53.0,AL
01119,2006,31,417.35,AL
01119,2007,19,936.35,AL
01119,2008,4,30.2,AL
01119,2009,7,104.0,AL
01119,2010,9,102.5,AL
01119,2011,7,31.85,AL
01119,2012,9,109.0,AL
01119,2013,5,26.2,AL
01119,2014,19,200.70000000000002,AL
01119,2015,9,13.4,AL
01119,2016,17,341.25,AL
01119,2017,4,95.25,AL
01119,2018,3,52.0,AL
01119,2019,9,574.25,AL
01119,2020,1,2.0,AL
01121,2003,96,1433.65,AL
01121,2004,128,2113.55,AL
01121,2005,87,1179.2,AL
01121,2006,120,1791.6,AL
01121,2007,162,1346.27,AL
01121,2008,90,1330.9,AL
01121,2009,53,956.95,AL
01121,2010,59,722.75,AL
01121,2011,90,1319.5,AL
01121,2012,85,1933.7,AL
01121,2013,49,723.25,AL
01121,2014,71,1180.4,AL
01121,2015,48,1073.3,AL
01121,2016,143,2058.08,AL
01121,2017,26,366.34000000000003,AL
01121,2018,21,207.62,AL
01121,2019,58,1523.13,AL
01121,2020,21,198.98,AL
01123,2003,24,177.1,AL
01123,2004,45,421.1,AL
01123,2005,37,239.55,AL
01123,2006,55,579.1,AL
01123,2007,59,581.0,AL
01123,2008,31,218.25,AL
01123,2009,15,166.62,AL
01123,2010,32,598.6,AL
01123,2011,26,533.85,AL
01123,2012,51,794.5,AL
01123,2013,18,182.8,AL
01123,2014,39,325.85,AL
01123,2015,25,254.5,AL
01123,2016,52,507.8,AL
01123,2017,28,176.75,AL
01123,2018,8,43.5,AL
01123,2019,22,238.25,AL
01123,2020,12,124.1,AL
01125,2003,22,178.5,AL
01125,2004,33,1050.1,AL
01125,2005,27,422.0,AL
01125,2006,51,1260.6,AL
01125,2007,103,1157.2,AL
01125,2008,52,451.55,AL
01125,2009,14,257.0,AL
01125,2010,28,533.05,AL
01125,2011,24,158.5,AL
01125,2012,38,387.0,AL
01125,2013,28,450.17,AL
01125,2014,48,330.05,AL
01125,2015,46,378.35,AL
01125,2016,63,1094.3400000000001,AL
01125,2017,35,435.91,AL
01125,2018,11,77.75,AL
01125,2019,25,909.6,AL
01125,2020,20,131.0,AL
01127,2003,42,239.3,AL
01127,2004,40,440.2,AL
01127,2005,56,566.4,AL
01127,2006,123,1665.65,AL
01127,2007,143,1566.2,AL
01127,2008,69,519.5,AL
01127,2009,37,899.0,AL
01127,2010,111,1623.05,AL
01127,2011,45,648.6,AL
01127,2012,37,582.5,AL
01127,2013,90,1376.75,AL
01127,2014,110,1386.45,AL
01127,2015,67,694.55,AL
01127,2016,124,3968.55,AL
01127,2017,33,283.47,AL
01127,2018,31,158.95,AL
01127,2019,40,424.66,AL
01127,2020,20,260.35,AL
01129,2003,70,1310.8,AL
01129,2004,89,2226.65,AL
01129,2005,90,3124.1,AL
01129,2006,151,5181.8,AL
01129,2007,82,1566.4,AL
01129,2008,55,932.0,AL
01129,2009,49,2265.4,AL
01129,2010,71,914.2,AL
01129,2011,52,1447.3,AL
01129,2012,35,967.5,AL
01129,2013,51,1557.45,AL
01129,2014,108,1641.8,AL
01129,2015,83,2057.15,AL
01129,2016,94,1433.45,AL
01129,2017,24,480.0,AL
01129,2018,19,452.3,AL
01129,2019,30,284.31,AL
01129,2020,39,867.35,AL
01131,2003,20,117.7,AL
01131,2004,42,352.7,AL
01131,2005,21,177.3,AL
01131,2006,45,647.6,AL
01131,2007,52,415.1,AL
01131,2008,26,274.1,AL
01131,2009,16,471.50000000000006,AL
01131,2010,47,516.65,AL
01131,2011,29,146.29999999999998,AL
01131,2012,17,69.0,AL
01131,2013,28,139.70000000000002,AL
01131,2014,29,431.65,AL
01131,2015,29,492.3,AL
01131,2016,67,1536.6,AL
01131,2017,17,224.3,AL
01131,2018,12,29.7,AL
01131,2019,27,256.95,AL
01131,2020,28,188.4,AL
01133,2003,20,344.5,AL
01133,2004,22,356.0,AL
01133,2005,21,92.42999999999999,AL
01133,2006,59,1021.15,AL
01133,2007,83,590.82,AL
01133,2008,33,1133.3,AL
01133,2009,19,157.1,AL
01133,2010,26,366.92,AL
01133,2011,17,95.5,AL
01133,2012,39,601.35,AL
01133,2013,24,306.0,AL
01133,2014,25,673.1,AL
01133,2015,16,189.25,AL
01133,2016,25,109.25,AL
01133,2017,12,353.2,AL
01133,2018,9,147.85,AL
01133,2019,14,479.8,AL
01133,2020,10,105.5,AL
02013,2018,1,17.9,AK
02013,2019,1,0.1,AK
02020,2007,1,0.3,AK
02020,2010,1,0.1,AK
02020,2017,1,0.1,AK
02020,2019,1,0.1,AK
02020,2020,1,3.0,AK
02050,2014,1,0.5,AK
02050,2015,16,254244.1,AK
02050,2016,6,2525.7,AK
02050,2017,1,5.2,AK
02050,2018,9,1714.4,AK
02050,2019,30,112110.0,AK
02050,2020,8,19298.8,AK
02060,2019,1,23.4,AK
02068,2016,1,3.0,AK
02068,2017,1,78.0,AK
02068,2018,1,60.5,AK
02068,2019,3,50517.0,AK
02068,2020,3,674.65,AK
02070,2017,1,2549.3,AK
02070,2018,2,560.5,AK
02070,2019,12,38567.1,AK
02070,2020,4,4986.3,AK
02090,2016,74,14646.5,AK
02090,2017,68,18039.5,AK
02090,2018,18,156497.19999999998,AK
02090,2019,57,73894.5,AK
02090,2020,28,1339.3,AK
02100,2018,1,0.1,AK
02105,2018,1,0.1,AK
02105,2019,1,0.1,AK
02110,2005,15,5.4,AK
02110,2007,3,1.2,AK
02110,2008,2,0.2,AK
02110,2009,13,6.35,AK
02110,2010,22,10.7,AK
02110,2012,4,0.8,AK
02110,2014,9,1.0,AK
02110,2015,5,0.5,AK
02110,2016,4,0.4,AK
02110,2018,5,56.5,AK
02110,2019,8,0.8,AK
02110,2020,5,15.9,AK
02122,2005,7,20.5,AK
02122,2006,5,0.5,AK
02122,2007,10,1.8,AK
02122,2008,5,0.7,AK
02122,2009,9,11.2,AK
02122,2010,1,2.0,AK
02122,2014,7,196722.80000000002,AK
02122,2015,9,547.27,AK
02122,2016,11,4.0,AK
02122,2017,6,1016.8000000000001,AK
02122,2018,13,10.5,AK
02122,2019,26,168249.31,AK
02122,2020,56,18.1,AK
02130,2005,9,5.7,AK
02130,2006,2,3.1,AK
02130,2010,2,0.55,AK
02130,2012,1,0.1,AK
02130,2015,2,0.2,AK
02130,2016,1,0.25,AK
02130,2017,1,0.1,AK
02150,2014,1,0.4,AK
02150,2018,1,0.5,AK
02150,2020,4,4.2,AK
02164,2018,1,0.5,AK
02164,2019,7,15719.400000000001,AK
02170,2016,1,303.0,AK
02170,2018,1,32.5,AK
02170,2019,5,3379.4,AK
02170,2020,57,215.0,AK
02180,2016,6,635.5,AK
02180,2017,11,35177.0,AK
02180,2018,12,696.8,AK
02180,2019,24,118238.70000000001,AK
02180,2020,12,611.0,AK
02185,2017,6,5325.400000000001,AK
02185,2018,1,14547.5,AK
02185,2019,2,733.1,AK
02188,2014,7,291.0,AK
02188,2015,3,8870.599999999999,AK
02188,2016,13,49037.1,AK
02188,2017,2,3621.6,AK
02188,2018,18,3990.6,AK
02188,2019,33,39205.0,AK
02188,2020,25,5924.599999999999,AK
02195,2019,1,0.1,AK
02195,2020,1,0.1,AK
02198,2017,1,0.1,AK
02198,2018,1,0.25,AK
02198,2019,2,0.2,AK
02198,2020,2,0.2,AK
02201,2005,3,2.4,AK
02201,2006,3,0.30000000000000004,AK
02201,2007,1,0.1,AK
02201,2009,7,2.2,AK
02201,2010,1,0.1,AK
02201,2012,1,0.1,AK
02201,2014,1,2.68,AK
02201,2015,1,0.1,AK
02201,2016,1,0.1,AK
02220,2005,14,306.55,AK
02220,2006,4,0.4,AK
02220,2007,2,0.2,AK
02220,2009,2,0.2,AK
02220,2010,2,0.2,AK
02220,2014,3,0.30000000000000004,AK
02231,2010,2,0.27,AK
02231,2016,1,0.1,AK
02240,2013,3,134.0,AK
02240,2015,2,39639.9,AK
02240,2018,8,28107.199999999997,AK
02240,2019,25,62791.700000000004,AK
02240,2020,25,358.59999999999997,AK
02261,2005,1,11.4,AK
02261,2009,1,0.2,AK
02261,2017,1,0.1,AK
02261,2018,5,0.6000000000000001,AK
02261,2019,12,2544.7,AK
02261,2020,6,3.0,AK
02270,2015,3,30033.9,AK
02270,2016,5,21575.8,AK
02270,2017,12,12320.6,AK
02270,2018,3,452.1,AK
02270,2019,4,5757.9,AK
02270,2020,19,114943.7,AK
02275,2018,1,0.1,AK
02275,2019,2,3.1,AK
02280,2004,1,0.5,AK
02280,2005,8,1.3,AK
02280,2006,1,0.9,AK
02280,2007,3,0.4,AK
02280,2008,3,0.30000000000000004,AK
02280,2009,7,2.12,AK
02280,2010,2,0.35,AK
02280,2012,1,0.2,AK
02280,2014,1,0.1,AK
02280,2015,1,1.9,AK
02282,2020,2,8.899999999999999,AK
02290,2013,2,2.1,AK
02290,2014,5,1256.3,AK
02290,2015,45,1755169.29,AK
02290,2016,56,118017.8,AK
02290,2017,58,436268.2,AK
02290,2018,32,80846.4,AK
02290,2019,134,1734922.9000000001,AK
02290,2020,91,32904.05,AK
04001,2000,119,1200.0,AZ
04001,2001,53,121.2,AZ
04001,2002,87,31.400000000000002,AZ
04001,2003,104,58.2,AZ
04001,2004,94,7999.9800000000005,AZ
04001,2005,76,86.65,AZ
04001,2006,73,65.1,AZ
04001,2007,84,1779.34,AZ
04001,2008,51,66.55,AZ
04001,2009,65,5666.05,AZ
04001,2010,56,10234.79,AZ
04001,2011,28,5087.72,AZ
04001,2012,49,975.2399999999999,AZ
04001,2013,50,248.51,AZ
04001,2014,56,454.12,AZ
04001,2015,35,1419.96,AZ
04001,2016,23,2322.4,AZ
04001,2017,63,61.099999999999994,AZ
04001,2018,138,595.27,AZ
04001,2019,76,8222.39,AZ
04001,2020,197,15581.400000000001,AZ
04003,2000,40,801.2,AZ
04003,2001,57,2197.9,AZ
04003,2002,46,13338.7,AZ
04003,2003,76,8510.5,AZ
04003,2004,38,237.95,AZ
04003,2005,42,1661.3,AZ
04003,2006,45,6542.79,AZ
04003,2007,45,536.35,AZ
04003,2008,49,14799.5,AZ
04003,2009,70,20866.45,AZ
04003,2010,111,10305.89,AZ
04003,2011,113,1194.9,AZ
04003,2012,114,25964.61,AZ
04003,2013,105,788.14,AZ
04003,2014,131,2550.86,AZ
04003,2015,29,9214.6,AZ
04003,2016,45,14751.43,AZ
04003,2017,149,49302.364,AZ
04003,2018,111,19474.920000000002,AZ
04003,2019,177,5787.42,AZ
04003,2020,170,15270.592,AZ
04005,2000,657,5541.6,AZ
04005,2001,486,810.4,AZ
04005,2002,294,5317.2,AZ
04005,2003,550,8426.8,AZ
04005,2004,673,24519.56,AZ
04005,2005,477,10750.59,AZ
04005,2006,669,70937.46,AZ
04005,2007,556,15315.0,AZ
04005,2008,398,20765.8,AZ
04005,2009,477,66939.99,AZ
04005,2010,361,36408.79,AZ
04005,2011,31,19.6,AZ
04005,2012,322,16154.970000000001,AZ
04005,2013,387,5509.63,AZ
04005,2014,303,67451.7,AZ
04005,2015,313,61138.83,AZ
04005,2016,391,75025.48999999999,AZ
04005,2017,452,46640.909999999996,AZ
04005,2018,726,50949.42,AZ
04005,2019,337,75233.83,AZ
04005,2020,747,93892.21,AZ
04007,2000,1,1.5,AZ
04007,2001,1,1.5,AZ
04007,2002,2,0.30000000000000004,AZ
04007,2003,1,0.5,AZ
04007,2004,156,5911.490000000001,AZ
04007,2005,131,23213.6,AZ
04007,2006,232,7671.95,AZ
04007,2007,172,5037.32,AZ
04007,2008,89,85.32000000000001,AZ
04007,2009,148,6786.1,AZ
04007,2010,78,2301.3,AZ
04007,2011,6,0.6000000000000001,AZ
04007,2012,118,17609.41,AZ
04007,2013,114,1709.0800000000002,AZ
04007,2014,103,1119.57,AZ
04007,2015,98,819.0,AZ
04007,2016,103,34544.950000000004,AZ
04007,2017,90,14996.14,AZ
04007,2018,190,7659.84,AZ
04007,2019,152,1139.3,AZ
04007,2020,411,191560.58,AZ
04009,2000,26,479.3,AZ
04009,2001,40,1150.4,AZ
04009,2002,19,48.0,AZ
04009,2003,36,38.85,AZ
04009,2004,16,29495.800000000003,AZ
04009,2005,23,761.4,AZ
04009,2006,27,206.9,AZ
04009,2007,14,432.85,AZ
04009,2008,23,5541.599999999999,AZ
04009,2009,28,581.35,AZ
04009,2010,8,772.5,AZ
04009,2011,14,158.62,AZ
04009,2012,40,19096.4,AZ
04009,2013,19,2260.7,AZ
04009,2014,21,13170.0,AZ
04009,2015,12,15.2,AZ
04009,2016,25,566.4,AZ
04009,2017,36,52027.2,AZ
04009,2018,25,640.8000000000001,AZ
04009,2019,12,1222.1,AZ
04009,2020,150,43615.49,AZ
04011,2000,85,2015.8,AZ
04011,2001,43,284.3,AZ
04011,2002,55,992.2,AZ
04011,2003,94,23920.5,AZ
04011,2004,47,18693.2,AZ
04011,2005,52,2686.7,AZ
04011,2006,47,2403.4,AZ
04011,2007,43,20234.3,AZ
04011,2008,11,14702.300000000001,AZ
04011,2009,27,6626.75,AZ
04011,2010,15,6517.85,AZ
04011,2011,3,14.3,AZ
04011,2012,14,179.89999999999998,AZ
04011,2013,24,158.76,AZ
04011,2014,23,4625.45,AZ
04011,2015,11,57.120000000000005,AZ
04011,2016,22,2889.05,AZ
04011,2017,21,3350.06,AZ
04011,2018,24,125.8,AZ
04011,2019,23,6062.6,AZ
04011,2020,32,60212.0,AZ
04012,2000,2,0.2,AZ
04012,2002,4,5.7,AZ
04012,2005,3,453.4,AZ
04012,2006,18,362.90000000000003,AZ
04012,2007,2,0.2,AZ
04012,2008,6,2.7,AZ
04012,2009,3,60.2,AZ
04012,2010,8,4.1,AZ
04012,2011,6,15.7,AZ
04012,2012,6,1.9,AZ
04012,2013,6,65.5,AZ
04012,2014,7,10.6,AZ
04012,2015,6,0.9,AZ
04012,2016,8,258.7,AZ
04012,2017,9,2.3,AZ
04012,2018,45,930.0,AZ
04012,2019,21,7.33,AZ
04012,2020,43,356.2,AZ
04013,2000,3,2.2,AZ
04013,2001,16,793.7,AZ
04013,2002,12,144.9,AZ
04013,2003,10,48.2,AZ
04013,2004,57,9276.0,AZ
04013,2005,93,447462.05,AZ
04013,2006,102,8285.15,AZ
04013,2007,48,86.0,AZ
04013,2008,47,826.99,AZ
04013,2009,134,338.14,AZ
04013,2010,1447,629.98,AZ
04013,2011,1557,301.4,AZ
04013,2012,1411,29540.059999999998,AZ
04013,2013,1402,509.86,AZ
04013,2014,1151,929.75,AZ
04013,2015,70,883.05,AZ
04013,2016,72,1718.03,AZ
04013,2017,155,10862.64,AZ
04013,2018,4696,3966.192,AZ
04013,2019,1644,28330.671,AZ
04013,2020,1283,228837.03999999998,AZ
04015,2000,165,3289.2,AZ
04015,2001,165,772.0,AZ
04015,2002,71,3288.1,AZ
04015,2003,138,449.0,AZ
04015,2004,163,1997.8,AZ
04015,2005,222,184629.1,AZ
04015,2006,318,38912.7,AZ
04015,2007,125,31533.9,AZ
04015,2008,95,49.9,AZ
04015,2009,87,533.9,AZ
04015,2010,98,2724.95,AZ
04015,2011,123,25415.0,AZ
04015,2012,132,49122.1,AZ
04015,2013,125,6982.799999999999,AZ
04015,2014,92,965.55,AZ
04015,2015,78,1530.8,AZ
04015,2016,72,2396.0,AZ
04015,2017,123,3254.7999999999997,AZ
04015,2018,529,1810.2,AZ
04015,2019,543,5308.35,AZ
04015,2020,529,55743.7,AZ
04017,2000,123,102.4,AZ
04017,2001,77,55.8,AZ
04017,2002,27,14.6,AZ
04017,2003,48,18.7,AZ
04017,2004,45,114.9,AZ
04017,2005,41,344.04999999999995,AZ
04017,2006,51,6460.65,AZ
04017,2007,62,8264.1,AZ
04017,2008,54,49.260000000000005,AZ
04017,2009,70,12021.11,AZ
04017,2010,77,572.87,AZ
04017,2011,30,10.6,AZ
04017,2012,114,132.47,AZ
04017,2013,72,18.85,AZ
04017,2014,95,557.3,AZ
04017,2015,47,16.15,AZ
04017,2016,60,7488.46,AZ
04017,2017,59,699.87,AZ
04017,2018,197,10653.0,AZ
04017,2019,137,6507.65,AZ
04017,2020,233,425.46,AZ
04019,2000,67,1354.4,AZ
04019,2001,51,151.5,AZ
04019,2002,42,36262.5,AZ
04019,2003,12,82453.2,AZ
04019,2004,14,2.6,AZ
04019,2005,26,1198.05,AZ
04019,2006,17,1045.16,AZ
04019,2007,19,6781.45,AZ
04019,2008,14,8813.8,AZ
04019,2009,24,29392.269999999997,AZ
04019,2010,30,2019.8,AZ
04019,2011,25,2646.88,AZ
04019,2012,32,9980.7,AZ
04019,2013,64,2161.05,AZ
04019,2014,96,1942.866,AZ
04019,2015,26,3957.65,AZ
04019,2016,32,24714.4,AZ
04019,2017,66,80610.41,AZ
04019,2018,1678,4367.75,AZ
04019,2019,976,1260.08,AZ
04019,2020,806,138570.32,AZ
04021,2000,1,41.0,AZ
04021,2001,1,5.0,AZ
04021,2002,6,2400.7,AZ
04021,2003,5,56.8,AZ
04021,2004,8,130.0,AZ
04021,2005,24,17123.4,AZ
04021,2006,16,229.1,AZ
04021,2007,9,11.1,AZ
04021,2008,5,2.55,AZ
04021,2009,16,91.52,AZ
04021,2010,39,42.550000000000004,AZ
04021,2011,48,184.07,AZ
04021,2012,44,4414.88,AZ
04021,2013,66,693.5000000000001,AZ
04021,2014,102,88.33800000000001,AZ
04021,2015,12,1475.9,AZ
04021,2016,12,526.5500000000001,AZ
04021,2017,52,467.19,AZ
04021,2018,41,4334.4,AZ
04021,2019,270,125794.04000000001,AZ
04021,2020,315,72155.601,AZ
04023,2000,24,345.6,AZ
04023,2001,20,422.8,AZ
04023,2002,33,56259.0,AZ
04023,2003,27,3851.5,AZ
04023,2004,23,427.25,AZ
04023,2005,22,24964.75,AZ
04023,2006,20,3761.8500000000004,AZ
04023,2007,21,3574.35,AZ
04023,2008,20,19412.15,AZ
04023,2009,33,17949.9,AZ
04023,2010,20,1994.32,AZ
04023,2011,8,1200.6,AZ
04023,2012,25,1101.65,AZ
04023,2013,43,12262.57,AZ
04023,2014,36,145.01999999999998,AZ
04023,2015,17,2430.72,AZ
04023,2016,27,22053.36,AZ
04023,2017,50,17920.57,AZ
04023,2018,98,513.97,AZ
04023,2019,130,2559.74,AZ
04023,2020,85,1199.54,AZ
04025,2000,49,109.7,AZ
04025,2001,50,202.1,AZ
04025,2002,41,90.7,AZ
04025,2003,45,147.3,AZ
04025,2004,139,121559.73000000001,AZ
04025,2005,108,30851.65,AZ
04025,2006,153,10477.91,AZ
04025,2007,124,1730.12,AZ
04025,2008,105,9970.51,AZ
04025,2009,129,1798.13,AZ
04025,2010,121,235.91,AZ
04025,2011,74,546.18,AZ
04025,2012,121,17003.53,AZ
04025,2013,134,20925.66,AZ
04025,2014,177,1426.59,AZ
04025,2015,93,10247.93,AZ
04025,2016,106,11784.7,AZ
04025,2017,145,83917.86,AZ
04025,2018,444,16801.855,AZ
04025,2019,541,36117.61,AZ
04025,2020,666,53643.12,AZ
04027,2000,13,101.5,AZ
04027,2001,5,18.400000000000002,AZ
04027,2002,15,27.799999999999997,AZ
04027,2003,3,1314.1,AZ
04027,2004,20,483.70000000000005,AZ
04027,2005,23,1336.8000000000002,AZ
04027,2006,34,519.0,AZ
04027,2007,9,592.1,AZ
04027,2008,40,509.5,AZ
04027,2009,24,635.3,AZ
04027,2010,20,6.6000000000000005,AZ
04027,2011,13,16.8,AZ
04027,2012,16,137.6,AZ
04027,2013,15,41.9,AZ
04027,2014,33,1160.25,AZ
04027,2015,8,101.4,AZ
04027,2016,11,1326.6,AZ
04027,2017,17,103.0,AZ
04027,2018,191,594.87,AZ
04027,2019,64,1265.91,AZ
04027,2020,59,138.1,AZ
05001,2003,3,130.0,AR
05001,2004,4,162.0,AR
05001,2005,1,1.0,AR
05001,2006,4,37.0,AR
05001,2008,1,16.0,AR
05001,2009,1,2.8,AR
05001,2010,1,58.0,AR
05001,2011,4,263.0,AR
05001,2012,2,2.5,AR
05001,2014,3,18.3,AR
05001,2019,1,0.1,AR
05003,2001,18,21.6,AR
05003,2002,33,125.8,AR
05003,2003,32,460.0,AR
05003,2004,23,250.0,AR
05003,2005,59,410.0,AR
05003,2006,55,4235.0,AR
05003,2007,44,575.0,AR
05003,2008,18,160.0,AR
05003,2009,15,72.0,AR
05003,2010,38,586.0,AR
05003,2011,55,428.3,AR
05003,2012,21,287.0,AR
05003,2013,10,874.0,AR
05003,2014,19,49.0,AR
05003,2015,1,3.5,AR
05003,2019,1,3.4,AR
05005,2000,4,13.4,AR
05005,2001,6,27.4,AR
05005,2002,6,60.5,AR
05005,2003,4,180.0,AR
05005,2004,8,401.0,AR
05005,2005,14,310.0,AR
05005,2006,11,404.5,AR
05005,2007,20,570.85,AR
05005,2008,7,151.0,AR
05005,2009,12,702.1,AR
05005,2010,17,533.1,AR
05005,2011,22,527.1,AR
05005,2012,22,234.6,AR
05005,2013,8,192.0,AR
05005,2014,11,395.0,AR
05005,2015,3,22.4,AR
05005,2016,1,60.0,AR
05005,2017,2,975.0,AR
05005,2018,2,69.2,AR
05005,2020,4,111.5,AR
05007,2001,1,0.1,AR
05007,2002,3,154.0,AR
05007,2003,9,170.0,AR
05007,2004,4,105.0,AR
05007,2005,19,335.0,AR
05007,2006,14,340.43,AR
05007,2007,15,497.0,AR
05007,2008,6,56.0,AR
05007,2009,18,189.0,AR
05007,2010,22,335.0,AR
05007,2011,35,3079.5,AR
05007,2012,57,1223.6,AR
05007,2013,14,230.0,AR
05007,2014,19,273.0,AR
05007,2018,1,120.0,AR
05007,2020,1,3.14,AR
05009,2001,7,112.2,AR
05009,2002,7,22.1,AR
05009,2003,8,57.0,AR
05009,2004,21,393.0,AR
05009,2005,14,263.0,AR
05009,2006,38,688.0,AR
05009,2007,6,75.0,AR
05009,2008,5,49.0,AR
05009,2009,7,57.0,AR
05009,2010,10,120.0,AR
05009,2011,10,210.0,AR
05009,2012,18,324.0,AR
05009,2013,5,35.0,AR
05009,2014,9,81.0,AR
05011,2001,23,53.1,AR
05011,2002,22,130.9,AR
05011,2003,26,122.0,AR
05011,2004,22,160.0,AR
05011,2005,27,213.0,AR
05011,2006,35,358.0,AR
05011,2007,23,132.0,AR
05011,2008,29,378.0,AR
05011,2009,14,149.0,AR
05011,2010,46,583.0,AR
05011,2011,55,1055.9,AR
05011,2012,28,282.0,AR
05011,2013,12,1665.0,AR
05011,2014,10,102.0,AR
05011,2018,1,0.1,AR
05013,2001,18,50.1,AR
05013,2002,22,84.1,AR
05013,2003,45,648.0,AR
05013,2004,20,226.0,AR
05013,2005,71,4442.0,AR
05013,2006,42,416.0,AR
05013,2007,23,188.0,AR
05013,2008,25,345.0,AR
05013,2009,21,187.0,AR
05013,2010,40,432.0,AR
05013,2011,66,1058.8,AR
05013,2012,27,135.5,AR
05013,2013,20,73.0,AR
05013,2014,10,26.0,AR
05015,2001,7,6.4,AR
05015,2002,8,20.6,AR
05015,2003,17,577.0,AR
05015,2004,11,256.0,AR
05015,2005,22,271.0,AR
05015,2006,22,391.0,AR
05015,2007,23,921.0,AR
