row_id,row_id,county_fips5,yr,STATE,Unemployment_Rate,Real_GDP,FLOOD_FREQUENCY,FLOOD_PROPERTY_DAMAGE,FLOOD_DURATION_HOURS,HEAT_STRESS_INDEX,DROUGHT_ANNUAL_MEAN_INDEX,FIRE_FREQUENCY,FIRE_SIZE,deaths_hurricane,injuries_hurricane,damage_hurricane
7839,7839,22043,2007,LOUISIANA,4.5,264189,0.0,0.0,0.0,0.4344709418009069,-0.24,12.0,135.0,0.0,0.0,0.0
7840,7840,22043,2008,LOUISIANA,5.0,273319,32.0,0.0,3.08,0.5024091201961,0.03,53.0,981.4,0.0,0.0,0.0
7841,7841,22043,2009,LOUISIANA,7.8,332441,23.0,0.0,0.25,0.5193909741584753,0.06,23.0,282.9,0.0,0.0,0.0
7842,7842,22043,2010,LOUISIANA,8.0,352547,0.0,0.0,0.0,0.5391701571886801,-2.02,24.0,210.4,0.0,0.0,0.0
7843,7843,22043,2011,LOUISIANA,8.0,356784,39.0,0.0,2.97,0.5693498035680955,-2.61,1.0,287.0,0.0,0.0,0.0
7844,7844,22043,2012,LOUISIANA,7.6,358374,8.0,0.0,5.0,0.3519887404095574,0.03,27.0,169.97,0.0,0.0,0.0
7845,7845,22043,2013,LOUISIANA,7.0,366214,38.0,0.0,6.75,0.4590195546295669,-0.15,38.0,491.25,0.0,0.0,0.0
7846,7846,22043,2014,LOUISIANA,7.0,375858,0.0,0.0,0.0,0.3890122326680244,0.26,23.0,220.33,0.0,0.0,0.0
7847,7847,22043,2015,LOUISIANA,7.3,354809,11.0,250000.0,1060.58,0.443370200107996,0.41,28.0,2042.51,0.0,0.0,0.0
7848,7848,22043,2016,LOUISIANA,7.0,364706,17.0,0.0,161.08,0.2827760207088003,1.09,28.0,275.39,0.0,0.0,0.0
7849,7849,22043,2017,LOUISIANA,6.3,374953,17.0,0.0,42.73,0.3083502950635373,0.07,27.0,262.45,0.0,0.0,0.0
7850,7850,22043,2018,LOUISIANA,5.7,383769,51.0,0.0,4.17,0.3883079825340292,0.37,17.0,246.32,0.0,0.0,0.0
7851,7851,22043,2019,LOUISIANA,5.6,372814,53.0,0.0,119.12,0.3729032650952747,0.45,11.0,181.61,0.0,0.0,0.0
7852,7852,22043,2020,LOUISIANA,6.9,384374,8.0,0.0,10.55,0.3399806693098499,2.06,10.0,11.34,0.0,0.0,0.0
7853,7853,22047,2000,LOUISIANA,6.9,,0.0,0.0,0.0,0.4968469064700237,-3.48,0.0,0.0,0.0,0.0,0.0
7854,7854,22047,2001,LOUISIANA,7.3,2329431,6.0,450000.0,188.5,0.3378576289390159,1.17,0.0,0.0,0.0,0.0,0.0
7855,7855,22047,2002,LOUISIANA,8.0,2642181,0.0,0.0,0.0,0.3428180385008564,0.1,0.0,0.0,0.0,0.0,5540000.0
7856,7856,22047,2003,LOUISIANA,9.0,2187543,0.0,0.0,0.0,0.4063472040856896,-0.07,0.0,0.0,0.0,0.0,0.0
7857,7857,22047,2004,LOUISIANA,8.7,2973040,0.0,0.0,0.0,0.5007098454339208,0.24,0.0,0.0,0.0,0.0,0.0
7858,7858,22047,2005,LOUISIANA,8.9,3606501,0.0,0.0,0.0,0.4663008510748269,-1.62,0.0,0.0,0.0,0.0,1700000.0
7859,7859,22047,2006,LOUISIANA,5.8,3762556,1.0,0.0,1.5,0.3986034079081033,-2.11,0.0,0.0,0.0,0.0,0.0
7860,7860,22047,2007,LOUISIANA,5.7,3295271,0.0,0.0,0.0,0.4315100206969305,-0.4,0.0,0.0,0.0,0.0,0.0
7861,7861,22047,2008,LOUISIANA,6.5,2612209,0.0,0.0,0.0,0.4462381373881509,-0.66,0.0,0.0,0.0,0.0,5670000.0
7862,7862,22047,2009,LOUISIANA,9.4,2021717,0.0,0.0,0.0,0.5086776597943159,-0.53,0.0,0.0,0.0,0.0,0.0
7863,7863,22047,2010,LOUISIANA,9.5,1999031,0.0,0.0,0.0,0.4247589119559011,-1.22,0.0,0.0,0.0,0.0,0.0
7864,7864,22047,2011,LOUISIANA,9.9,1788954,0.0,0.0,0.0,0.4309404979805148,-3.0,0.0,0.0,0.0,0.0,0.0
7865,7865,22047,2012,LOUISIANA,9.0,1737923,0.0,0.0,0.0,0.3081184962701196,-0.25,0.0,0.0,0.0,0.0,502000.0
7866,7866,22047,2013,LOUISIANA,8.0,1748502,0.0,0.0,0.0,0.4277698963649959,1.18,0.0,0.0,0.0,0.0,0.0
7867,7867,22047,2014,LOUISIANA,7.7,1764123,0.0,0.0,0.0,0.416011726032562,1.38,0.0,0.0,0.0,0.0,0.0
7868,7868,22047,2015,LOUISIANA,7.3,1744766,1.0,0.0,1.07,0.4438467463985838,1.62,0.0,0.0,0.0,0.0,0.0
7869,7869,22047,2016,LOUISIANA,6.9,1804139,1.0,6470000.0,286.0,0.3199727599488531,2.72,0.0,0.0,0.0,0.0,0.0
7870,7870,22047,2017,LOUISIANA,6.2,2670278,0.0,0.0,0.0,0.3327341263253326,1.65,0.0,0.0,0.0,0.0,0.0
7871,7871,22047,2018,LOUISIANA,6.1,2585594,0.0,0.0,0.0,0.3923163503529326,-0.08,0.0,0.0,0.0,0.0,0.0
7872,7872,22047,2019,LOUISIANA,5.7,2624507,1.0,0.0,2.0,0.4582388456051142,0.84,0.0,0.0,0.0,0.0,0.0
7873,7873,22047,2020,LOUISIANA,10.4,2446512,0.0,0.0,0.0,0.3945776417244719,0.38,0.0,0.0,0.0,0.0,0.0
7874,7874,22051,2000,LOUISIANA,4.5,,0.0,0.0,0.0,0.4731297017587211,-4.17,0.0,0.0,0.0,0.0,0.0
7875,7875,22051,2001,LOUISIANA,4.7,20619948,33.0,105000.0,21.42,0.3437208758813757,-0.29,0.0,0.0,0.0,0.0,0.0
7876,7876,22051,2002,LOUISIANA,5.0,21056606,50.0,0.0,17.5,0.3083030103983788,0.2,0.0,0.0,0.0,0.0,11080000.0
7877,7877,22051,2003,LOUISIANA,5.1,21315074,63.0,130000.0,3.0,0.3580087192521306,-0.14,0.0,0.0,0.0,0.0,0.0
7878,7878,22051,2004,LOUISIANA,4.7,21953981,77.0,70000.0,13.0,0.5088208146322164,0.35,0.0,0.0,0.0,0.0,1060000.0
7879,7879,22051,2005,LOUISIANA,,22118342,0.0,0.0,0.0,0.428535409034923,0.01,0.0,0.0,27.0,0.0,1711000000.0
7880,7880,22051,2006,LOUISIANA,,23244193,36.0,0.0,32.5,0.4143276953987302,-3.49,0.0,0.0,0.0,0.0,0.0
7881,7881,22051,2007,LOUISIANA,3.5,24014302,29.0,0.0,7.75,0.4412442707394801,-0.67,0.0,0.0,0.0,0.0,0.0
7882,7882,22051,2008,LOUISIANA,4.2,23898352,51.0,0.0,5.0,0.429410572157819,0.07,0.0,0.0,0.0,0.0,2530000.0
7883,7883,22051,2009,LOUISIANA,6.3,23266451,50.0,0.0,13.92,0.5116831204111083,-0.95,0.0,0.0,0.0,0.0,0.0
7884,7884,22051,2010,LOUISIANA,7.0,23851418,33.0,30000.0,4.82,0.421851843207508,-0.46,0.0,0.0,0.0,0.0,0.0
7885,7885,22051,2011,LOUISIANA,6.8,23570482,68.0,40000.0,9.37,0.4352562160499336,-2.79,0.0,0.0,0.0,0.0,0.0
7886,7886,22051,2012,LOUISIANA,6.4,23423456,29.0,5000.0,2.18,0.2993698399429989,-0.58,0.0,0.0,0.0,0.0,12040000.0
7887,7887,22051,2013,LOUISIANA,6.0,23016156,78.0,20000.0,2.25,0.4137030088788216,-0.51,0.0,0.0,0.0,0.0,0.0
7888,7888,22051,2014,LOUISIANA,5.9,23181314,0.0,0.0,0.0,0.4335688001661096,-0.47,0.0,0.0,0.0,0.0,0.0
7889,7889,22051,2015,LOUISIANA,5.7,23591793,79.0,0.0,28.08,0.4674313440233581,-1.28,0.0,0.0,0.0,0.0,0.0
7890,7890,22051,2016,LOUISIANA,5.3,23546521,24.0,0.0,2.0,0.3570870327640539,0.42,0.0,0.0,0.0,0.0,0.0
7891,7891,22051,2017,LOUISIANA,4.5,23753659,57.0,0.0,3.5,0.3335185575204965,0.04,0.0,0.0,0.0,0.0,0.0
7892,7892,22051,2018,LOUISIANA,4.3,23670012,0.0,0.0,0.0,0.368821859682047,-0.51,0.0,0.0,0.0,0.0,0.0
7893,7893,22051,2019,LOUISIANA,4.0,24043831,78.0,0.0,11.85,0.4600289674190365,0.36,0.0,0.0,0.0,0.0,0.0
7894,7894,22051,2020,LOUISIANA,9.6,22501579,51.0,125000.0,2.0,0.3723982565608655,-0.29,0.0,0.0,0.0,0.0,25000000.0
7895,7895,22053,2000,LOUISIANA,5.7,,0.0,0.0,0.0,0.4923963099132811,-3.89,0.0,0.0,0.0,0.0,0.0
7896,7896,22053,2001,LOUISIANA,5.8,1854829,0.0,0.0,0.0,0.3204930828591724,1.21,0.0,0.0,0.0,0.0,0.0
7897,7897,22053,2002,LOUISIANA,5.7,1615135,1.0,20000.0,2.5,0.3482314219665057,0.85,0.0,0.0,0.0,0.0,25000000.0
7898,7898,22053,2003,LOUISIANA,5.7,1345431,3.0,20000.0,1.5,0.3912421496507077,-0.56,0.0,0.0,0.0,0.0,0.0
7899,7899,22053,2004,LOUISIANA,4.9,1211177,4.0,15000.0,4.25,0.4929464180215346,0.24,0.0,0.0,0.0,0.0,0.0
7900,7900,22053,2005,LOUISIANA,6.2,1180778,0.0,0.0,0.0,0.4713457968094151,-1.49,6.0,222.5,0.0,0.0,4000000.0
7901,7901,22053,2006,LOUISIANA,3.1,1249580,3.0,110000.0,32.0,0.3233742703412102,-1.02,5.0,125.5,0.0,0.0,0.0
7902,7902,22053,2007,LOUISIANA,3.3,1136470,0.0,0.0,0.0,0.4003733431465193,0.01,0.0,0.0,0.0,0.0,0.0
7903,7903,22053,2008,LOUISIANA,3.8,1049620,0.0,0.0,0.0,0.451853713322717,-0.52,2.0,1.0,0.0,0.0,0.0
7904,7904,22053,2009,LOUISIANA,5.8,1121849,4.0,5000.0,2.0,0.5243289037282981,-0.06,3.0,26.0,0.0,0.0,0.0
7905,7905,22053,2010,LOUISIANA,7.1,970120,3.0,1000.0,2.0,0.4420843316187772,-1.33,0.0,0.0,0.0,0.0,0.0
7906,7906,22053,2011,LOUISIANA,6.8,887275,0.0,0.0,0.0,0.4463146587074256,-3.66,0.0,0.0,0.0,0.0,0.0
7907,7907,22053,2012,LOUISIANA,6.2,995868,0.0,0.0,0.0,0.2900861609776021,1.27,0.0,0.0,0.0,0.0,0.0
7908,7908,22053,2013,LOUISIANA,6.0,936802,5.0,16700000.000000002,439.13,0.4464104919737948,0.94,0.0,0.0,0.0,0.0,0.0
7909,7909,22053,2014,LOUISIANA,5.8,917218,1.0,10000.0,4.0,0.3667065927200463,0.59,1.0,14.5,0.0,0.0,0.0
7910,7910,22053,2015,LOUISIANA,6.2,890935,0.0,0.0,0.0,0.4178503082408737,1.17,1.0,0.25,0.0,0.0,0.0
7911,7911,22053,2016,LOUISIANA,6.0,902457,4.0,65000000.0,307.62,0.2870803138335295,1.45,2.0,1.0,0.0,0.0,0.0
7912,7912,22053,2017,LOUISIANA,4.9,873265,5.0,0.0,25.75,0.287628853278546,1.47,1.0,18.0,0.0,0.0,0.0
7913,7913,22053,2018,LOUISIANA,4.7,858035,2.0,0.0,1.0,0.364933778029456,-0.66,2.0,12.65,0.0,0.0,0.0
7914,7914,22053,2019,LOUISIANA,4.5,849123,2.0,20000.0,4.0,0.3573422506048012,1.44,1.0,22.2,0.0,0.0,0.0
7915,7915,22053,2020,LOUISIANA,8.0,841426,0.0,0.0,0.0,0.3050973715685393,-1.04,0.0,0.0,0.0,0.0,1100000000.0
7916,7916,22055,2000,LOUISIANA,4.0,,0.0,0.0,0.0,0.4751370245080162,-4.11,0.0,0.0,0.0,0.0,0.0
7917,7917,22055,2001,LOUISIANA,4.1,11973730,16.0,5000000.0,15.42,0.3134051587962699,1.2,0.0,0.0,0.0,0.0,0.0
7918,7918,22055,2002,LOUISIANA,4.5,11509327,10.0,25000.0,2.0,0.3475907468198046,0.1,0.0,0.0,0.0,0.0,88000000.0
7919,7919,22055,2003,LOUISIANA,4.8,11672848,2.0,25000.0,2.0,0.3973503331992428,0.21,0.0,0.0,0.0,0.0,0.0
7920,7920,22055,2004,LOUISIANA,4.3,11851530,28.0,4005000.0,15.5,0.4973555443899529,0.38,0.0,0.0,0.0,0.0,0.0
7921,7921,22055,2005,LOUISIANA,5.2,12621905,0.0,0.0,0.0,0.489544109109445,-1.84,0.0,0.0,0.0,0.0,8000000.0
7922,7922,22055,2006,LOUISIANA,2.9,14390453,2.0,10000.0,4.0,0.3872396789479359,-2.29,0.0,0.0,0.0,0.0,0.0
7923,7923,22055,2007,LOUISIANA,2.9,14431869,0.0,0.0,0.0,0.4182680353769479,0.42,0.0,0.0,0.0,0.0,0.0
7924,7924,22055,2008,LOUISIANA,3.2,14739208,11.0,265000.0,5.7,0.4399014546953625,-0.33,0.0,0.0,1.0,0.0,105000000.0
7925,7925,22055,2009,LOUISIANA,5.1,14066385,16.0,10000.0,3.5,0.5340330101024124,-0.42,0.0,0.0,0.0,0.0,0.0
7926,7926,22055,2010,LOUISIANA,5.9,14767348,4.0,2000.0,3.0,0.414022058341064,-1.62,0.0,0.0,0.0,0.0,0.0
7927,7927,22055,2011,LOUISIANA,5.6,15359161,0.0,0.0,0.0,0.431488501279008,-2.96,0.0,0.0,0.0,0.0,0.0
7928,7928,22055,2012,LOUISIANA,4.8,15783779,8.0,164009000.0,161.4,0.2992227321296601,0.66,0.0,0.0,0.0,0.0,0.0
7929,7929,22055,2013,LOUISIANA,4.7,15897295,5.0,22500000.0,20.5,0.4525780044143203,0.7,0.0,0.0,0.0,0.0,0.0
7930,7930,22055,2014,LOUISIANA,4.8,16307997,5.0,100000.0,13.77,0.4237553093416579,0.43,0.0,0.0,0.0,0.0,0.0
7931,7931,22055,2015,LOUISIANA,5.6,15104549,0.0,0.0,0.0,0.4632281512528732,0.2,0.0,0.0,0.0,0.0,0.0
7932,7932,22055,2016,LOUISIANA,6.1,13650967,21.0,1100001000.0,488.85,0.3317958945094761,2.76,0.0,0.0,0.0,0.0,0.0
7933,7933,22055,2017,LOUISIANA,4.9,13732242,15.0,150000.0,9.87,0.3297346720338623,1.48,0.0,0.0,0.0,0.0,0.0
7934,7934,22055,2018,LOUISIANA,4.4,14479663,13.0,0.0,2.0,0.3890744864325124,-0.47,0.0,0.0,0.0,0.0,0.0
7935,7935,22055,2019,LOUISIANA,4.2,14384499,16.0,200000.0,4.0,0.4056580237428341,1.19,0.0,0.0,0.0,0.0,0.0
7936,7936,22055,2020,LOUISIANA,7.4,13771860,0.0,0.0,0.0,0.3578554053429326,0.43,0.0,0.0,0.0,0.0,300000000.0
7937,7937,22057,2000,LOUISIANA,4.4,,1.0,30000.0,0.0,0.4514841534863081,-3.92,0.0,0.0,0.0,0.0,0.0
7938,7938,22057,2001,LOUISIANA,4.4,3816374,2.0,2500000.0,53.0,0.3370403008319427,-0.39,0.0,0.0,0.0,0.0,0.0
7939,7939,22057,2002,LOUISIANA,4.6,3873664,1.0,0.0,12.0,0.3012881386997957,-0.11,0.0,0.0,0.0,0.0,11080000.0
7940,7940,22057,2003,LOUISIANA,4.8,3797030,0.0,0.0,0.0,0.3473072334296814,-0.39,0.0,0.0,0.0,0.0,0.0
7941,7941,22057,2004,LOUISIANA,4.8,3813621,2.0,110000.0,23.5,0.5041557445767534,0.2,0.0,0.0,0.0,0.0,245000.0
7942,7942,22057,2005,LOUISIANA,6.0,3897563,0.0,0.0,0.0,0.4167086259719416,0.15,0.0,0.0,0.0,0.0,86000000.0
7943,7943,22057,2006,LOUISIANA,3.0,4464198,2.0,0.0,33.0,0.3971574560741817,-3.31,0.0,0.0,0.0,0.0,0.0
7944,7944,22057,2007,LOUISIANA,2.8,4771026,1.0,0.0,8.5,0.4134197043685372,-0.61,0.0,0.0,0.0,0.0,0.0
7945,7945,22057,2008,LOUISIANA,3.3,4736812,0.0,0.0,0.0,0.4160883300225275,-0.23,0.0,0.0,0.0,0.0,17340000.0
7946,7946,22057,2009,LOUISIANA,4.5,4925975,3.0,0.0,16.17,0.5022998727133783,-1.04,0.0,0.0,0.0,0.0,0.0
7947,7947,22057,2010,LOUISIANA,5.8,4935206,1.0,0.0,1.0,0.4161612859577281,-0.76,0.0,0.0,0.0,0.0,0.0
7948,7948,22057,2011,LOUISIANA,5.8,4827064,1.0,10000.0,1.5,0.4242346524523262,-2.87,0.0,0.0,0.0,0.0,0.0
7949,7949,22057,2012,LOUISIANA,5.0,4971299,1.0,40000.0,1.55,0.2797157300446923,-0.39,0.0,0.0,0.0,0.0,2060000.0
7950,7950,22057,2013,LOUISIANA,4.7,5181683,0.0,0.0,0.0,0.4093557508477677,0.02,0.0,0.0,0.0,0.0,0.0
7951,7951,22057,2014,LOUISIANA,4.7,5198515,0.0,0.0,0.0,0.4335688001661096,-0.35,0.0,0.0,0.0,0.0,0.0
7952,7952,22057,2015,LOUISIANA,5.4,4619232,1.0,0.0,1.17,0.4529197205708791,-0.64,0.0,0.0,0.0,0.0,0.0
7953,7953,22057,2016,LOUISIANA,6.3,4039642,0.0,0.0,0.0,0.3393304919351496,0.98,0.0,0.0,0.0,0.0,0.0
7954,7954,22057,2017,LOUISIANA,5.2,3894504,1.0,0.0,2.0,0.3335185575204965,-0.1,0.0,0.0,0.0,0.0,0.0
7955,7955,22057,2018,LOUISIANA,4.7,3983611,0.0,0.0,0.0,0.3865007298921008,-1.01,0.0,0.0,0.0,0.0,0.0
7956,7956,22057,2019,LOUISIANA,4.3,4014754,0.0,0.0,0.0,0.4710248501427552,-0.52,0.0,0.0,0.0,0.0,0.0
7957,7957,22057,2020,LOUISIANA,6.9,3813966,0.0,0.0,0.0,0.399880161156685,-0.82,0.0,0.0,0.0,0.0,50000000.0
7958,7958,22063,2000,LOUISIANA,5.5,,0.0,0.0,0.0,0.5381801003645681,-4.61,0.0,0.0,0.0,0.0,0.0
7959,7959,22063,2001,LOUISIANA,5.5,1342775,21.0,500000.0,9.67,0.3378576289390159,-0.08,0.0,0.0,0.0,0.0,0.0
7960,7960,22063,2002,LOUISIANA,6.2,1445249,0.0,0.0,0.0,0.3366883566890239,-0.22,0.0,0.0,0.0,0.0,5540000.0
7961,7961,22063,2003,LOUISIANA,6.7,1549773,0.0,0.0,0.0,0.3891813238013998,-0.3,0.0,0.0,0.0,0.0,0.0
7962,7962,22063,2004,LOUISIANA,6.3,1653763,22.0,25000.0,4.5,0.5007098454339208,0.14,0.0,0.0,0.0,0.0,0.0
7963,7963,22063,2005,LOUISIANA,5.9,1847323,0.0,0.0,0.0,0.4508047587387691,-1.38,131.0,995.0,0.0,0.0,17500000.0
7964,7964,22063,2006,LOUISIANA,3.7,1941488,0.0,0.0,0.0,0.4356077247962651,-3.24,209.0,2121.75,0.0,0.0,0.0
7965,7965,22063,2007,LOUISIANA,3.7,1903244,0.0,0.0,0.0,0.4488763222633961,-1.71,0.0,0.0,0.0,0.0,0.0
7966,7966,22063,2008,LOUISIANA,4.1,2155068,0.0,0.0,0.0,0.467465279293052,-0.77,38.0,168.58702,1.0,0.0,8400000.0
7967,7967,22063,2009,LOUISIANA,6.1,2220175,0.0,0.0,0.0,0.5384152737647657,-0.69,74.0,476.612127,0.0,0.0,0.0
7968,7968,22063,2010,LOUISIANA,7.1,2650601,0.0,0.0,0.0,0.4247589119559011,-0.65,0.0,0.0,0.0,0.0,0.0
7969,7969,22063,2011,LOUISIANA,6.9,2786168,9.0,50000.0,5.75,0.4558811669434387,-2.77,0.0,0.0,0.0,0.0,0.0
7970,7970,22063,2012,LOUISIANA,6.1,2819345,0.0,0.0,0.0,0.3190659690969097,-0.41,23.0,173.25,0.0,0.0,12090000.0
7971,7971,22063,2013,LOUISIANA,5.6,2844947,6.0,0.0,3.47,0.4187079693644361,0.92,33.0,268.7979,0.0,0.0,0.0
7972,7972,22063,2014,LOUISIANA,5.4,2782825,0.0,0.0,0.0,0.4271164909130609,0.53,50.0,394.1966,0.0,0.0,0.0
7973,7973,22063,2015,LOUISIANA,5.1,2903561,14.0,0.0,0.65,0.4709512938527739,0.32,23.0,123.946,0.0,0.0,0.0
7974,7974,22063,2016,LOUISIANA,5.1,2821199,11.0,1917800000.0,214.67,0.3635207342228383,3.06,8.0,42.47,0.0,0.0,0.0
7975,7975,22063,2017,LOUISIANA,4.2,2891747,13.0,0.0,3.5,0.3553937955976277,2.1,10.0,62.442,0.0,0.0,0.0
7976,7976,22063,2018,LOUISIANA,4.0,3173272,0.0,0.0,0.0,0.4128870268566907,0.14,11.0,181.19,0.0,0.0,0.0
7977,7977,22063,2019,LOUISIANA,3.9,3297494,8.0,0.0,4.5,0.5024113431296029,1.27,12.0,123.0,0.0,0.0,0.0
7978,7978,22063,2020,LOUISIANA,6.7,3134877,0.0,0.0,0.0,0.4137958305275669,0.69,5.0,19.094,0.0,0.0,0.0
7979,7979,22067,2000,LOUISIANA,7.4,,2.0,15000.0,4.0,0.5536600035820286,-0.42,0.0,0.0,0.0,0.0,0.0
7980,7980,22067,2001,LOUISIANA,8.3,747897,6.0,30000.0,22.33,0.4015408338601137,1.92,0.0,0.0,0.0,0.0,0.0
7981,7981,22067,2002,LOUISIANA,8.5,761044,3.0,7000.0,2.33,0.3901289709806855,0.56,0.0,0.0,0.0,0.0,500000.0
7982,7982,22067,2003,LOUISIANA,9.9,807702,5.0,96000.0,15.08,0.3740123702181893,-0.09,0.0,0.0,0.0,0.0,0.0
7983,7983,22067,2004,LOUISIANA,9.8,757786,1.0,200000.0,3.0,0.3956203664415587,1.53,0.0,0.0,0.0,0.0,0.0
7984,7984,22067,2005,LOUISIANA,9.0,738677,0.0,0.0,0.0,0.480240930496462,-1.64,27.0,2160.0,0.0,0.0,4000000.0
7985,7985,22067,2006,LOUISIANA,6.2,737218,1.0,2000000.0,8.0,0.4726892339903588,-1.27,19.0,345.5,0.0,0.0,0.0
7986,7986,22067,2007,LOUISIANA,7.8,704623,0.0,0.0,0.0,0.4847394689221631,-1.16,0.0,0.0,0.0,0.0,0.0
7987,7987,22067,2008,LOUISIANA,8.5,625461,4.0,4225000.0,13.5,0.489391253733074,-0.69,0.0,0.0,0.0,0.0,0.0
7988,7988,22067,2009,LOUISIANA,14.5,679701,4.0,129000.0,7.73,0.4816141915610002,-0.26,8.0,65.2,0.0,0.0,0.0
7989,7989,22067,2010,LOUISIANA,14.6,613465,1.0,2000.0,1.17,0.5540316610088506,-2.47,0.0,0.0,0.0,0.0,0.0
7990,7990,22067,2011,LOUISIANA,13.7,609682,1.0,2000.0,1.17,0.5651533272363934,-3.8,1.0,141.1,0.0,0.0,0.0
7991,7991,22067,2012,LOUISIANA,12.5,742740,1.0,10000.0,2.0,0.4122868620368282,-1.06,17.0,34.44,0.0,0.0,0.0
7992,7992,22067,2013,LOUISIANA,11.9,718198,2.0,10000.0,2.08,0.4175218591868026,0.14,12.0,177.62,0.0,0.0,0.0
7993,7993,22067,2014,LOUISIANA,11.0,668737,0.0,0.0,0.0,0.3210335284661009,0.27,6.0,31.97,0.0,0.0,0.0
7994,7994,22067,2015,LOUISIANA,10.9,614210,1.0,1000.0,3.0,0.4458594915229494,0.07,6.0,14.5,0.0,0.0,0.0
7995,7995,22067,2016,LOUISIANA,9.7,656632,8.0,993000.0,96.5,0.3589658417461562,1.39,4.0,653.61,0.0,0.0,0.0
7996,7996,22067,2017,LOUISIANA,8.0,584623,0.0,0.0,0.0,0.327433301890179,-0.46,6.0,254.04,0.0,0.0,0.0
7997,7997,22067,2018,LOUISIANA,8.1,578550,2.0,150000.0,9.17,0.3905397750074484,0.2,11.0,60.33,0.0,0.0,0.0
7998,7998,22067,2019,LOUISIANA,8.0,588485,2.0,30000.0,3.42,0.4848582602836914,2.64,1.0,0.8,0.0,0.0,0.0
7999,7999,22067,2020,LOUISIANA,10.3,588768,1.0,2000.0,2.25,0.3544519844346472,2.41,0.0,0.0,0.0,0.0,0.0
8000,8000,22071,2000,LOUISIANA,5.3,,0.0,0.0,0.0,0.4789729726863989,-4.46,0.0,0.0,0.0,0.0,0.0
8001,8001,22071,2001,LOUISIANA,5.7,27609488,5.0,75000.0,20.5,0.3404233327473405,0.15,0.0,0.0,0.0,0.0,0.0
8002,8002,22071,2002,LOUISIANA,6.1,27820379,5.0,0.0,17.5,0.2960908457353009,-0.17,0.0,0.0,0.0,0.0,5540000.0
8003,8003,22071,2003,LOUISIANA,6.1,27175118,6.0,280000.0,5.5,0.3442015657944388,0.99,0.0,0.0,0.0,0.0,0.0
8004,8004,22071,2004,LOUISIANA,5.7,27496655,0.0,0.0,0.0,0.4982711692421454,-0.04,0.0,0.0,0.0,0.0,240000.0
8005,8005,22071,2005,LOUISIANA,,25708263,0.0,0.0,0.0,0.4067178683893995,-0.05,0.0,0.0,638.0,0.0,3577000000.0
8006,8006,22071,2006,LOUISIANA,,21726077,5.0,0.0,2.5,0.4104922179409248,-3.8,0.0,0.0,0.0,0.0,0.0
8007,8007,22071,2007,LOUISIANA,4.9,23039935,4.0,0.0,7.75,0.4316804251353895,-0.7,0.0,0.0,0.0,0.0,0.0
8008,8008,22071,2008,LOUISIANA,5.7,26640364,5.0,0.0,6.5,0.4252008518873998,-0.01,0.0,0.0,0.0,0.0,6170000.0
8009,8009,22071,2009,LOUISIANA,7.9,27261009,3.0,0.0,6.25,0.5120363517453687,-0.7,0.0,0.0,0.0,0.0,0.0
8010,8010,22071,2010,LOUISIANA,8.2,30145392,6.0,10000.0,2.25,0.4157927006712046,1.58,0.0,0.0,0.0,0.0,0.0
8011,8011,22071,2011,LOUISIANA,8.2,22786794,0.0,0.0,0.0,0.4366666677194147,-2.48,0.0,0.0,0.0,0.0,0.0
8012,8012,22071,2012,LOUISIANA,7.5,23075838,10.0,85000.0,10.93,0.2754613885240707,1.1,3.0,172.3,0.0,0.0,26800000.0
8013,8013,22071,2013,LOUISIANA,7.0,22638585,5.0,50000.0,1.1,0.4103848257955852,0.45,3.0,1.2,0.0,0.0,0.0
8014,8014,22071,2014,LOUISIANA,6.8,22901632,3.0,0.0,2.75,0.4342329161307678,-0.17,2.0,0.3,0.0,0.0,0.0
8015,8015,22071,2015,LOUISIANA,6.5,23686978,3.0,0.0,3.0,0.4759571283360594,-1.03,4.0,333.5,0.0,0.0,0.0
8016,8016,22071,2016,LOUISIANA,5.9,23430383,2.0,0.0,2.0,0.3726498738644803,0.56,2.0,0.5,0.0,0.0,0.0
8017,8017,22071,2017,LOUISIANA,5.1,23831419,12.0,5000000.0,9.33,0.3666843255745953,0.35,0.0,0.0,0.0,0.0,0.0
8018,8018,22071,2018,LOUISIANA,5.0,24035109,6.0,0.0,7.3,0.3831665662466593,-0.35,3.0,328.2,0.0,0.0,0.0
8019,8019,22071,2019,LOUISIANA,4.7,24326341,12.0,0.0,16.42,0.4791482576577083,0.54,27.0,1.79,0.0,0.0,0.0
8020,8020,22071,2020,LOUISIANA,12.4,22244212,6.0,0.0,1.0,0.351363586276374,-0.37,1.0,0.1,1.0,1.0,25000000.0
8021,8021,22073,2000,LOUISIANA,4.6,,0.0,0.0,0.0,0.5616974867154028,-1.38,0.0,0.0,0.0,0.0,0.0
8022,8022,22073,2001,LOUISIANA,5.3,5591837,5.0,0.0,0.0,0.4055106771097848,2.03,0.0,0.0,0.0,0.0,0.0
8023,8023,22073,2002,LOUISIANA,5.2,6006119,0.0,0.0,0.0,0.4190434220205236,0.18,0.0,0.0,0.0,0.0,0.0
8024,8024,22073,2003,LOUISIANA,5.9,6178813,7.0,0.0,14.75,0.4034223215869811,0.08,0.0,0.0,0.0,0.0,0.0
8025,8025,22073,2004,LOUISIANA,5.4,6605546,4.0,25000.0,8.67,0.4240152839507338,1.35,0.0,0.0,0.0,0.0,0.0
