fips,state,hpi_2025,hpi_2026,hpi_2027,hpi_2028,hpi_2029,hpi_2030,hpi_chg_2025,hpi_chg_2026,hpi_chg_2027,hpi_chg_2028,hpi_chg_2029,hpi_chg_2030
21107,KENTUCKY,319.0,341.3,356.7,378.8,394.9,413.7,5.1,7.0,4.5,6.2,4.3,4.8
21109,KENTUCKY,147.4,159.6,166.7,179.6,191.5,205.2,8.1,8.3,4.4,7.7,6.7,7.1
21111,KENTUCKY,790.2,844.5,867.6,893.6,894.5,951.3,0.4,6.9,2.7,3.0,0.1,6.4
21113,KENTUCKY,402.3,421.3,439.3,454.8,467.0,488.1,2.3,4.7,4.3,3.5,2.7,4.5
21115,KENTUCKY,199.5,216.3,232.5,252.8,272.1,291.6,11.9,8.4,7.5,8.7,7.6,7.2
21117,KENTUCKY,759.7,833.9,871.4,890.5,911.7,954.0,-1.1,9.8,4.5,2.2,2.4,4.6
21119,KENTUCKY,130.7,139.4,141.3,144.7,149.3,153.5,4.8,6.6,1.4,2.4,3.2,2.8
21121,KENTUCKY,239.3,259.3,275.6,293.6,313.3,333.9,10.4,8.3,6.3,6.5,6.7,6.6
21123,KENTUCKY,409.6,429.2,446.6,466.7,486.9,512.3,5.1,4.8,4.1,4.5,4.3,5.2
21125,KENTUCKY,334.2,358.2,373.5,389.8,408.3,424.0,4.4,7.2,4.3,4.4,4.8,3.8
21127,KENTUCKY,205.0,221.9,241.0,260.7,278.4,299.3,12.2,8.3,8.6,8.2,6.8,7.5
21133,KENTUCKY,184.4,198.1,209.4,221.2,237.0,257.1,9.0,7.4,5.7,5.6,7.2,8.5
21137,KENTUCKY,379.5,397.7,422.6,441.7,463.3,481.0,5.7,4.8,6.3,4.5,4.9,3.8
21139,KENTUCKY,297.2,304.8,329.6,338.4,362.4,370.4,7.7,2.5,8.1,2.7,7.1,2.2
21141,KENTUCKY,346.0,368.2,386.4,408.2,425.7,447.2,5.1,6.4,4.9,5.6,4.3,5.1
21143,KENTUCKY,274.5,292.3,305.4,320.2,341.3,351.5,6.6,6.5,4.5,4.9,6.6,3.0
21145,KENTUCKY,492.2,511.0,527.6,544.2,566.4,581.7,2.1,3.8,3.2,3.1,4.1,2.7
21147,KENTUCKY,131.5,142.5,143.9,150.9,156.6,164.0,7.1,8.4,0.9,4.9,3.8,4.7
21149,KENTUCKY,275.3,291.7,306.4,322.3,340.4,357.0,6.5,6.0,5.0,5.2,5.6,4.9
21151,KENTUCKY,391.7,410.7,430.5,440.6,461.3,473.4,2.3,4.9,4.8,2.3,4.7,2.6
21155,KENTUCKY,381.4,399.1,421.9,438.7,460.7,476.3,4.2,4.7,5.7,4.0,5.0,3.4
21157,KENTUCKY,303.0,319.2,338.9,357.9,377.6,392.5,6.2,5.4,6.2,5.6,5.5,4.0
21161,KENTUCKY,269.7,283.1,303.1,321.7,343.3,363.2,10.1,5.0,7.0,6.2,6.7,5.8
21163,KENTUCKY,370.2,391.9,412.7,435.9,454.6,477.6,5.8,5.9,5.3,5.6,4.3,5.1
21167,KENTUCKY,490.8,509.4,522.8,545.5,550.9,580.1,1.2,3.8,2.6,4.3,1.0,5.3
21169,KENTUCKY,241.8,254.6,274.1,289.7,307.8,324.5,10.0,5.3,7.7,5.7,6.2,5.4
21171,KENTUCKY,310.8,329.3,348.8,369.8,385.6,409.0,5.5,6.0,5.9,6.0,4.3,6.1
21173,KENTUCKY,394.6,417.3,432.3,454.3,468.5,486.9,4.0,5.8,3.6,5.1,3.1,3.9
21175,KENTUCKY,226.9,238.0,250.4,263.9,273.1,282.3,5.3,4.9,5.2,5.4,3.5,3.4
21177,KENTUCKY,230.5,247.4,267.8,283.8,302.4,321.0,10.9,7.3,8.3,5.9,6.6,6.1
21179,KENTUCKY,384.4,398.9,421.5,437.9,459.5,476.6,4.7,3.8,5.7,3.9,4.9,3.7
21181,KENTUCKY,271.4,277.3,284.8,288.9,297.0,300.7,1.3,2.2,2.7,1.4,2.8,1.3
21183,KENTUCKY,339.7,362.8,377.8,397.7,421.3,440.4,5.9,6.8,4.1,5.3,5.9,4.5
21185,KENTUCKY,748.6,830.9,880.4,892.5,929.0,953.3,-2.8,11.0,5.9,1.4,4.1,2.6
21187,KENTUCKY,193.0,207.3,221.1,240.5,254.9,272.4,10.7,7.4,6.6,8.8,6.0,6.9
21191,KENTUCKY,244.2,258.3,282.1,298.0,320.9,340.8,12.0,5.8,9.2,5.6,7.7,6.2
21193,KENTUCKY,219.3,234.3,256.8,272.5,295.1,313.6,11.7,6.8,9.6,6.1,8.3,6.3
21195,KENTUCKY,240.9,255.8,273.0,288.3,303.3,319.9,9.4,6.2,6.7,5.6,5.2,5.5
21197,KENTUCKY,392.4,415.2,424.5,444.9,462.3,474.1,2.9,5.8,2.2,4.8,3.9,2.5
21199,KENTUCKY,386.8,408.4,422.1,440.5,457.4,475.1,3.0,5.6,3.4,4.3,3.8,3.9
21203,KENTUCKY,202.0,215.7,232.9,251.9,268.1,284.4,13.0,6.8,8.0,8.1,6.5,6.1
21205,KENTUCKY,304.1,321.7,340.9,357.6,380.0,394.2,6.4,5.8,6.0,4.9,6.3,3.7
21207,KENTUCKY,377.4,392.9,410.5,427.0,443.8,461.6,4.6,4.1,4.5,4.0,3.9,4.0
21209,KENTUCKY,403.0,420.5,437.6,453.3,466.9,485.2,3.3,4.3,4.1,3.6,3.0,3.9
21211,KENTUCKY,458.5,473.4,496.6,506.7,533.0,542.9,3.5,3.3,4.9,2.0,5.2,1.9
21213,KENTUCKY,391.1,415.7,433.8,455.6,472.4,493.6,3.8,6.3,4.4,5.0,3.7,4.5
21215,KENTUCKY,358.0,380.7,396.6,416.1,438.3,460.1,5.2,6.3,4.2,4.9,5.3,5.0
21217,KENTUCKY,432.8,454.2,473.1,495.1,514.7,535.6,4.3,5.0,4.1,4.7,4.0,4.1
21219,KENTUCKY,252.7,265.2,285.1,300.5,318.0,340.3,9.2,4.9,7.5,5.4,5.8,7.0
21221,KENTUCKY,325.7,347.9,373.2,394.0,424.0,444.3,7.0,6.8,7.3,5.6,7.6,4.8
21223,KENTUCKY,239.4,255.9,272.1,287.6,304.6,320.1,9.7,6.9,6.3,5.7,5.9,5.1
21225,KENTUCKY,323.4,347.0,360.8,386.4,400.2,424.7,5.3,7.3,4.0,7.1,3.6,6.1
21227,KENTUCKY,502.1,516.5,542.4,558.1,586.1,591.8,3.3,2.9,5.0,2.9,5.0,1.0
21229,KENTUCKY,304.9,322.2,342.6,360.1,383.1,394.1,6.8,5.7,6.3,5.1,6.4,2.9
21231,KENTUCKY,274.9,290.1,310.4,329.2,351.0,369.4,9.6,5.5,7.0,6.1,6.6,5.2
21233,KENTUCKY,270.0,284.6,299.9,316.4,332.7,349.4,7.0,5.4,5.4,5.5,5.1,5.0
21235,KENTUCKY,292.7,310.3,327.5,346.8,364.9,383.8,7.6,6.0,5.5,5.9,5.2,5.2
21239,KENTUCKY,408.5,425.1,436.8,460.4,468.6,487.4,3.7,4.1,2.8,5.4,1.8,4.0
22001,LOUISIANA,295.6,313.7,336.4,356.0,378.3,397.9,8.1,6.1,7.2,5.8,6.2,5.2
22003,LOUISIANA,285.4,304.7,325.8,347.1,369.5,390.0,8.0,6.8,6.9,6.5,6.5,5.5
22005,LOUISIANA,355.4,377.2,391.3,412.1,431.7,453.6,5.0,6.1,3.7,5.3,4.8,5.1
22007,LOUISIANA,353.8,373.7,391.7,414.9,433.1,456.9,4.7,5.6,4.8,5.9,4.4,5.5
22009,LOUISIANA,271.9,288.7,306.5,324.3,343.9,361.9,8.9,6.2,6.2,5.8,6.1,5.2
22011,LOUISIANA,269.5,284.0,302.0,321.6,341.4,359.9,8.9,5.4,6.4,6.5,6.2,5.4
22013,LOUISIANA,192.5,206.1,219.0,232.7,250.3,263.1,8.8,7.1,6.3,6.2,7.6,5.1
22015,LOUISIANA,342.8,363.9,382.7,396.0,414.5,429.8,4.2,6.2,5.1,3.5,4.7,3.7
22017,LOUISIANA,363.7,386.1,406.9,427.4,448.7,466.5,5.5,6.2,5.4,5.0,5.0,4.0
22019,LOUISIANA,330.5,355.7,376.4,396.7,420.6,444.4,5.8,7.6,5.8,5.4,6.0,5.7
22021,LOUISIANA,262.1,267.3,272.6,279.0,286.6,292.0,1.8,2.0,2.0,2.3,2.7,1.9
22023,LOUISIANA,225.0,230.3,239.3,246.8,253.3,259.7,4.8,2.4,3.9,3.1,2.7,2.5
22025,LOUISIANA,177.8,188.6,196.3,203.4,209.9,218.0,7.1,6.0,4.1,3.7,3.1,3.9
22027,LOUISIANA,217.2,231.9,249.0,264.5,277.9,297.5,8.7,6.8,7.4,6.2,5.1,7.1
22029,LOUISIANA,333.6,359.3,370.1,392.0,405.7,421.9,4.1,7.7,3.0,5.9,3.5,4.0
22031,LOUISIANA,299.7,320.8,340.0,358.5,377.9,391.7,6.9,7.0,6.0,5.4,5.4,3.7
22033,LOUISIANA,603.7,633.6,652.1,686.1,697.8,742.8,3.0,5.0,2.9,5.2,1.7,6.5
22037,LOUISIANA,319.7,342.2,361.1,384.3,398.0,423.0,4.9,7.0,5.5,6.4,3.6,6.3
22039,LOUISIANA,272.1,289.2,308.4,328.8,347.8,370.8,9.1,6.3,6.7,6.6,5.8,6.6
22041,LOUISIANA,165.2,181.5,194.0,210.8,225.6,238.0,10.0,9.9,6.9,8.7,7.0,5.5
22043,LOUISIANA,282.6,300.1,318.0,337.0,354.7,375.5,7.1,6.2,6.0,6.0,5.2,5.8
22045,LOUISIANA,250.5,267.1,282.7,299.9,319.5,338.9,9.3,6.6,5.8,6.1,6.6,6.1
22047,LOUISIANA,299.4,314.6,336.1,355.4,376.9,393.3,8.1,5.1,6.8,5.8,6.1,4.3
22049,LOUISIANA,324.5,349.1,364.0,386.5,403.6,424.2,5.0,7.6,4.3,6.2,4.4,5.1
22051,LOUISIANA,665.9,707.4,727.8,752.0,772.9,785.1,0.6,6.2,2.9,3.3,2.8,1.6
22053,LOUISIANA,314.6,335.3,355.0,376.1,393.2,412.7,5.8,6.6,5.9,5.9,4.6,4.9
22055,LOUISIANA,581.7,608.7,623.4,663.7,690.9,717.2,3.1,4.7,2.4,6.5,4.1,3.8
22057,LOUISIANA,342.1,362.2,383.9,396.2,413.9,430.8,2.5,5.9,6.0,3.2,4.5,4.1
22059,LOUISIANA,262.2,275.3,294.1,309.6,328.0,345.6,9.4,5.0,6.8,5.3,5.9,5.4
22061,LOUISIANA,306.1,323.0,340.2,359.2,377.3,392.3,5.7,5.5,5.3,5.6,5.0,4.0
22063,LOUISIANA,392.8,415.7,435.2,454.1,472.6,492.2,4.9,5.8,4.7,4.4,4.1,4.2
22065,LOUISIANA,154.7,164.2,163.2,175.3,171.9,185.7,1.0,6.1,-0.6,7.4,-1.9,8.0
22067,LOUISIANA,220.0,236.6,257.7,275.1,294.7,313.5,10.9,7.6,8.9,6.8,7.2,6.4
22069,LOUISIANA,370.7,391.0,412.0,434.1,454.2,476.2,4.7,5.5,5.4,5.4,4.6,4.9
22071,LOUISIANA,829.1,869.8,903.1,962.5,973.6,1049.2,2.4,4.9,3.8,6.6,1.2,7.8
22073,LOUISIANA,553.4,588.2,599.9,631.5,649.2,686.8,1.8,6.3,2.0,5.3,2.8,5.8
22075,LOUISIANA,282.8,298.7,313.3,331.4,348.2,365.6,6.8,5.6,4.9,5.8,5.1,5.0
22077,LOUISIANA,341.4,359.5,383.5,396.3,416.4,436.7,3.7,5.3,6.7,3.3,5.1,4.9
22079,LOUISIANA,372.2,393.2,414.4,437.2,459.6,481.0,4.4,5.6,5.4,5.5,5.1,4.7
22083,LOUISIANA,308.9,331.2,351.8,372.7,392.9,417.1,6.7,7.2,6.2,5.9,5.4,6.2
22085,LOUISIANA,302.2,315.3,334.1,352.8,369.2,386.4,7.2,4.4,6.0,5.6,4.7,4.7
22087,LOUISIANA,633.6,674.5,691.7,730.6,752.1,786.2,-0.9,6.4,2.6,5.6,3.0,4.5
22089,LOUISIANA,364.3,382.5,396.4,413.6,430.7,443.8,3.8,5.0,3.7,4.3,4.1,3.0
22091,LOUISIANA,188.4,201.5,215.2,230.6,246.5,261.0,9.0,7.0,6.8,7.1,6.9,5.9
22093,LOUISIANA,301.4,318.6,337.8,354.1,369.0,386.6,5.8,5.7,6.0,4.8,4.2,4.8
22095,LOUISIANA,357.3,381.6,396.1,416.0,436.8,455.8,4.0,6.8,3.8,5.0,5.0,4.4
22097,LOUISIANA,300.1,323.1,342.9,363.3,383.9,400.6,7.2,7.7,6.1,5.9,5.7,4.4
22099,LOUISIANA,329.5,350.2,367.2,385.7,403.3,421.6,4.3,6.3,4.8,5.1,4.5,4.6
22101,LOUISIANA,284.6,302.8,319.7,338.0,356.0,374.8,6.8,6.4,5.6,5.7,5.3,5.3
22103,LOUISIANA,627.2,660.6,676.7,702.8,718.9,748.3,3.0,5.3,2.4,3.9,2.3,4.1
22105,LOUISIANA,402.7,425.9,444.7,465.5,488.5,507.5,3.7,5.8,4.4,4.7,5.0,3.9
22109,LOUISIANA,426.3,451.1,477.2,496.5,521.3,543.1,4.1,5.8,5.8,4.1,5.0,4.2
22111,LOUISIANA,265.9,279.1,299.1,317.9,338.1,358.8,9.5,4.9,7.2,6.3,6.4,6.1
22113,LOUISIANA,274.7,292.2,308.9,327.2,346.9,366.4,7.8,6.4,5.7,5.9,6.0,5.6
22115,LOUISIANA,261.3,278.4,296.9,315.5,338.0,358.6,10.2,6.6,6.6,6.3,7.1,6.1
22117,LOUISIANA,294.2,310.7,330.6,348.8,371.0,388.9,8.3,5.6,6.4,5.5,6.4,4.8
22119,LOUISIANA,292.2,311.0,328.9,347.8,367.9,386.4,7.1,6.4,5.8,5.8,5.8,5.0
22121,LOUISIANA,312.0,331.3,350.8,368.5,388.2,406.6,5.8,6.2,5.9,5.0,5.4,4.7
22123,LOUISIANA,238.4,253.9,264.4,273.5,283.2,293.5,4.5,6.5,4.1,3.4,3.5,3.7
22125,LOUISIANA,377.1,395.2,417.3,437.9,461.0,474.5,5.0,4.8,5.6,4.9,5.3,2.9
22127,LOUISIANA,195.7,209.0,221.8,233.8,247.4,263.0,7.7,6.8,6.1,5.4,5.8,6.3
23001,MAINE,925.5,1035.5,1094.7,1130.4,1125.4,1270.1,-9.5,11.9,5.7,3.3,-0.4,12.9
23003,MAINE,364.2,386.3,409.7,428.1,452.8,474.5,6.3,6.1,6.1,4.5,5.8,4.8
23005,MAINE,1247.4,1402.4,1569.9,1656.6,1739.3,1726.1,-11.7,12.4,11.9,5.5,5.0,-0.8
23007,MAINE,342.2,362.8,386.5,408.4,430.0,450.8,6.7,6.0,6.5,5.7,5.3,4.8
23009,MAINE,399.4,423.0,439.8,461.8,478.0,500.3,5.3,5.9,4.0,5.0,3.5,4.7
23011,MAINE,466.7,490.7,514.0,538.7,557.9,588.9,4.2,5.1,4.7,4.8,3.6,5.6
23013,MAINE,617.2,638.7,659.7,687.6,723.4,762.1,4.0,3.5,3.3,4.2,5.2,5.3
23015,MAINE,318.0,342.4,361.2,384.2,398.7,421.7,5.3,7.6,5.5,6.4,3.8,5.8
23017,MAINE,460.7,477.8,499.4,519.5,538.7,557.7,5.4,3.7,4.5,4.0,3.7,3.5
23019,MAINE,613.4,650.0,680.6,704.4,731.9,750.7,2.9,6.0,4.7,3.5,3.9,2.6
23021,MAINE,288.9,307.0,329.7,349.0,374.6,394.4,10.5,6.2,7.4,5.9,7.3,5.3
23023,MAINE,573.1,606.1,633.8,652.5,687.8,726.5,2.7,5.8,4.6,2.9,5.4,5.6
23025,MAINE,338.1,363.5,381.6,403.1,426.7,448.0,6.4,7.5,5.0,5.6,5.9,5.0
23027,MAINE,385.3,410.9,433.2,455.5,476.0,498.7,5.3,6.6,5.4,5.2,4.5,4.8
23029,MAINE,305.2,320.6,344.1,361.8,387.7,406.1,8.6,5.1,7.3,5.1,7.2,4.7
23031,MAINE,858.6,969.2,1070.5,1157.4,1175.5,1296.8,-1.6,12.9,10.5,8.1,1.6,10.3
24001,MARYLAND,378.2,399.9,419.6,440.6,461.9,480.0,5.6,5.8,4.9,5.0,4.8,3.9
24003,MARYLAND,1002.4,1082.1,1187.4,1255.4,1304.4,1278.0,-7.4,7.9,9.7,5.7,3.9,-2.0
24005,MARYLAND,855.9,927.1,979.9,1020.4,1019.8,1103.7,0.4,8.3,5.7,4.1,-0.1,8.2
24009,MARYLAND,747.4,814.4,874.3,904.2,958.7,974.9,-0.6,9.0,7.4,3.4,6.0,1.7
24011,MARYLAND,317.8,336.7,356.1,374.6,391.1,410.3,3.9,5.9,5.8,5.2,4.4,4.9
24013,MARYLAND,887.1,960.8,1011.8,1026.4,1060.2,1114.4,-7.0,8.3,5.3,1.4,3.3,5.1
24015,MARYLAND,633.8,683.3,703.3,730.0,743.8,797.0,-0.4,7.8,2.9,3.8,1.9,7.1
24017,MARYLAND,704.7,732.6,739.4,801.9,829.4,853.7,1.9,4.0,0.9,8.5,3.4,2.9
24019,MARYLAND,477.5,497.5,514.1,534.8,551.0,567.0,2.2,4.2,3.4,4.0,3.0,2.9
24021,MARYLAND,900.4,1035.7,1080.4,1117.6,1120.4,1223.2,-4.3,15.0,4.3,3.4,0.2,9.2
24023,MARYLAND,325.5,349.2,368.9,390.8,413.6,433.9,5.8,7.3,5.7,5.9,5.8,4.9
24025,MARYLAND,847.5,919.7,974.0,1020.7,1023.3,1090.3,-1.9,8.5,5.9,4.8,0.3,6.5
24027,MARYLAND,941.8,1031.5,1069.1,1105.5,1117.6,1181.4,-6.0,9.5,3.6,3.4,1.1,5.7
24029,MARYLAND,330.8,352.3,369.8,388.0,407.3,424.8,4.1,6.5,5.0,4.9,5.0,4.3
24031,MARYLAND,1012.0,1125.6,1244.3,1327.8,1337.5,1392.4,-12.2,11.2,10.5,6.7,0.7,4.1
24033,MARYLAND,853.6,973.7,1081.1,1157.2,1164.2,1203.8,-3.3,14.1,11.0,7.0,0.6,3.4
24035,MARYLAND,570.1,604.4,623.4,659.4,679.9,706.7,2.5,6.0,3.1,5.8,3.1,3.9
24037,MARYLAND,306.8,324.8,346.5,367.7,390.8,410.7,7.2,5.9,6.7,6.1,6.3,5.1
24039,MARYLAND,283.8,302.2,321.7,342.5,363.3,384.6,8.0,6.5,6.5,6.4,6.1,5.9
24041,MARYLAND,441.3,454.8,478.6,496.0,518.1,531.7,3.8,3.0,5.2,3.7,4.5,2.6
24043,MARYLAND,876.1,955.8,984.8,1006.4,1017.0,1050.1,-3.9,9.1,3.0,2.2,1.1,3.3
24045,MARYLAND,552.7,586.2,600.2,631.6,650.1,683.2,0.7,6.1,2.4,5.2,2.9,5.1
24047,MARYLAND,535.3,559.5,580.2,603.8,620.1,640.9,2.6,4.5,3.7,4.1,2.7,3.4
24510,MARYLAND,1003.5,1066.9,1185.1,1263.8,1315.9,1273.9,-8.5,6.3,11.1,6.6,4.1,-3.2
25001,MASSACHUSETTS,1237.7,1371.2,1539.6,1640.8,1709.6,1626.7,-30.3,10.8,12.3,6.6,4.2,-4.9
25003,MASSACHUSETTS,719.9,763.9,792.8,817.6,862.2,910.4,0.4,6.1,3.8,3.1,5.5,5.6
25005,MASSACHUSETTS,1085.4,1277.8,1537.5,1582.9,1616.2,1581.6,-21.6,17.7,20.3,2.9,2.1,-2.1
25007,MASSACHUSETTS,916.5,1013.9,1095.0,1141.1,1099.4,1265.9,-11.6,10.6,8.0,4.2,-3.7,15.1
25009,MASSACHUSETTS,1230.9,1377.8,1529.6,1604.3,1643.0,1576.2,-21.4,11.9,11.0,4.9,2.4,-4.1
25011,MASSACHUSETTS,493.5,513.5,532.4,551.8,564.9,598.0,2.3,4.1,3.7,3.6,2.4,5.9
25013,MASSACHUSETTS,1084.5,1226.4,1500.6,1578.4,1558.1,1724.2,-14.5,13.1,22.4,5.2,-1.3,10.7
25015,MASSACHUSETTS,919.6,1027.1,1114.3,1156.9,1150.8,1268.2,-12.2,11.7,8.5,3.8,-0.5,10.2
25017,MASSACHUSETTS,1256.6,1407.2,1770.4,1680.6,1815.2,1781.6,-30.0,12.0,25.8,-5.1,8.0,-1.9
25019,MASSACHUSETTS,568.3,591.7,613.1,627.6,664.0,691.0,1.1,4.1,3.6,2.4,5.8,4.1
25021,MASSACHUSETTS,1232.3,1380.0,1537.9,1604.6,1650.7,1585.7,-27.0,12.0,11.4,4.3,2.9,-3.9
25023,MASSACHUSETTS,1234.8,1387.2,1533.7,1599.6,1624.8,1544.0,-28.9,12.3,10.6,4.3,1.6,-5.0
25025,MASSACHUSETTS,1241.8,1370.7,1526.5,1626.4,1744.0,1755.8,-47.8,10.4,11.4,6.5,7.2,0.7
25027,MASSACHUSETTS,1227.6,1378.1,1534.9,1593.3,1603.2,1599.5,-15.6,12.3,11.4,3.8,0.6,-0.2
26001,MICHIGAN,346.6,374.6,385.7,417.1,434.2,454.9,4.9,8.1,3.0,8.1,4.1,4.8
26003,MICHIGAN,347.2,377.3,386.8,420.8,440.3,459.5,4.9,8.7,2.5,8.8,4.6,4.4
26005,MICHIGAN,787.2,847.5,881.9,911.0,964.5,1043.8,1.7,7.7,4.1,3.3,5.9,8.2
26007,MICHIGAN,430.9,444.4,474.2,492.5,518.5,534.5,5.6,3.1,6.7,3.9,5.3,3.1
26009,MICHIGAN,711.0,773.5,837.2,891.7,917.3,966.5,1.3,8.8,8.2,6.5,2.9,5.4
26011,MICHIGAN,361.0,381.7,407.3,431.5,456.4,474.2,6.8,5.7,6.7,5.9,5.8,3.9
26013,MICHIGAN,176.8,191.6,205.2,219.6,235.9,250.0,8.1,8.4,7.1,7.0,7.4,6.0
26015,MICHIGAN,647.0,709.8,772.7,804.6,830.4,867.5,1.0,9.7,8.9,4.1,3.2,4.5
26017,MICHIGAN,449.8,463.6,489.2,511.2,530.4,562.9,5.4,3.1,5.5,4.5,3.8,6.1
26019,MICHIGAN,539.6,558.4,586.6,601.8,637.8,665.9,3.4,3.5,5.1,2.6,6.0,4.4
26021,MICHIGAN,853.6,987.1,1102.4,1180.8,1316.8,1395.4,-3.1,15.6,11.7,7.1,11.5,6.0
26023,MICHIGAN,613.3,642.2,671.5,696.7,729.3,752.9,3.4,4.7,4.5,3.8,4.7,3.2
26025,MICHIGAN,537.5,562.1,586.0,608.3,639.5,662.5,3.9,4.6,4.2,3.8,5.1,3.6
26027,MICHIGAN,763.5,785.9,825.6,871.7,916.9,974.9,3.4,2.9,5.1,5.6,5.2,6.3
26029,MICHIGAN,688.0,752.1,812.1,876.1,925.6,977.5,1.8,9.3,8.0,7.9,5.6,5.6
26031,MICHIGAN,633.1,679.7,720.5,769.3,810.9,883.8,3.2,7.4,6.0,6.8,5.4,9.0
26033,MICHIGAN,506.6,529.2,552.3,587.9,613.3,640.5,4.4,4.5,4.4,6.4,4.3,4.4
26035,MICHIGAN,412.7,435.0,461.1,481.7,512.9,538.5,6.7,5.4,6.0,4.5,6.5,5.0
26037,MICHIGAN,724.2,789.6,829.9,861.3,902.5,960.2,-0.7,9.0,5.1,3.8,4.8,6.4
26039,MICHIGAN,387.5,407.7,438.7,463.9,480.5,516.6,7.2,5.2,7.6,5.7,3.6,7.5
26041,MICHIGAN,433.0,452.9,484.2,503.6,533.8,557.3,6.2,4.6,6.9,4.0,6.0,4.4
26043,MICHIGAN,444.6,468.1,489.0,516.9,534.7,565.1,5.1,5.3,4.5,5.7,3.4,5.7
26045,MICHIGAN,612.2,649.8,680.8,702.7,733.1,755.5,2.0,6.2,4.8,3.2,4.3,3.1
26047,MICHIGAN,942.5,1050.8,1095.3,1137.2,1138.5,1246.4,-5.6,11.5,4.2,3.8,0.1,9.5
26049,MICHIGAN,606.9,652.6,687.8,732.0,764.2,796.8,2.9,7.5,5.4,6.4,4.4,4.3
26051,MICHIGAN,431.7,453.0,480.9,500.8,525.6,543.9,5.9,4.9,6.2,4.1,5.0,3.5
26053,MICHIGAN,421.7,444.6,468.6,487.9,519.7,536.0,6.5,5.4,5.4,4.1,6.5,3.1
26055,MICHIGAN,995.5,1098.6,1193.5,1269.5,1318.6,1279.2,-7.3,10.4,8.6,6.4,3.9,-3.0
26057,MICHIGAN,524.6,554.3,574.4,594.6,624.9,651.5,3.0,5.7,3.6,3.5,5.1,4.3
26059,MICHIGAN,491.4,512.8,536.0,555.3,585.4,602.8,3.6,4.4,4.5,3.6,5.4,3.0
26061,MICHIGAN,518.1,540.4,572.9,593.9,628.5,668.0,4.0,4.3,6.0,3.7,5.8,6.3
26063,MICHIGAN,409.0,429.3,450.2,477.6,493.1,519.3,4.2,5.0,4.9,6.1,3.2,5.3
26065,MICHIGAN,597.3,636.8,660.0,682.5,701.3,734.9,2.1,6.6,3.6,3.4,2.8,4.8
26067,MICHIGAN,622.9,665.5,695.4,726.8,752.5,781.8,0.4,6.8,4.5,4.5,3.5,3.9
26069,MICHIGAN,514.1,533.1,565.3,589.5,607.3,651.6,4.7,3.7,6.0,4.3,3.0,7.3
26071,MICHIGAN,349.3,374.7,396.1,425.7,446.2,471.1,6.7,7.3,5.7,7.5,4.8,5.6
26073,MICHIGAN,415.5,439.9,458.6,481.4,498.8,521.2,4.8,5.9,4.2,5.0,3.6,4.5
26075,MICHIGAN,615.3,653.9,685.6,707.2,738.9,787.2,2.2,6.3,4.8,3.1,4.5,6.5
26077,MICHIGAN,778.6,813.4,872.8,921.3,974.4,1035.0,4.1,4.5,7.3,5.6,5.8,6.2
26079,MICHIGAN,521.1,547.2,569.5,596.8,621.7,641.4,3.9,5.0,4.1,4.8,4.2,3.2
26081,MICHIGAN,807.7,861.5,915.8,977.2,1036.9,1045.1,0.1,6.7,6.3,6.7,6.1,0.8
26083,MICHIGAN,122.8,135.8,125.6,136.4,128.5,138.4,-2.0,10.6,-7.5,8.6,-5.8,7.7
26085,MICHIGAN,324.2,349.8,371.3,397.0,418.6,444.0,6.7,7.9,6.1,6.9,5.5,6.1
26087,MICHIGAN,686.1,710.1,752.6,793.9,827.2,869.7,3.0,3.5,6.0,5.5,4.2,5.1
26089,MICHIGAN,899.3,1033.0,1093.9,1130.4,1107.1,1277.8,-0.8,14.9,5.9,3.3,-2.1,15.4
26091,MICHIGAN,558.0,595.0,622.5,652.5,678.4,701.6,1.5,6.6,4.6,4.8,4.0,3.4
26093,MICHIGAN,769.5,817.9,864.4,898.2,958.8,969.4,0.3,6.3,5.7,3.9,6.8,1.1
26095,MICHIGAN,183.6,196.5,207.8,220.3,234.1,250.8,8.5,7.1,5.7,6.1,6.3,7.1
26097,MICHIGAN,415.6,442.8,452.6,487.3,502.1,531.8,5.8,6.5,2.2,7.7,3.0,5.9
26099,MICHIGAN,702.9,729.5,756.9,796.3,831.2,873.5,3.8,3.8,3.8,5.2,4.4,5.1
26101,MICHIGAN,629.0,672.2,712.5,763.1,803.9,833.1,3.1,6.9,6.0,7.1,5.3,3.6
26103,MICHIGAN,762.0,813.8,869.4,912.6,968.2,1034.0,0.3,6.8,6.8,5.0,6.1,6.8
26105,MICHIGAN,554.4,594.4,628.5,665.8,708.7,740.3,3.0,7.2,5.7,5.9,6.4,4.5
26107,MICHIGAN,462.9,474.4,512.2,538.8,554.7,594.8,5.9,2.5,8.0,5.2,2.9,7.2
26109,MICHIGAN,400.3,423.5,446.5,469.1,492.0,513.8,5.9,5.8,5.4,5.1,4.9,4.4
26111,MICHIGAN,379.2,398.7,423.1,442.2,464.5,488.3,5.7,5.2,6.1,4.5,5.0,5.1
26113,MICHIGAN,467.6,488.2,517.4,533.3,568.6,593.5,4.4,4.4,6.0,3.1,6.6,4.4
26115,MICHIGAN,576.5,613.1,635.6,655.9,686.4,724.9,1.9,6.3,3.7,3.2,4.6,5.6
26117,MICHIGAN,578.8,615.0,631.5,660.9,674.7,715.1,2.6,6.2,2.7,4.6,2.1,6.0
