county_fips5,yr,index_nsa_pred
1103,2021,411.4
1103,2022,478.385088144525
1103,2023,564.7518158490109
1103,2024,659.302167096969
1103,2025,755.188017821531
1107,2021,151.01
1107,2022,154.43382511798293
1107,2023,157.63566670723853
1107,2024,159.40353527618635
1107,2025,157.87371395098097
1109,2021,187.9
1109,2022,196.0113936391178
1109,2023,204.12563273702153
1109,2024,213.07127194575182
1109,2025,226.44305918315698
1111,2021,208.19
1111,2022,234.74804753126364
1111,2023,272.07041188113254
1111,2024,309.45272363829804
1111,2025,351.34799198898537
1113,2021,236.44
1113,2022,276.2536691609221
1113,2023,326.3968263596506
1113,2024,384.8780795304275
1113,2025,456.80961520761514
1115,2021,396.89
1115,2022,460.07092797220804
1115,2023,538.727002106105
1115,2024,627.6684873102064
1115,2025,720.1491952630112
1117,2021,451.38
1117,2022,515.1376227000011
1117,2023,606.2328190267888
1117,2024,702.260042749801
1117,2025,802.738600327079
1119,2021,157.43
1119,2022,155.7346153118883
1119,2023,157.09228602420336
1119,2024,158.22378880591717
1119,2025,158.52539755909208
1121,2021,247.27
1121,2022,288.73979771157525
1121,2023,334.8877476027462
1121,2024,381.0195528334815
1121,2025,441.51870259612497
1123,2021,253.88
1123,2022,293.061352709856
1123,2023,336.65200856685846
1123,2024,381.92157233667314
1123,2025,440.5085832160924
1125,2021,304.33
1125,2022,349.4331517615391
1125,2023,399.02784033842784
1125,2024,462.65781519815346
1125,2025,545.6266536823032
1127,2021,251.64
1127,2022,289.1499449205145
1127,2023,331.76868187764234
1127,2024,376.4010944771282
1127,2025,427.8710302700857
1129,2021,118.09
1129,2022,122.23339016352789
1129,2023,123.7175118375232
1129,2024,124.27198085162969
1129,2025,124.56946860890349
1131,2021,136.4
1131,2022,132.86529577825564
1131,2023,135.49522010330548
1131,2024,134.21255299703668
1131,2025,137.63633673330213
1133,2021,230.04
1133,2022,260.54149440504347
1133,2023,295.49214447006017
1133,2024,332.47965518060784
1133,2025,376.8049977284236
2020,2021,525.43
2020,2022,616.7628578678854
2020,2023,718.0128122614994
2020,2024,827.9179364193551
2020,2025,947.3308767293489
2090,2021,409.55
2090,2022,478.81327680782454
2090,2023,557.9319978556911
2090,2024,644.3334557638889
2090,2025,734.3956990447634
2110,2021,473.09
2110,2022,537.8433064739019
2110,2023,604.4282401572691
2110,2024,674.0326016065001
2110,2025,744.9715826005652
2122,2021,229.2
2122,2022,265.14436035274247
2122,2023,311.4192057880108
2122,2024,359.98251956967033
2122,2025,410.74198103555284
2130,2021,309.98
2130,2022,339.1086599499018
2130,2023,374.3306776429136
2130,2024,418.39374880681527
2130,2025,481.4282090311376
2150,2021,311.76
2150,2022,343.46231741101275
2150,2023,386.7339262042253
2150,2024,445.77383778460785
2150,2025,509.92586927636034
2170,2021,178.03
2170,2022,206.89066552163038
2170,2023,247.2377538587514
2170,2024,291.5981300966175
2170,2025,337.0130100158201
2220,2021,391.34
2220,2022,450.46143409420654
2220,2023,514.6630700135697
2220,2024,584.2153487434366
2220,2025,654.8317065673043
4001,2021,308.83
4001,2022,352.6498413173951
4001,2023,418.51468628940194
4001,2024,493.26963026987215
4001,2025,603.3928641500128
4003,2021,480.44
4003,2022,602.0732141082324
4003,2023,726.6764778561584
4003,2024,873.8053953442067
4003,2025,1022.5365237344904
4005,2021,917.37
4005,2022,1044.4760372174069
4005,2023,1187.2319879283289
4005,2024,1390.3509943039392
4005,2025,1602.6276713129228
4007,2021,585.26
4007,2022,716.0843781810942
4007,2023,864.3426579575627
4007,2024,1005.7935809247442
4007,2025,1142.6199774190297
4009,2021,295.48
4009,2022,367.1393083163804
4009,2023,441.9657981861433
4009,2024,520.9524971779708
