"YEAR","county_fips","total_home_purchase","total_amt_purchase"
2013,"01107",64,6592000
2013,"01109",118,17322000
2013,"01111",59,7988000
2013,"01113",464,78714000
2013,"01115",762,120878000
2013,"01117",2920,579410000
2013,"01119",17,1956000
2013,"01121",300,42583000
2013,"01123",181,28661000
2013,"01125",1756,308073000
2013,"01127",217,28715000
2013,"01129",36,4919000
2013,"01131",20,2972000
2013,"01133",89,10950000
2013,"02013",2,263000
2013,"02016",9,2688000
2013,"02020",4071,1186115000
2013,"02050",36,8036000
2013,"02060",5,923000
2013,"02068",11,2064000
2013,"02070",11,2133000
2013,"02090",912,206084000
2013,"02100",15,2846000
2013,"02105",6,1021000
2013,"02110",365,109600000
2013,"02122",578,123076000
2013,"02130",57,13463000
2013,"02150",114,32544000
2013,"02164",0,0
2013,"02170",1334,317326000
2013,"02180",23,4916000
2013,"02185",11,1800000
2013,"02188",6,1189000
2013,"02195",13,2809000
2013,"02198",5,1048000
2013,"02220",45,13536000
2013,"02230",3,735000
2013,"02240",56,11201000
2013,"02261",67,14008000
2013,"02275",8,1566000
2013,"02282",1,195000
2013,"02290",7,997000
2013,"04001",74,9373000
2013,"04003",809,130344000
2013,"04005",828,204580000
2013,"04007",272,45641000
2013,"04009",232,36523000
2013,"04011",6,728000
2013,"04012",28,4519000
2013,"04013",45851,10678410000
2013,"04015",1244,179158000
2013,"04017",335,54097000
2013,"04019",9453,1776733000
2013,"04021",4246,659179000
2013,"04023",264,35583000
2013,"04025",2014,386127000
2013,"04027",1318,196953000
2013,"05001",94,10655000
2013,"05003",60,6942000
2013,"05005",282,32853000
2013,"05007",3879,688833000
2013,"05009",253,33384000
2013,"05011",15,1401000
2013,"05013",15,1158000
2013,"05015",151,17832000
2013,"05017",20,2577000
2013,"05019",85,10851000
2013,"05021",44,3425000
2013,"05023",136,18691000
2013,"05025",23,2683000
2013,"05027",154,20841000
2013,"05029",80,9892000
2013,"05031",1031,159295000
2013,"05033",428,52965000
2013,"05035",275,39531000
2013,"05037",102,12259000
2013,"05039",22,2344000
2013,"05041",38,3450000
2013,"05043",63,8139000
2013,"05045",1339,212375000
2013,"05047",83,9073000
2013,"05049",42,4308000
2013,"05051",741,115085000
2013,"05053",122,16837000
2013,"05055",291,36432000
2013,"05057",70,6559000
2013,"05059",144,16825000
2013,"05061",52,6028000
2013,"05063",174,21382000
2013,"05065",35,3877000
2013,"05067",51,4816000
2013,"05069",295,35547000
2013,"05071",126,13328000
2013,"05073",23,2355000
2013,"05075",55,4656000
2013,"05077",19,2122000
2013,"05079",31,3430000
2013,"05081",42,4370000
2013,"05083",79,9823000
2013,"05085",863,130369000
2013,"05087",62,7479000
2013,"05089",76,8500000
2013,"05091",258,33188000
2013,"05093",185,19185000
2013,"05095",12,1130000
2013,"05097",27,2416000
2013,"05099",23,2659000
2013,"05101",18,1797000
2013,"05103",110,10154000
2013,"05105",34,4390000
2013,"05107",39,4280000
2013,"05109",38,3452000
2013,"05111",133,13247000
2013,"05113",61,7428000
2013,"05115",481,65988000
2013,"05117",33,2592000
2013,"05119",3731,696021000
2013,"05121",114,1.1e+07
2013,"05123",46,4227000
2013,"05125",1439,234204000
2013,"05127",33,2844000
2013,"05129",24,2020000
2013,"05131",982,137028000
2013,"05133",50,4620000
2013,"05135",58,5634000
2013,"05137",51,6619000
2013,"05139",225,30733000
2013,"05141",67,7960000
2013,"05143",2298,389626000
2013,"05145",596,82230000
2013,"05147",20,1740000
2013,"05149",95,10512000
2013,"06001",12404,5719853000
2013,"06003",9,2190000
2013,"06005",347,72156000
2013,"06007",1523,322817000
2013,"06009",366,77772000
2013,"06011",84,13418000
2013,"06013",10423,4627734000
2013,"06015",100,16630000
2013,"06017",2189,720768000
2013,"06019",6358,1321805000
2013,"06021",126,19529000
2013,"06023",641,146693000
2013,"06025",944,153393000
2013,"06027",71,18287000
2013,"06029",6710,1302562000
2013,"06031",847,152990000
2013,"06033",368,61025000
2013,"06035",142,22475000
2013,"06037",51160,22913877000
2013,"06039",928,168969000
2013,"06041",2393,1730138000
2013,"06043",67,13680000
2013,"06045",308,76213000
2013,"06047",1425,242234000
2013,"06049",17,2333000
2013,"06051",73,18917000
2013,"06053",2014,741649000
2013,"06055",967,408343000
2013,"06057",910,253290000
2013,"06059",21585,10814015000
2013,"06061",4779,1567704000
2013,"06063",104,18576000
2013,"06065",19828,5129124000
2013,"06067",12828,3145272000
2013,"06069",498,176523000
2013,"06071",14749,3375407000
2013,"06073",26378,11039109000
2013,"06075",4595,3331460000
2013,"06077",5002,1169735000
2013,"06079",2346,851603000
2013,"06081",5550,3946216000
2013,"06083",2664,1138851000
2013,"06085",14043,8564302000
2013,"06087",1696,748863000
2013,"06089",1476,300318000
2013,"06091",25,5254000
2013,"06093",218,35109000
2013,"06095",3500,976536000
2013,"06097",3567,1290623000
2013,"06099",3441,680190000
2013,"06101",522,98405000
2013,"06103",369,62440000
2013,"06105",46,8238000
2013,"06107",2764,476217000
2013,"06109",257,52125000
2013,"06111",5815,2448842000
2013,"06113",1539,429927000
2013,"06115",525,94018000
2013,"08001",6811,1426702000
2013,"08003",44,7579000
2013,"08005",9570,2360530000
2013,"08007",68,15626000
2013,"08009",6,599000
2013,"08011",9,841000
2013,"08013",4203,1335057000
2013,"08014",1128,319681000
2013,"08015",93,20942000
2013,"08017",4,280000
2013,"08019",131,31516000
2013,"08021",9,1247000
2013,"08023",2,235000
2013,"08025",5,448000
2013,"08027",28,7023000
2013,"08029",181,29113000
2013,"08031",9983,2782350000
2013,"08033",7,884000
2013,"08035",7860,2439145000
2013,"08037",562,205880000
2013,"08039",447,134207000
2013,"08041",9085,2118592000
2013,"08043",334,48619000
2013,"08045",528,128198000
2013,"08047",87,20204000
2013,"08049",111,28045000
2013,"08051",120,28335000
2013,"08053",2,707000
2013,"08055",21,3264000
2013,"08057",10,1493000
2013,"08059",9109,2341402000
2013,"08061",2,245000
2013,"08063",40,5953000
2013,"08065",42,6510000
2013,"08067",592,167061000
2013,"08069",5248,1267698000
2013,"08071",48,6671000
2013,"08073",33,3585000
2013,"08075",155,21161000
2013,"08077",1748,333970000
2013,"08079",2,210000
2013,"08081",94,16264000
2013,"08083",104,18780000
2013,"08085",329,58958000
2013,"08087",204,31435000
2013,"08089",93,9981000
2013,"08091",36,8629000
2013,"08093",263,54275000
2013,"08095",25,3231000
2013,"08097",128,67556000
2013,"08099",49,4625000
2013,"08101",1451,202413000
2013,"08103",51,8986000
2013,"08105",38,5283000
2013,"08107",236,71154000
2013,"08109",10,1453000
2013,"08111",4,585000
2013,"08113",43,14742000
2013,"08115",14,1235000
2013,"08117",389,128281000
2013,"08119",329,73073000
2013,"08121",24,2680000
2013,"08123",4522,968643000
2013,"08125",64,8330000
2013,"09001",8396,4289586000
2013,"09003",7510,1632191000
2013,"09005",1337,279839000
2013,"09007",1374,315893000
2013,"09009",5841,1249622000
2013,"09011",2073,430385000
2013,"09013",1190,253568000
2013,"09015",802,135491000
2013,"10001",1417,271947000
2013,"10003",4763,1084664000
2013,"10005",1636,351149000
2013,"11001",6507,2926212000
2013,"12001",1847,347485000
2013,"12003",144,21376000
2013,"12005",1611,295942000
2013,"12007",73,8922000
2013,"12009",5300,932630000
2013,"12011",12542,3202556000
2013,"12013",30,3843000
2013,"12015",1302,199305000
2013,"12017",942,121195000
2013,"12019",2020,367457000
2013,"12021",3025,899161000
2013,"12023",254,35214000
2013,"12027",82,9929000
2013,"12029",17,1942000
2013,"12031",7494,1418196000
2013,"12033",2259,364836000
2013,"12035",871,140769000
2013,"12037",43,7986000
2013,"12039",120,15780000
2013,"12041",46,6516000
2013,"12043",23,3636000
2013,"12045",74,13254000
2013,"12047",10,971000
2013,"12049",38,4672000
2013,"12051",97,10624000
2013,"12053",1272,150740000
2013,"12055",357,38218000
2013,"12057",11990,2668983000
2013,"12059",36,4325000
2013,"12061",1107,226523000
2013,"12063",128,15558000
2013,"12065",46,7536000
2013,"12067",8,675000
2013,"12069",2858,505598000
2013,"12071",5746,1089249000
2013,"12073",2040,394076000
2013,"12075",104,13698000
2013,"12077",12,1233000
2013,"12079",26,3655000
2013,"12081",3731,793979000
2013,"12083",2365,309270000
2013,"12085",1478,353006000
2013,"12086",11603,3353985000
2013,"12087",488,163875000
2013,"12089",820,171272000
2013,"12091",2376,515549000
2013,"12093",122,13283000
2013,"12095",9508,2208103000
2013,"12097",2573,437832000
2013,"12099",10714,2886316000
2013,"12101",4265,732197000
2013,"12103",7103,1421814000
2013,"12105",3629,537561000
2013,"12107",127,17215000
2013,"12109",4077,1058976000
2013,"12111",2196,296929000
2013,"12113",2221,436778000
2013,"12115",3399,721710000
2013,"12117",4034,860619000
2013,"12119",1820,330920000
2013,"12121",65,9112000
2013,"12123",44,6222000
2013,"12125",18,2313000
2013,"12127",3648,565016000
2013,"12129",205,28092000
2013,"12131",751,206666000
2013,"12133",67,8857000
2013,"13001",28,3339000
2013,"13003",4,390000
2013,"13005",8,845000
2013,"13007",0,0
2013,"13009",128,19166000
2013,"13011",59,7953000
2013,"13013",809,104185000
2013,"13015",802,108300000
2013,"13017",46,4931000
2013,"13019",58,6738000
2013,"13021",644,93524000
2013,"13023",32,4241000
2013,"13025",29,3165000
2013,"13027",44,5747000
2013,"13029",517,112686000
2013,"13031",314,47711000
2013,"13033",75,11270000
2013,"13035",100,12548000
2013,"13037",6,407000
2013,"13039",418,62434000
2013,"13043",18,1967000
2013,"13045",837,105545000
2013,"13047",570,82947000
2013,"13049",23,2270000
2013,"13051",2593,512221000
2013,"13053",9,1279000
2013,"13055",69,7013000
2013,"13057",3193,641623000
2013,"13059",608,94424000
2013,"13061",2,233000
2013,"13063",645,59631000
2013,"13065",18,1499000
2013,"13067",8061,1861188000
2013,"13069",107,13491000
2013,"13071",110,13932000
2013,"13073",2256,442686000
2013,"13075",64,7166000
2013,"13077",1636,302803000
2013,"13079",24,3340000
2013,"13081",50,7037000
2013,"13083",82,11096000
2013,"13085",222,41636000
2013,"13087",76,9009000
2013,"13089",5661,1379842000
2013,"13091",32,4022000
2013,"13093",11,941000
2013,"13095",293,41076000
2013,"13097",927,136806000
2013,"13099",23,1806000
2013,"13101",6,974000
2013,"13103",651,106456000
2013,"13105",34,3087000
2013,"13107",28,3326000
2013,"13109",20,2190000
2013,"13111",101,16036000
2013,"13113",1352,314900000
2013,"13115",533,71405000
2013,"13117",3977,1025570000
2013,"13119",68,7870000
2013,"13121",10482,3087235000
2013,"13123",197,28143000
2013,"13125",6,618000
2013,"13127",582,107384000
2013,"13129",323,36501000
2013,"13131",62,6998000
2013,"13133",93,20310000
2013,"13135",7676,1422447000
2013,"13137",251,33003000
2013,"13139",1535,268737000
2013,"13141",3,8e+05
2013,"13143",166,20500000
2013,"13145",338,68580000
2013,"13147",97,12541000
2013,"13149",35,4130000
2013,"13151",1605,254682000
2013,"13153",1268,203221000
2013,"13155",25,3103000
2013,"13157",618,92787000
2013,"13159",65,6612000
2013,"13161",29,3327000
2013,"13163",35,4030000
2013,"13165",16,1407000
2013,"13167",7,1010000
2013,"13169",165,22095000
2013,"13171",83,10380000
2013,"13173",67,7994000
2013,"13175",160,21354000
2013,"13177",324,52716000
2013,"13179",442,65008000
2013,"13181",17,2376000
2013,"13183",194,32733000
2013,"13185",750,116671000
2013,"13187",205,33278000
2013,"13189",58,7778000
2013,"13191",42,6474000
2013,"13193",13,1119000
2013,"13195",130,16339000
2013,"13197",7,673000
2013,"13199",81,9830000
2013,"13201",23,2640000
2013,"13205",37,4202000
2013,"13207",147,27911000
2013,"13209",16,2067000
2013,"13211",108,19978000
2013,"13213",149,16989000
2013,"13215",1243,215182000
2013,"13217",605,73714000
2013,"13219",470,113681000
2013,"13221",67,7914000
2013,"13223",1406,201998000
2013,"13225",154,21871000
2013,"13227",271,44367000
2013,"13229",89,12463000
2013,"13231",117,17318000
2013,"13233",180,18638000
2013,"13235",27,3056000
2013,"13237",93,19336000
2013,"13239",3,289000
2013,"13241",52,6737000
2013,"13243",10,1001000
2013,"13245",1078,152783000
2013,"13247",521,76075000
2013,"13249",9,1005000
2013,"13251",18,2250000
2013,"13253",18,2555000
2013,"13255",320,38011000
2013,"13257",85,8877000
2013,"13259",5,681000
2013,"13261",62,6294000
2013,"13263",14,1915000
2013,"13265",0,0
2013,"13267",50,5713000
2013,"13269",16,1811000
2013,"13271",9,1242000
2013,"13273",27,3332000
2013,"13275",235,36434000
2013,"13277",201,29939000
2013,"13279",73,9167000
2013,"13281",56,9135000
2013,"13283",5,448000
2013,"13285",408,55608000
2013,"13287",19,1841000
2013,"13289",10,1037000
2013,"13291",169,24823000
2013,"13293",93,8790000
2013,"13295",379,47467000
2013,"13297",733,114975000
2013,"13299",119,13183000
2013,"13301",6,509000
2013,"13303",23,3085000
2013,"13305",116,14881000
2013,"13307",1,33000
2013,"13309",3,280000
2013,"13311",158,22620000
2013,"13313",538,63412000
2013,"13315",12,858000
2013,"13317",18,2034000
2013,"13319",21,1853000
2013,"13321",64,7487000
2013,"15001",829,243644000
2013,"15003",5967,2620080000
2013,"15007",264,103380000
2013,"15009",730,279826000
2013,"16001",6654,1312483000
2013,"16003",15,2914000
2013,"16005",927,129043000
2013,"16007",42,5182000
2013,"16009",46,6135000
2013,"16011",244,36494000
2013,"16013",198,65929000
2013,"16015",63,12207000
2013,"16017",313,62565000
2013,"16019",1244,188866000
2013,"16021",81,13349000
2013,"16023",6,656000
2013,"16025",3,527000
2013,"16027",2255,306331000
2013,"16029",67,8090000
2013,"16031",117,16626000
2013,"16033",1,2e+05
2013,"16035",29,3869000
2013,"16037",10,1408000
2013,"16039",209,27730000
2013,"16041",87,13741000
2013,"16043",60,8679000
2013,"16045",140,19588000
2013,"16047",55,8763000
2013,"16049",67,11011000
2013,"16051",261,43978000
2013,"16053",139,20609000
2013,"16055",2066,383949000
2013,"16057",284,51964000
2013,"16059",22,3126000
2013,"16061",21,2752000
2013,"16063",21,2226000
2013,"16065",156,27607000
2013,"16067",91,10645000
2013,"16069",413,67756000
2013,"16071",25,3374000
2013,"16073",59,8381000
2013,"16075",178,25277000
2013,"16077",53,6957000
2013,"16079",92,9415000
2013,"16081",81,16020000
2013,"16083",694,106436000
2013,"16085",78,16155000
2013,"16087",54,6494000
2013,"17001",368,44140000
2013,"17003",7,432000
2013,"17005",102,11117000
2013,"17007",469,65836000
2013,"17009",5,797000
2013,"17011",194,19676000
2013,"17013",13,1168000
2013,"17015",39,3462000
2013,"17017",75,5011000
2013,"17019",1842,281499000
2013,"17021",196,19057000
2013,"17023",77,7638000
2013,"17025",21,2019000
2013,"17027",291,38788000
2013,"17029",250,27637000
2013,"17031",40535,10631854000
2013,"17033",39,3381000
2013,"17035",40,4300000
2013,"17037",764,104358000
2013,"17039",96,11426000
2013,"17041",121,12811000
2013,"17043",9835,2674800000
2013,"17045",74,5884000
2013,"17047",11,1173000
2013,"17049",198,26727000
2013,"17051",100,10523000
2013,"17053",94,9356000
2013,"17055",128,12396000
2013,"17057",103,8586000
2013,"17059",19,1260000
2013,"17061",63,5221000
2013,"17063",516,81675000
2013,"17065",38,3321000
2013,"17067",76,6804000
2013,"17069",10,1129000
2013,"17071",11,727000
2013,"17073",423,45137000
2013,"17075",121,12477000
2013,"17077",99,11016000
2013,"17079",43,3258000
2013,"17081",155,18885000
2013,"17083",179,23080000
2013,"17085",90,11215000
2013,"17087",44,5868000
2013,"17089",5493,1102075000
2013,"17091",711,95726000
2013,"17093",1788,319720000
2013,"17095",349,32797000
2013,"17097",7038,1901812000
2013,"17099",599,68196000
2013,"17101",42,4308000
2013,"17103",129,14678000
2013,"17105",151,15131000
2013,"17107",124,13488000
2013,"17109",124,12795000
2013,"17111",3262,571041000
2013,"17113",2264,363654000
2013,"17115",931,105278000
2013,"17117",299,31662000
2013,"17119",2448,342972000
2013,"17121",182,16093000
2013,"17123",101,10452000
2013,"17125",77,5876000
2013,"17127",41,4215000
2013,"17129",146,18791000
2013,"17131",137,13979000
2013,"17133",357,62175000
2013,"17135",115,11579000
2013,"17137",270,24846000
2013,"17139",74,7787000
2013,"17141",346,42971000
2013,"17143",1912,280957000
2013,"17145",58,5254000
2013,"17147",179,25417000
2013,"17149",49,4544000
2013,"17151",6,821000
2013,"17153",2,179000
2013,"17155",27,3077000
2013,"17157",137,12848000
2013,"17159",74,7281000
2013,"17161",1231,136392000
2013,"17163",1999,304228000
2013,"17165",90,8017000
2013,"17167",2389,329286000
2013,"17169",23,2082000
2013,"17171",27,2166000
2013,"17173",56,6126000
2013,"17175",28,2109000
2013,"17177",170,17119000
2013,"17179",1619,229908000
2013,"17181",35,3505000
2013,"17183",371,32116000
2013,"17185",34,4480000
2013,"17187",83,6134000
2013,"17189",64,6475000
2013,"17191",22,2214000
2013,"17193",63,5281000
2013,"17195",240,23183000
2013,"17197",6849,1405235000
2013,"17199",274,36886000
2013,"17201",2032,218537000
2013,"17203",435,67555000
2013,"18001",262,27945000
2013,"18003",4160,579937000
2013,"18005",948,152234000
2013,"18007",49,4065000
2013,"18009",55,4829000
2013,"18011",1099,259083000
2013,"18013",111,18974000
2013,"18015",149,17422000
2013,"18017",192,16741000
2013,"18019",1278,173850000
2013,"18021",205,20588000
2013,"18023",215,22106000
2013,"18025",50,5450000
2013,"18027",156,18513000
2013,"18029",453,70321000
2013,"18031",194,24133000
2013,"18033",423,47933000
2013,"18035",671,78954000
2013,"18037",261,37829000
2013,"18039",1741,227039000
2013,"18041",118,9877000
2013,"18043",876,139289000
2013,"18045",87,9223000
2013,"18047",149,22840000
2013,"18049",120,12606000
2013,"18051",245,31400000
2013,"18053",356,36416000
2013,"18055",147,18111000
2013,"18057",6221,1428967000
2013,"18059",938,147355000
2013,"18061",366,53188000
2013,"18063",2375,404253000
2013,"18065",291,30292000
2013,"18067",726,76275000
2013,"18069",277,32133000
2013,"18071",388,46879000
2013,"18073",243,37042000
2013,"18075",106,9862000
2013,"18077",224,25685000
2013,"18079",153,16957000
2013,"18081",2072,330593000
2013,"18083",167,19187000
2013,"18085",723,104560000
2013,"18087",293,43923000
2013,"18089",4024,643958000
2013,"18091",774,100997000
2013,"18093",185,21400000
2013,"18095",835,93090000
2013,"18097",7451,1108275000
2013,"18099",330,41988000
2013,"18101",40,4877000
2013,"18103",141,13194000
2013,"18105",1216,203375000
2013,"18107",307,35107000
2013,"18109",748,112143000
2013,"18111",105,11841000
2013,"18113",345,38880000
2013,"18115",38,4752000
2013,"18117",50,5082000
