FIPS,State,County,mean_actual_hpi_change,pred_full,pred_lags_macro,climate_contribution,nri_wildfire_risk,nri_hurricane_risk,nri_coastal_flood_risk,nri_inland_flood_risk,nri_drought_risk,nri_heatwave_risk,nri_tornado_risk,nri_overall_risk_score,nri_risk_percentile,composite_climate_risk_score,climate_risk_rank
29115,MO,Linn,7.204285714285715,6.020412,6.1231265,-0.10271406,50.667938931297705,16.186900292031705,,39.026717557251914,72.13740458015268,64.54720616570327,66.88931297709924,31.23409669211196,31.23409669211196,42.05,2056
20027,KS,Clay,6.38,7.553256,8.708395,-1.1551386,73.47328244274809,0.0,,22.36005089058524,23.568702290076335,55.58766859344894,44.211195928753185,16.444020356234095,16.444020356234095,42.04,2057
51167,VA,Russell,5.331428571428572,7.1843524,6.9076996,0.27665257,54.42111959287532,50.8552357113058,,48.21882951653944,48.536895674300254,0.0,16.380407124681934,36.54580152671756,36.54580152671756,42.04,2057
39033,OH,Crawford,9.06,7.887403,7.7025027,0.18490049,3.053435114503817,36.086775135586144,,51.908396946564885,0.0,26.204238921001927,42.04834605597965,35.24173027989822,35.24173027989822,42.03,2059
13321,GA,Worth,6.648571428571429,7.4290733,7.155832,0.27324143,53.40330788804071,80.51731330830204,,25.95419847328244,88.80407124681933,43.60950545921644,68.06615776081425,36.48218829516539,36.48218829516539,42.03,2059
29061,MO,Daviess,8.211666666666666,8.44536,8.627197,-0.18183732,51.7175572519084,0.0,,36.19592875318066,84.82824427480917,67.08413615928067,56.64758269720102,30.057251908396953,30.057251908396953,42.01,2061
19081,IA,Hancock,6.957142857142857,5.784656,6.0554214,-0.2707658,6.583969465648855,0.0,,21.596692111959285,95.32442748091603,9.023763648041104,50.50890585241731,28.78498727735369,28.78498727735369,42.0,2062
41061,OR,Union,8.88,8.973428,8.192904,0.78052324,91.88931297709925,,,37.46819338422392,16.030534351145036,46.05009633911368,6.138676844783715,43.54325699745547,43.54325699745547,42.0,2062
45023,SC,Chester,9.83,8.566401,7.8107057,0.75569504,45.48346055979644,63.8715060492282,,41.698473282442755,40.839694656488554,41.23314065510597,74.49109414758269,43.161577608142494,43.161577608142494,41.98,2064
54023,WV,Grant,14.58,13.23867,13.190813,0.047857285,51.463104325699746,64.58072590738423,,57.85623409669212,44.11577608142493,17.0199100834939,14.69465648854962,33.17430025445292,33.17430025445292,41.96,2065
19119,IA,Lyon,7.052857142857143,5.9573774,6.9059606,-0.9485832,28.37150127226463,,,19.62468193384224,72.04198473282443,29.897238278741167,45.92875318066159,19.1793893129771,19.1793893129771,41.96,2065
5129,AR,Searcy,7.438333333333333,8.839604,9.178239,-0.3386345,67.970737913486,17.229870671672927,,20.99236641221374,0.0,36.86576750160565,55.62977099236641,27.735368956743,27.735368956743,41.95,2067
26129,MI,Ogemaw,9.461428571428572,10.206696,9.886876,0.31981972,61.38676844783715,27.784730913642058,,43.12977099236641,0.0,17.341040462427745,36.19592875318066,36.959287531806616,36.959287531806616,41.94,2068
21049,KY,Clark,7.9071428571428575,7.955945,7.5385695,0.41737574,14.31297709923664,33.50020859407593,,47.29643765903308,22.519083969465647,43.641618497109825,68.03435114503816,38.295165394402034,38.295165394402034,41.93,2069
19189,IA,Winnebago,6.588571428571429,5.9132776,6.0399504,-0.1266725,13.61323155216285,,,25.636132315521625,96.0559796437659,10.789980732177264,45.83333333333333,30.661577608142498,30.661577608142498,41.93,2069
19195,IA,Worth,6.397142857142858,5.2146955,6.8212085,-1.6065131,3.180661577608142,,,10.71882951653944,89.31297709923663,9.505459216441874,36.00508905852418,9.860050890585242,9.860050890585242,41.92,2071
19123,IA,Mahaska,7.247142857142857,6.7411494,6.9250298,-0.1838805,42.36641221374045,11.13892365456821,,36.418575063613225,83.93765903307887,54.88118175979447,54.64376590330788,29.739185750636132,29.739185750636132,41.87,2072
51191,VA,Washington,8.389999999999999,8.293901,7.2746015,1.0193002,33.17430025445292,54.98539841468503,,63.51781170483461,53.276081424936386,0.0,30.12086513994911,46.56488549618321,46.56488549618321,41.83,2073
16045,ID,Gem,12.331428571428571,11.77751,11.615645,0.16186407,96.50127226463104,,,35.68702290076336,13.199745547073793,44.25176621708414,5.852417302798982,34.44656488549619,34.44656488549619,41.8,2074
39069,OH,Henry,6.724285714285714,7.3559647,7.2383833,0.11758117,3.466921119592875,36.79599499374218,,55.089058524173026,40.61704834605598,23.859987154784843,48.50508905852418,33.81043256997455,33.81043256997455,41.79,2075
13133,GA,Greene,11.115714285714287,9.468102,9.103145,0.3649583,57.56997455470738,73.42511472674175,,54.42111959287532,53.021628498727736,50.86705202312138,42.30279898218829,37.24554707379134,37.24554707379134,41.77,2076
23015,ME,Lincoln,10.025714285714287,9.4069605,9.421075,-0.014113835,18.70229007633588,83.43763037129746,69.8,28.848600508905857,32.76081424936387,14.38664097623635,14.885496183206106,31.806615776081426,31.806615776081426,41.71,2077
56031,WY,Platte,5.522857142857142,6.7536416,7.1994357,-0.44579425,87.59541984732824,,,33.17430025445292,36.51399491094148,9.280667951188182,33.587786259541986,25.731552162849873,25.731552162849873,41.7,2078
51005,VA,Alleghany,5.3585714285714285,7.610444,7.1751866,0.43525743,18.06615776081425,54.90196078431373,,56.329516539440206,26.59033078880407,3.692999357739242,9.38295165394402,38.07251908396945,38.07251908396945,41.69,2079
18153,IN,Sullivan,6.457142857142856,7.497296,8.297809,-0.80051357,2.798982188295165,24.155193992490613,,23.02798982188295,56.52035623409669,47.20616570327553,47.96437659033079,20.642493638676847,20.642493638676847,41.65,2080
45009,SC,Bamberg,10.164,7.715036,6.6723924,1.0426437,55.85241730279898,89.06967042136003,,20.642493638676847,56.45674300254453,50.513808606294155,35.49618320610687,46.46946564885496,46.46946564885496,41.62,2081
18117,IN,Orange,8.129999999999999,8.565585,7.944715,0.62086976,12.786259541984732,22.90362953692115,,47.646310432569976,52.48091603053435,50.80282594733462,76.74936386768448,40.489821882951645,40.489821882951645,41.59,2082
35029,NM,Luna,8.572857142857144,8.079634,6.6609473,1.4186867,82.12468193384224,9.595327492699209,,57.538167938931295,98.05979643765905,81.34232498394348,6.997455470737914,51.590330788804074,51.590330788804074,41.54,2083
27127,MN,Redwood,5.934285714285714,5.9975266,5.755309,0.24221738,18.606870229007633,,,39.28117048346056,76.27226463104327,68.65767501605652,39.34478371501272,35.05089058524173,35.05089058524173,41.53,2084
21137,KY,Lincoln,8.845714285714285,8.067215,7.9979825,0.06923233,24.33206106870229,42.46975385899041,,44.211195928753185,30.756997455470735,35.7096981374438,39.63104325699746,32.56997455470738,32.56997455470738,41.51,2085
8093,CO,Park,8.522857142857143,9.174463,9.8399105,-0.6654476,94.87913486005088,,,21.81933842239186,0.0,1.70199100834939,19.21119592875318,22.201017811704833,22.201017811704833,41.48,2086
51119,VA,Middlesex,6.828571428571428,7.5772214,8.12654,-0.5493191,31.424936386768447,85.52357113057991,57.99999999999999,11.323155216284988,78.18066157760815,28.25947334617855,23.18702290076336,23.791348600508904,23.791348600508904,41.46,2087
37169,NC,Stokes,9.861428571428572,8.769706,8.182653,0.5870529,16.0941475826972,68.71088861076345,,57.98346055979644,74.80916030534351,25.305073859987154,35.94147582697201,39.726463104325695,39.726463104325695,41.45,2088
40069,OK,Johnston,6.602857142857142,5.667083,6.101845,-0.434762,82.15648854961832,30.538172715894863,,19.052162849872772,81.36132315521628,70.07064868336545,59.12849872773537,25.381679389312975,25.381679389312975,41.45,2088
36049,NY,Lewis,4.202,7.0113573,7.493294,-0.48193622,13.454198473282442,47.392574050896954,,49.93638676844784,0.0,15.41425818882466,17.239185750636132,24.713740458015273,24.713740458015273,41.45,2088
31037,NE,Colfax,8.235714285714286,7.090069,7.2920218,-0.20195259,57.06106870229007,,,31.774809160305345,70.96055979643766,21.03403982016699,55.97964376590331,28.62595419847328,28.62595419847328,41.44,2091
29151,MO,Osage,7.494285714285715,7.0175796,6.9136376,0.103941955,35.846055979643765,14.05924071756362,,47.51908396946565,39.026717557251914,79.15863840719332,53.56234096692112,32.91984732824427,32.91984732824427,41.44,2091
26101,MI,Manistee,10.634285714285713,10.377951,9.967583,0.41036764,28.212468193384225,15.978306216103464,27.6,56.87022900763359,0.0,23.506743737957606,20.35623409669211,37.213740458015266,37.213740458015266,41.43,2093
22127,LA,Winn,2.004,6.3137155,6.447034,-0.13331816,33.078880407124686,66.12432206925324,,40.903307888040715,42.33460559796438,71.38728323699422,58.778625954198475,29.548346055979646,29.548346055979646,41.42,2094
20145,KS,Pawnee,7.76,9.294785,9.278297,0.016487632,55.1208651399491,0.0,,20.706106870229007,90.61704834605598,14.836223506743735,55.27989821882952,31.615776081424933,31.615776081424933,41.4,2095
18119,IN,Owen,8.052857142857144,8.264663,7.9980545,0.26660824,11.513994910941475,12.307050479766374,,49.42748091603055,46.50127226463104,49.77520873474631,45.76972010178117,35.11450381679389,35.11450381679389,41.39,2096
21171,KY,Monroe,8.095714285714285,7.083839,7.4144816,-0.33064246,11.036895674300254,42.511472674176055,,34.00127226463104,40.426208651399484,31.888246628131025,53.40330788804071,26.653944020356235,26.653944020356235,41.35,2097
21041,KY,Carroll,7.01,7.406476,7.965766,-0.5592897,2.671755725190839,12.932832707551109,,41.66666666666667,18.25699745547074,22.928709055876688,57.79262086513995,23.40966921119593,23.40966921119593,41.34,2098
5081,AR,Little River,7.022857142857143,7.251943,6.332851,0.9190927,37.88167938931298,42.803504380475594,,44.11577608142493,79.35750636132317,57.89980732177264,55.216284987277355,44.052162849872765,44.052162849872765,41.28,2099
39137,OH,Putnam,6.8999999999999995,7.3130884,7.1876006,0.1254874,2.258269720101781,40.175219023779725,,52.767175572519086,0.0,25.94733461785485,48.473282442748086,32.85623409669211,32.85623409669211,41.25,2100
47023,TN,Chester,9.415714285714285,8.614563,7.658953,0.95560986,14.53562340966921,47.64288694201085,,21.787531806615775,38.93129770992366,55.49132947976879,71.7557251908397,44.49745547073791,44.49745547073791,41.24,2101
37059,NC,Davie,8.081428571428573,8.44573,7.690009,0.7557208,23.123409669211195,69.96245306633291,,58.587786259541986,56.13867684478372,31.470777135517015,37.213740458015266,41.66666666666667,41.66666666666667,41.23,2102
5127,AR,Scott,5.667142857142857,7.879669,8.179314,-0.29964453,67.08015267175573,34.376303712974554,,45.038167938931295,0.0,49.32562620423892,41.82569974554708,26.84478371501272,26.84478371501272,41.23,2102
40099,OK,Murray,7.474285714285714,7.4141116,7.2991176,0.114993945,82.3791348600509,28.368794326241137,,31.48854961832061,67.71628498727735,64.73988439306359,68.63867684478372,32.538167938931295,32.538167938931295,41.17,2104
19191,IA,Winneshiek,6.68,6.485141,6.1092544,0.3758861,22.455470737913487,12.015018773466831,,47.45547073791349,75.57251908396947,34.61785484906873,60.81424936386769,36.19592875318066,36.19592875318066,41.16,2105
18169,IN,Wabash,8.414285714285715,7.780349,7.064866,0.71548223,9.669211195928751,30.87192323738006,,47.32824427480916,69.40203562340967,39.46692357096981,71.66030534351145,40.966921119592875,40.966921119592875,41.16,2105
31107,NE,Knox,6.048571428571429,7.1032305,7.1847086,-0.08147834,81.39312977099237,,,31.32951653944021,83.7468193384224,28.709055876685937,53.24427480916031,29.70737913486005,29.70737913486005,41.13,2107
41045,OR,Malheur,11.331428571428571,11.461317,11.180377,0.28093958,91.4440203562341,,,52.00381679389313,23.66412213740458,59.37700706486834,8.778625954198473,34.764631043257,34.764631043257,41.11,2108
54001,WV,Barbour,5.673333333333333,6.3395824,6.821404,-0.481822,11.641221374045802,47.68460575719649,,51.74936386768449,38.3587786259542,9.60179833012203,11.450381679389311,24.013994910941474,24.013994910941474,41.09,2109
30015,MT,Chouteau,8.822,8.124568,7.503615,0.6209537,72.58269720101781,,,50.38167938931297,49.49109414758271,16.40976236351959,11.863867684478372,39.47201017811705,39.47201017811705,41.08,2110
19025,IA,Calhoun,6.734285714285714,7.3175263,6.332767,0.98475933,8.492366412213741,14.685022945348353,,20.610687022900763,97.07379134860051,17.726396917148364,73.6323155216285,44.56106870229007,44.56106870229007,41.07,2111
16069,ID,Nez Perce,9.6,8.72861,8.568469,0.16014089,89.34478371501272,,,57.69720101781171,15.553435114503817,56.06936416184971,7.506361323155216,32.98346055979644,32.98346055979644,41.07,2111
37103,NC,Jones,10.21142857142857,8.5208645,6.112628,2.4082363,48.409669211195926,94.49311639549437,33.2,28.466921119592875,48.091603053435115,41.26525369299936,21.755725190839694,64.50381679389314,64.50381679389314,41.05,2113
47181,TN,Wayne,9.332857142857145,9.167991,8.289342,0.8786492,12.150127226463106,51.397580308719235,,47.74173027989822,27.353689567430024,37.6043673731535,73.88676844783714,42.970737913486005,42.970737913486005,41.02,2114
51540,VA,Charlottesville City,7.614285714285715,6.4179807,6.8651443,-0.44716406,0.318066157760814,69.46182728410513,,33.26972010178117,0.0,63.8728323699422,24.30025445292621,24.33206106870229,24.33206106870229,41.01,2115
20163,KS,Rooks,3.21,4.438262,5.5935946,-1.1553326,50.47709923664122,,,5.184478371501272,80.05725190839695,8.638407193320488,37.02290076335878,14.344783715012724,14.344783715012724,40.99,2116
49023,UT,Juab,9.907142857142857,9.647675,10.734421,-1.0867462,91.03053435114504,,,4.770992366412214,55.43893129770993,37.31535003211304,7.124681933842239,15.298982188295165,15.298982188295165,40.98,2117
20123,KS,Mitchell,3.7542857142857144,7.3012166,7.3447337,-0.043517094,33.30152671755725,,,21.21501272264631,70.13358778625954,31.727681438664096,40.13994910941476,29.834605597964376,29.834605597964376,40.93,2118
54091,WV,Taylor,4.561428571428572,5.727575,6.2225943,-0.4950187,14.917302798982188,45.431789737171464,,53.53053435114504,0.0,13.326910725754656,15.108142493638676,23.505089058524177,23.505089058524177,40.93,2118
38009,ND,Bottineau,2.402,4.3990774,5.2355204,-0.83644265,84.98727735368958,,,11.641221374045802,36.54580152671756,7.096981374438021,25.95419847328244,18.670483460559797,18.670483460559797,40.91,2120
49039,UT,Sanpete,9.705714285714285,9.753145,9.166525,0.5866212,89.02671755725191,,,24.52290076335878,56.297709923664115,45.31149646756583,12.5,38.61323155216285,38.61323155216285,40.89,2121
48145,TX,Falls,9.457142857142857,6.125824,6.419001,-0.29317704,54.48473282442748,68.04338756779308,,24.07760814249364,62.30916030534351,53.7893384714194,69.8791348600509,26.240458015267176,26.240458015267176,40.88,2122
37197,NC,Yadkin,8.418571428571429,8.769415,8.196488,0.5729261,17.525445292620866,68.21026282853568,,53.18066157760815,69.27480916030534,19.685292228644833,47.51908396946565,38.3587786259542,38.3587786259542,40.86,2123
31177,NE,Washington,7.895714285714285,7.032337,7.371472,-0.33913472,82.09287531806616,0.0,,27.067430025445297,69.8791348600509,18.336544637122675,66.47582697201018,25.508905852417303,25.508905852417303,40.84,2124
31101,NE,Keith,8.527142857142858,6.5635896,7.7366757,-1.1730868,66.76208651399492,,,15.267175572519085,75.89058524173028,16.088631984585742,27.385496183206108,13.772264631043257,13.772264631043257,40.82,2125
51057,VA,Essex,6.92,7.0060577,7.831481,-0.82542324,10.24173027989822,80.01668752607428,55.60000000000001,10.400763358778626,94.147582697201,27.681438664097623,22.868956743002546,18.575063613231553,18.575063613231553,40.78,2126
41013,OR,Crook,9.634285714285713,10.219154,9.972397,0.24675672,95.10178117048346,,,40.521628498727736,15.712468193384224,22.54335260115607,3.562340966921119,33.587786259541986,33.587786259541986,40.76,2127
28077,MS,Lawrence,4.214,5.7052875,6.0689054,-0.3636178,54.134860050890595,78.18105965790573,,28.33969465648855,48.823155216284995,53.05073859987155,56.265903307888046,25.0,25.0,40.75,2128
19017,IA,Bremer,5.451428571428571,5.4687414,5.8564444,-0.3877028,22.868956743002546,8.427200667501044,,33.36513994910941,86.16412213740458,18.368657675016056,52.29007633587786,24.55470737913486,24.55470737913486,40.7,2129
19037,IA,Chickasaw,7.0600000000000005,6.1061945,5.978715,0.12747954,19.561068702290076,12.14017521902378,,39.56743002544529,86.89567430025447,22.0616570327553,59.25572519083969,31.743002544529265,31.743002544529265,40.68,2130
26165,MI,Wexford,10.002857142857142,9.42465,9.140167,0.28448263,40.839694656488554,13.808927826449729,,45.00636132315521,0.0,25.240847784200387,32.06106870229007,33.9058524173028,33.9058524173028,40.66,2131
37041,NC,Chowan,7.782857142857144,8.2226305,7.9116645,0.31096524,26.049618320610683,89.52857738840217,52.0,13.899491094147582,49.23664122137404,63.969171483622354,27.131043256997454,34.28753180661578,34.28753180661578,40.66,2131
20181,KS,Sherman,8.131428571428572,7.7294683,9.065654,-1.3361863,28.085241730279897,,,7.919847328244274,58.01526717557252,3.628773281952473,32.56997455470738,11.16412213740458,11.16412213740458,40.66,2131
31041,NE,Custer,5.14,6.3089776,6.4439025,-0.13492529,82.31552162849873,,,43.47964376590331,74.26844783715013,28.227360308285164,50.31806615776081,27.989821882951656,27.989821882951656,40.64,2134
47089,TN,Jefferson,11.425714285714287,10.345346,9.276944,1.068403,42.90712468193384,42.88694201084689,,56.77480916030534,33.0470737913486,22.125883108542073,59.63740458015267,44.87913486005089,44.87913486005089,40.64,2134
18073,IN,Jasper,6.991428571428571,7.5394754,7.324508,0.21496709,18.670483460559797,26.324572382144343,,44.87913486005089,0.0,41.3937058445729,46.21501272264631,32.82442748091603,32.82442748091603,40.6,2136
29079,MO,Grundy,9.582857142857142,6.7800756,6.918592,-0.13851632,46.78753180661578,14.476428869420108,,30.248091603053435,84.95547073791349,61.78548490687219,64.69465648854961,27.86259541984733,27.86259541984733,40.6,2136
21097,KY,Harrison,6.767142857142857,7.8920712,7.6085906,0.28348088,9.82824427480916,32.99958281184814,,48.88676844783715,24.395674300254452,31.791907514450873,63.32697201017812,33.778625954198475,33.778625954198475,40.6,2136
31033,NE,Cheyenne,6.864285714285714,9.506204,9.642662,-0.13645776,43.38422391857507,,,27.735368956743,91.66666666666664,5.523442517662171,35.36895674300254,27.798982188295163,27.798982188295163,40.56,2139
51031,VA,Campbell,7.244285714285715,7.3772507,7.2033815,0.17386916,42.970737913486005,71.96495619524406,,49.650127226463106,53.9440203562341,40.71933204881182,22.99618320610687,31.99745547073791,31.99745547073791,40.48,2140
51163,VA,Rockbridge,5.834285714285714,7.60878,7.338593,0.2701867,59.06488549618321,69.12807676261994,,55.75699745547074,41.88931297709924,9.858702633269107,15.998727735368956,33.30152671755725,33.30152671755725,40.45,2141
27059,MN,Isanti,7.301428571428572,7.818142,8.001189,-0.18304743,65.01272264631042,,,43.98854961832061,32.347328244274806,37.76493256262042,50.69974554707379,26.908396946564885,26.908396946564885,40.44,2142
51077,VA,Grayson,6.402857142857143,7.062986,7.4049644,-0.3419784,45.578880407124686,54.23445974134334,,28.435114503816795,60.527989821882954,0.0,18.638676844783713,24.650127226463106,24.650127226463106,40.43,2143
56009,WY,Converse,5.001428571428572,5.925424,5.785173,0.14025085,91.0941475826972,,,40.36259541984733,23.059796437659035,7.000642260757868,24.204834605597963,31.424936386768447,31.424936386768447,40.43,2143
48063,TX,Camp,9.751428571428573,10.39316,9.682946,0.710213,70.99236641221374,54.73508552357112,,23.727735368956743,72.10559796437659,60.372511239563266,81.87022900763358,39.34478371501272,39.34478371501272,40.39,2145
16087,ID,Washington,13.69,12.612587,12.546685,0.06590104,95.61068702290076,,,38.16793893129771,14.185750636132315,38.34296724470135,5.470737913486006,30.311704834605596,30.311704834605596,40.39,2145
38061,ND,Mountrail,7.0633333333333335,8.096756,8.661956,-0.5652,78.7531806615776,,,11.927480916030534,32.95165394402035,13.583815028901732,32.538167938931295,21.374045801526716,21.374045801526716,40.35,2147
48475,TX,Ward,5.305714285714286,6.202752,7.1954064,-0.99265367,75.28625954198473,21.19315811430955,,27.099236641221378,58.492366412213734,39.0815671162492,26.526717557251914,15.362595419847327,15.362595419847327,40.35,2147
13119,GA,Franklin,9.302857142857144,9.296289,9.02525,0.2710392,27.608142493638677,68.58573216520651,,43.09796437659033,41.28498727735369,37.34746307000641,53.7531806615776,33.078880407124686,33.078880407124686,40.34,2149
31173,NE,Thurston,7.87,7.450069,7.65482,-0.20475149,85.97328244274809,,,18.956743002544528,85.05089058524173,67.2447013487476,51.653944020356235,26.399491094147585,26.399491094147585,40.34,2149
46109,SD,Roberts,10.631428571428572,6.476773,5.869026,0.6077465,74.04580152671755,,,38.040712468193384,0.0,37.15478484264611,50.445292620865146,37.786259541984734,37.786259541984734,40.33,2151
38071,ND,Ramsey,4.04,5.0512576,5.821873,-0.7706156,79.86641221374046,,,10.019083969465647,27.735368956743,11.078998073217726,27.162849872773535,18.3206106870229,18.3206106870229,40.27,2152
37149,NC,Polk,10.752857142857142,9.872095,9.309023,0.563072,43.47964376590331,60.867751355861486,,46.660305343511446,47.010178117048355,16.506101477199746,53.68956743002544,36.92748091603055,36.92748091603055,40.21,2153
21033,KY,Caldwell,9.858571428571427,8.583176,7.8748026,0.7083731,5.788804071246819,22.65331664580726,,30.59796437659033,71.78753180661577,52.119460500963385,61.164122137404576,38.963104325699746,38.963104325699746,40.21,2153
16015,ID,Boise,13.93857142857143,13.119147,11.700883,1.4182644,97.2328244274809,,,42.93893129770993,12.404580152671755,14.868336544637122,4.007633587786259,48.918575063613225,48.918575063613225,40.2,2155
39159,OH,Union,8.414285714285715,8.030717,7.7610497,0.2696673,4.103053435114504,23.028785982478094,,52.67175572519084,35.52798982188295,49.165061014772,49.49109414758271,32.729007633587784,32.729007633587784,40.17,2156
51037,VA,Charlotte,7.035714285714286,3.39048,4.212001,-0.8215207,11.323155216284988,74.09261576971214,,19.81552162849873,93.19338422391856,24.47013487475915,17.779898218829516,17.36641221374046,17.36641221374046,40.15,2157
27079,MN,Le Sueur,6.861428571428571,6.950292,7.3820066,-0.43171406,16.125954198473284,,,34.63740458015267,43.829516539440206,40.52665382145151,48.409669211195926,22.80534351145038,22.80534351145038,40.13,2158
1007,AL,Bibb,8.361428571428572,8.208895,7.4786277,0.7302667,48.66412213740458,50.06257822277848,,48.918575063613225,33.87404580152672,59.69813744380218,77.16284987277355,39.12213740458015,39.12213740458015,40.13,2158
21173,KY,Montgomery,8.687142857142858,8.377809,7.987793,0.39001516,30.661577608142498,36.92115143929912,,49.68193384223918,21.151399491094143,42.614001284521514,53.848600508905854,34.31933842239186,34.31933842239186,40.12,2160
17005,IL,Bond,6.505714285714285,8.411345,7.8851075,0.52623755,7.506361323155216,21.234876929495204,,30.47073791348601,53.43511450381679,65.9601798330122,58.492366412213734,36.22773536895674,36.22773536895674,40.12,2160
19073,IA,Greene,7.831428571428572,7.362522,7.148977,0.21354564,10.30534351145038,12.80767626199416,,12.02290076335878,96.88295165394402,15.67116249197174,65.52162849872774,31.774809160305345,31.774809160305345,40.09,2162
37173,NC,Swain,9.795714285714284,8.3640375,6.90934,1.4546974,60.30534351145038,54.15102211097205,,62.5,29.739185750636132,0.0,35.43256997455471,49.10941475826972,49.10941475826972,40.04,2163
27143,MN,Sibley,6.4314285714285715,6.652854,7.0547338,-0.40187985,13.80407124681934,,,31.20229007633587,60.87786259541985,35.74181117533718,42.33460559796438,22.964376590330794,22.964376590330794,40.0,2164
47185,TN,White,11.14857142857143,9.742097,9.032252,0.70984507,30.56615776081425,40.550688360450565,,42.68447837150127,39.63104325699746,18.208092485549127,65.96692111959288,38.54961832061068,38.54961832061068,39.99,2165
29135,MO,Moniteau,6.37,6.8166037,6.640368,0.176236,67.68447837150127,18.523153942428035,,32.50636132315521,58.9058524173028,82.01669877970456,56.234096692111954,31.01145038167939,31.01145038167939,39.97,2166
29067,MO,Douglas,8.274285714285714,7.6460495,7.988952,-0.34290272,58.68320610687023,27.15894868585732,,27.035623409669213,26.399491094147585,71.57996146435453,46.087786259541986,23.695928753180663,23.695928753180663,39.95,2167
46079,SD,Lake,9.044285714285715,7.5886292,7.295373,0.293256,53.88040712468194,,,34.096692111959285,47.80534351145038,38.56775850995504,72.99618320610686,32.63358778625955,32.63358778625955,39.95,2167
29121,MO,Macon,5.7128571428571435,6.8213015,6.2305603,0.59074086,52.639949109414765,20.817688777638715,,47.67811704834607,60.30534351145038,62.33140655105973,66.03053435114504,36.76844783715013,36.76844783715013,39.93,2169
6091,CA,Sierra,5.257142857142857,7.6826425,7.4631805,0.21946128,95.57888040712469,,,37.69083969465649,35.94147582697201,7.514450867052023,2.385496183206107,31.520356234096692,31.520356234096692,39.92,2170
27071,MN,Koochiching,7.014285714285714,8.465834,8.248792,0.21704234,33.93765903307888,,,52.25826972010178,41.634860050890595,37.1868978805395,5.343511450381679,31.48854961832061,31.48854961832061,39.92,2170
21003,KY,Allen,9.115714285714287,8.669318,8.31996,0.34935787,9.319338422391857,29.578639966624948,,27.449109414758272,43.57506361323155,40.59087989723828,69.49745547073792,33.33333333333333,33.33333333333333,39.91,2172
29075,MO,Gentry,2.73,8.109634,8.075014,0.034620713,51.87659033078881,0.0,,27.131043256997454,88.61323155216286,82.30571612074502,53.81679389312977,28.848600508905857,28.848600508905857,39.88,2173
45061,SC,Lee,5.357142857142857,6.489451,5.946692,0.5427589,57.410941475826974,85.23153942428036,,19.43384223918575,48.791348600508904,46.72447013487476,60.05089058524173,35.973282442748086,35.973282442748086,39.87,2174
38099,ND,Walsh,6.554285714285713,7.160737,7.112043,0.04869369,79.16666666666666,,,35.400763358778626,29.198473282442748,12.716763005780344,40.26717557251908,29.00763358778626,29.00763358778626,39.86,2175
20085,KS,Jackson,6.7057142857142855,7.0596395,7.542308,-0.48266816,89.18575063613233,0.0,,27.003816793893133,40.17175572519084,56.936416184971094,48.75954198473281,21.533078880407125,21.533078880407125,39.85,2176
48395,TX,Robertson,6.747142857142857,8.235649,8.138927,0.09672207,46.62849872773537,72.0066750104297,,37.30916030534351,66.12595419847328,49.26140012845215,62.30916030534351,29.580152671755727,29.580152671755727,39.81,2177
13109,GA,Evans,7.664,7.7924347,8.239315,-0.44688004,47.96437659033079,82.72841051314143,,20.801526717557252,63.51781170483461,46.692357096981375,33.71501272264631,21.914758269720103,21.914758269720103,39.79,2178
31145,NE,Red Willow,6.532857142857142,6.0052404,6.5623236,-0.55708325,23.950381679389313,,,10.909669211195927,86.51399491094148,26.172125883108546,40.966921119592875,20.29262086513995,20.29262086513995,39.75,2179
13187,GA,Lumpkin,9.864285714285714,9.781893,8.582092,1.1998001,45.99236641221374,43.05381727158949,,50.50890585241731,50.06361323155216,14.450867052023122,61.73664122137404,44.910941475826974,44.910941475826974,39.73,2180
21233,KY,Webster,6.295714285714285,5.767655,5.6856384,0.08201643,2.512722646310432,21.818940342094283,,31.838422391857502,69.81552162849873,46.596017983301216,39.69465648854962,29.230279898218832,29.230279898218832,39.73,2180
16077,ID,Power,11.301428571428572,8.492289,9.286713,-0.7944239,88.99491094147582,,,7.601781170483461,24.36386768447837,40.65510597302504,5.311704834605599,16.921119592875318,16.921119592875318,39.73,2180
18047,IN,Franklin,6.782857142857142,7.654783,7.209297,0.44548583,14.853689567430026,10.638297872340424,,52.703562340966926,39.69465648854962,23.92421323057161,60.464376590330794,34.223918575063614,34.223918575063614,39.68,2183
29137,MO,Monroe,8.008571428571429,7.731126,8.213433,-0.4823069,31.90203562340967,19.190654985398417,,24.10941475826972,60.05089058524173,82.88375080282596,43.161577608142494,21.183206106870227,21.183206106870227,39.67,2184
48051,TX,Burleson,8.294285714285715,8.10445,8.018156,0.08629363,42.55725190839695,72.50730079265749,,34.9236641221374,84.70101781170484,47.62363519588953,36.54580152671756,29.134860050890588,29.134860050890588,39.66,2185
29033,MO,Carroll,8.784285714285714,7.9112053,7.575583,0.33562252,43.86132315521628,0.0,,45.38804071246819,81.61577608142494,53.75722543352601,56.8384223918575,32.60178117048346,32.60178117048346,39.64,2186
56003,WY,Big Horn,8.718571428571428,8.306204,8.072114,0.23409054,61.35496183206107,,,52.41730279898219,39.34478371501272,8.798972382787412,16.730279898218832,31.138676844783713,31.138676844783713,39.62,2187
